Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,,
2025-01-10 12:30:00+00:00,2728.39990234375,2728.39990234375,2728.699951171875,2724.300048828125,2724.60009765625,2870
2025-01-10 12:45:00+00:00,2726.39990234375,2726.39990234375,2729.39990234375,2725.800048828125,2728.39990234375,7388
2025-01-10 13:00:00+00:00,2720.300048828125,2720.300048828125,2727.699951171875,2719.800048828125,2726.5,5496
2025-01-10 13:15:00+00:00,2715.300048828125,2715.300048828125,2720.800048828125,2713.89990234375,2720.300048828125,10411
2025-01-10 13:30:00+00:00,2715.60009765625,2715.60009765625,2715.699951171875,2713.300048828125,2715.300048828125,5477
2025-01-10 13:45:00+00:00,2717.39990234375,2717.39990234375,2717.699951171875,2713.39990234375,2715.60009765625,2434
2025-01-10 14:00:00+00:00,2718.0,2718.0,2718.300048828125,2715.800048828125,2717.5,1447
2025-01-10 14:15:00+00:00,2718.300048828125,2718.300048828125,2720.0,2717.89990234375,2717.89990234375,1776
2025-01-10 14:30:00+00:00,2717.800048828125,2717.800048828125,2719.199951171875,2717.10009765625,2718.300048828125,811
2025-01-10 14:45:00+00:00,2716.300048828125,2716.300048828125,2717.699951171875,2715.800048828125,2717.699951171875,720
2025-01-10 15:00:00+00:00,2716.89990234375,2716.89990234375,2717.699951171875,2714.5,2716.300048828125,1214
2025-01-10 15:15:00+00:00,2717.300048828125,2717.300048828125,2717.5,2716.0,2716.800048828125,1081
2025-01-10 15:30:00+00:00,2716.300048828125,2716.300048828125,2717.5,2715.300048828125,2717.199951171875,1175
2025-01-10 15:45:00+00:00,2716.699951171875,2716.699951171875,2717.0,2715.39990234375,2716.300048828125,3352
2025-01-10 16:00:00+00:00,2719.800048828125,2719.800048828125,2720.300048828125,2716.39990234375,2716.60009765625,1293
2025-01-10 16:15:00+00:00,2717.5,2717.5,2719.699951171875,2716.5,2719.5,430
2025-01-10 16:30:00+00:00,2716.0,2716.0,2717.60009765625,2715.5,2717.5,416
2025-01-10 16:45:00+00:00,2717.39990234375,2717.39990234375,2717.5,2715.800048828125,2715.89990234375,1409
2025-01-12 18:00:00+00:00,2718.10009765625,2718.10009765625,2718.60009765625,2714.0,2716.800048828125,2065
2025-01-12 18:15:00+00:00,2716.60009765625,2716.60009765625,2718.0,2715.5,2718.0,501
2025-01-12 18:30:00+00:00,2719.5,2719.5,2719.699951171875,2716.39990234375,2716.60009765625,663
2025-01-12 18:45:00+00:00,2721.10009765625,2721.10009765625,2721.39990234375,2718.5,2719.39990234375,739
2025-01-12 19:00:00+00:00,2722.60009765625,2722.60009765625,2723.800048828125,2720.60009765625,2721.0,780
2025-01-12 19:15:00+00:00,2720.5,2720.5,2722.5,2718.800048828125,2722.39990234375,777
2025-01-12 19:30:00+00:00,2719.5,2719.5,2720.5,2718.0,2720.5,443
2025-01-12 19:45:00+00:00,2720.199951171875,2720.199951171875,2721.800048828125,2718.5,2719.60009765625,511
2025-01-12 20:00:00+00:00,2711.39990234375,2711.39990234375,2720.39990234375,2711.10009765625,2720.300048828125,1989
2025-01-12 20:15:00+00:00,2711.699951171875,2711.699951171875,2714.0,2709.89990234375,2711.39990234375,1661
2025-01-12 20:30:00+00:00,2714.300048828125,2714.300048828125,2715.89990234375,2710.300048828125,2711.60009765625,1354
2025-01-12 20:45:00+00:00,2716.39990234375,2716.39990234375,2717.199951171875,2713.89990234375,2714.300048828125,960
2025-01-12 21:00:00+00:00,2719.39990234375,2719.39990234375,2720.39990234375,2715.699951171875,2716.5,926
2025-01-12 21:15:00+00:00,2718.699951171875,2718.699951171875,2720.300048828125,2717.89990234375,2719.300048828125,395
2025-01-12 21:30:00+00:00,2717.5,2717.5,2719.89990234375,2716.800048828125,2718.699951171875,560
2025-01-12 21:45:00+00:00,2717.5,2717.5,2718.60009765625,2716.89990234375,2717.5,312
2025-01-12 22:00:00+00:00,2715.800048828125,2715.800048828125,2717.39990234375,2714.5,2717.300048828125,526
2025-01-12 22:15:00+00:00,2714.60009765625,2714.60009765625,2716.300048828125,2713.199951171875,2715.699951171875,580
2025-01-12 22:30:00+00:00,2713.800048828125,2713.800048828125,2715.10009765625,2713.39990234375,2714.89990234375,509
2025-01-12 22:45:00+00:00,2715.39990234375,2715.39990234375,2715.699951171875,2712.89990234375,2713.60009765625,374
2025-01-12 23:00:00+00:00,2717.199951171875,2717.199951171875,2718.60009765625,2715.39990234375,2715.5,537
2025-01-12 23:15:00+00:00,2715.0,2715.0,2717.800048828125,2714.699951171875,2717.300048828125,517
2025-01-12 23:30:00+00:00,2713.60009765625,2713.60009765625,2715.60009765625,2712.5,2715.0,491
2025-01-12 23:45:00+00:00,2713.89990234375,2713.89990234375,2714.800048828125,2713.5,2713.60009765625,357
2025-01-13 00:00:00+00:00,2712.60009765625,2712.60009765625,2714.800048828125,2712.39990234375,2714.10009765625,286
2025-01-13 00:15:00+00:00,2713.10009765625,2713.10009765625,2713.60009765625,2711.89990234375,2712.699951171875,454
2025-01-13 00:30:00+00:00,2711.89990234375,2711.89990234375,2713.0,2710.800048828125,2713.0,406
2025-01-13 00:45:00+00:00,2714.39990234375,2714.39990234375,2714.39990234375,2711.0,2711.800048828125,404
2025-01-13 01:00:00+00:00,2714.39990234375,2714.39990234375,2715.800048828125,2713.800048828125,2714.199951171875,580
2025-01-13 01:15:00+00:00,2716.300048828125,2716.300048828125,2716.800048828125,2714.39990234375,2714.39990234375,877
2025-01-13 01:30:00+00:00,2715.5,2715.5,2717.300048828125,2715.300048828125,2716.300048828125,662
2025-01-13 01:45:00+00:00,2716.10009765625,2716.10009765625,2716.800048828125,2714.300048828125,2715.5,603
2025-01-13 02:00:00+00:00,2714.89990234375,2714.89990234375,2716.5,2714.39990234375,2716.0,642
2025-01-13 02:15:00+00:00,2713.199951171875,2713.199951171875,2715.39990234375,2712.5,2714.800048828125,768
2025-01-13 02:30:00+00:00,2709.60009765625,2709.60009765625,2713.5,2708.699951171875,2713.0,1172
2025-01-13 02:45:00+00:00,2708.300048828125,2708.300048828125,2711.60009765625,2708.10009765625,2709.60009765625,1263
2025-01-13 03:00:00+00:00,2712.800048828125,2712.800048828125,2713.199951171875,2707.5,2708.199951171875,4767
2025-01-13 03:15:00+00:00,2711.10009765625,2711.10009765625,2713.39990234375,2708.5,2712.699951171875,7527
2025-01-13 03:30:00+00:00,2715.0,2715.0,2715.199951171875,2710.89990234375,2711.10009765625,2373
2025-01-13 03:45:00+00:00,2712.5,2712.5,2715.5,2712.10009765625,2715.300048828125,1668
2025-01-13 04:00:00+00:00,2710.10009765625,2710.10009765625,2712.699951171875,2709.60009765625,2712.39990234375,1150
2025-01-13 04:15:00+00:00,2707.0,2707.0,2710.300048828125,2704.800048828125,2710.199951171875,2814
2025-01-13 04:30:00+00:00,2708.199951171875,2708.199951171875,2710.60009765625,2706.89990234375,2707.0,2094
2025-01-13 04:45:00+00:00,2707.199951171875,2707.199951171875,2709.60009765625,2706.39990234375,2708.300048828125,1214
2025-01-13 05:00:00+00:00,2703.10009765625,2703.10009765625,2707.300048828125,2700.800048828125,2707.10009765625,3372
2025-01-13 05:15:00+00:00,2702.10009765625,2702.10009765625,2704.300048828125,2700.800048828125,2702.800048828125,2530
2025-01-13 05:30:00+00:00,2704.699951171875,2704.699951171875,2707.699951171875,2701.699951171875,2701.89990234375,2389
2025-01-13 05:45:00+00:00,2706.0,2706.0,2707.199951171875,2704.39990234375,2704.60009765625,960
2025-01-13 06:00:00+00:00,2706.300048828125,2706.300048828125,2707.199951171875,2704.89990234375,2705.89990234375,1192
2025-01-13 06:15:00+00:00,2703.800048828125,2703.800048828125,2707.800048828125,2703.800048828125,2706.199951171875,1483
2025-01-13 06:30:00+00:00,2702.699951171875,2702.699951171875,2705.199951171875,2702.10009765625,2703.800048828125,1416
2025-01-13 06:45:00+00:00,2699.89990234375,2699.89990234375,2704.699951171875,2699.39990234375,2702.699951171875,1542
2025-01-13 07:00:00+00:00,2692.39990234375,2692.39990234375,2700.89990234375,2691.699951171875,2699.699951171875,4690
2025-01-13 07:15:00+00:00,2688.0,2688.0,2692.89990234375,2686.39990234375,2692.5,3414
2025-01-13 07:30:00+00:00,2689.39990234375,2689.39990234375,2690.699951171875,2683.0,2687.800048828125,7141
2025-01-13 07:45:00+00:00,2691.89990234375,2691.89990234375,2693.300048828125,2688.699951171875,2689.39990234375,3135
2025-01-13 08:00:00+00:00,2687.60009765625,2687.60009765625,2694.199951171875,2685.39990234375,2691.800048828125,4663
2025-01-13 08:15:00+00:00,2688.699951171875,2688.699951171875,2692.89990234375,2687.0,2687.300048828125,4751
2025-01-13 08:30:00+00:00,2681.199951171875,2681.199951171875,2689.699951171875,2679.89990234375,2688.699951171875,6761
2025-01-13 08:45:00+00:00,2689.5,2689.5,2690.199951171875,2680.0,2681.0,4451
2025-01-13 09:00:00+00:00,2686.89990234375,2686.89990234375,2691.39990234375,2686.300048828125,2689.39990234375,3406
2025-01-13 09:15:00+00:00,2685.5,2685.5,2687.800048828125,2683.800048828125,2686.699951171875,2953
2025-01-13 09:30:00+00:00,2686.0,2686.0,2689.300048828125,2682.800048828125,2685.39990234375,4853
2025-01-13 09:45:00+00:00,2690.10009765625,2690.10009765625,2692.800048828125,2685.699951171875,2685.89990234375,5380
2025-01-13 10:00:00+00:00,2690.39990234375,2690.39990234375,2692.800048828125,2687.89990234375,2690.10009765625,5888
2025-01-13 10:15:00+00:00,2685.199951171875,2685.199951171875,2692.60009765625,2684.39990234375,2690.5,3350
2025-01-13 10:30:00+00:00,2686.89990234375,2686.89990234375,2688.89990234375,2685.0,2685.300048828125,1819
2025-01-13 10:45:00+00:00,2680.89990234375,2680.89990234375,2687.60009765625,2680.199951171875,2687.0,4119
2025-01-13 11:00:00+00:00,2684.699951171875,2684.699951171875,2686.699951171875,2679.60009765625,2681.10009765625,3750
2025-01-13 11:15:00+00:00,2686.10009765625,2686.10009765625,2686.39990234375,2681.5,2684.60009765625,1998
2025-01-13 11:30:00+00:00,2684.699951171875,2684.699951171875,2686.699951171875,2684.300048828125,2686.0,1789
2025-01-13 11:45:00+00:00,2681.5,2681.5,2685.199951171875,2681.300048828125,2684.699951171875,1802
2025-01-13 12:00:00+00:00,2682.199951171875,2682.199951171875,2682.800048828125,2679.699951171875,2681.5,2936
2025-01-13 12:15:00+00:00,2681.60009765625,2681.60009765625,2684.39990234375,2680.89990234375,2682.199951171875,1314
2025-01-13 12:30:00+00:00,2680.89990234375,2680.89990234375,2682.39990234375,2679.800048828125,2681.5,1754
2025-01-13 12:45:00+00:00,2682.199951171875,2682.199951171875,2682.199951171875,2679.699951171875,2680.89990234375,2443
2025-01-13 13:00:00+00:00,2681.699951171875,2681.699951171875,2682.60009765625,2680.199951171875,2682.10009765625,8785
2025-01-13 13:15:00+00:00,2679.199951171875,2679.199951171875,2682.300048828125,2676.0,2681.800048828125,11129
2025-01-13 13:30:00+00:00,2679.39990234375,2679.39990234375,2681.0,2679.300048828125,2679.300048828125,3071
2025-01-13 13:45:00+00:00,2678.60009765625,2678.60009765625,2679.699951171875,2678.39990234375,2679.39990234375,684
2025-01-13 14:00:00+00:00,2676.0,2676.0,2678.89990234375,2675.199951171875,2678.699951171875,1739
2025-01-13 14:15:00+00:00,2677.300048828125,2677.300048828125,2677.39990234375,2675.300048828125,2676.10009765625,1128
2025-01-13 14:30:00+00:00,2678.39990234375,2678.39990234375,2679.39990234375,2676.699951171875,2677.39990234375,959
2025-01-13 14:45:00+00:00,2677.39990234375,2677.39990234375,2678.199951171875,2676.300048828125,2678.199951171875,693
2025-01-13 15:00:00+00:00,2678.300048828125,2678.300048828125,2678.89990234375,2677.10009765625,2677.39990234375,921
2025-01-13 15:15:00+00:00,2677.800048828125,2677.800048828125,2678.699951171875,2677.199951171875,2678.39990234375,1398
2025-01-13 15:30:00+00:00,2678.699951171875,2678.699951171875,2679.699951171875,2677.300048828125,2677.89990234375,780
2025-01-13 15:45:00+00:00,2680.199951171875,2680.199951171875,2680.800048828125,2678.60009765625,2678.800048828125,1018
2025-01-13 16:00:00+00:00,2679.89990234375,2679.89990234375,2680.39990234375,2679.10009765625,2680.10009765625,324
2025-01-13 16:15:00+00:00,2681.300048828125,2681.300048828125,2681.5,2679.60009765625,2679.89990234375,344
2025-01-13 16:30:00+00:00,2681.5,2681.5,2681.89990234375,2680.699951171875,2681.300048828125,285
2025-01-13 16:45:00+00:00,2681.199951171875,2681.199951171875,2682.300048828125,2681.10009765625,2681.39990234375,554
2025-01-13 18:00:00+00:00,2684.10009765625,2684.10009765625,2684.39990234375,2680.800048828125,2682.0,414
2025-01-13 18:15:00+00:00,2684.89990234375,2684.89990234375,2685.199951171875,2684.0,2684.10009765625,285
2025-01-13 18:30:00+00:00,2685.300048828125,2685.300048828125,2686.60009765625,2684.800048828125,2684.89990234375,462
2025-01-13 18:45:00+00:00,2686.0,2686.0,2687.300048828125,2685.39990234375,2685.39990234375,838
2025-01-13 19:00:00+00:00,2685.5,2685.5,2686.699951171875,2684.199951171875,2686.10009765625,531
2025-01-13 19:15:00+00:00,2684.89990234375,2684.89990234375,2685.89990234375,2684.199951171875,2685.5,423
2025-01-13 19:30:00+00:00,2687.699951171875,2687.699951171875,2688.0,2684.699951171875,2685.0,653
2025-01-13 19:45:00+00:00,2687.300048828125,2687.300048828125,2688.10009765625,2686.89990234375,2687.60009765625,437
2025-01-13 20:00:00+00:00,2686.89990234375,2686.89990234375,2689.10009765625,2686.60009765625,2687.39990234375,1188
2025-01-13 20:15:00+00:00,2686.699951171875,2686.699951171875,2687.89990234375,2686.0,2687.0,708
2025-01-13 20:30:00+00:00,2686.300048828125,2686.300048828125,2688.10009765625,2684.60009765625,2687.0,1136
2025-01-13 20:45:00+00:00,2686.60009765625,2686.60009765625,2687.5,2684.89990234375,2686.199951171875,664
2025-01-13 21:00:00+00:00,2686.0,2686.0,2687.300048828125,2685.300048828125,2686.60009765625,585
2025-01-13 21:15:00+00:00,2685.39990234375,2685.39990234375,2686.300048828125,2684.60009765625,2686.10009765625,548
2025-01-13 21:30:00+00:00,2686.0,2686.0,2687.300048828125,2684.89990234375,2685.300048828125,621
2025-01-13 21:45:00+00:00,2686.10009765625,2686.10009765625,2687.199951171875,2685.5,2686.0,452
2025-01-13 22:00:00+00:00,2686.800048828125,2686.800048828125,2687.0,2684.300048828125,2686.10009765625,725
2025-01-13 22:15:00+00:00,2685.800048828125,2685.800048828125,2686.89990234375,2683.800048828125,2686.699951171875,1095
2025-01-13 22:30:00+00:00,2686.300048828125,2686.300048828125,2687.0,2685.699951171875,2685.800048828125,593
2025-01-13 22:45:00+00:00,2686.300048828125,2686.300048828125,2686.800048828125,2685.60009765625,2686.300048828125,433
2025-01-13 23:00:00+00:00,2685.39990234375,2685.39990234375,2686.300048828125,2684.60009765625,2686.199951171875,324
2025-01-13 23:15:00+00:00,2684.800048828125,2684.800048828125,2685.5,2684.0,2685.5,321
2025-01-13 23:30:00+00:00,2687.60009765625,2687.60009765625,2687.60009765625,2684.199951171875,2684.699951171875,509
2025-01-13 23:45:00+00:00,2688.60009765625,2688.60009765625,2689.0,2687.10009765625,2687.699951171875,679
2025-01-14 00:00:00+00:00,2688.0,2688.0,2689.89990234375,2686.699951171875,2688.60009765625,1132
2025-01-14 00:15:00+00:00,2685.199951171875,2685.199951171875,2688.199951171875,2685.0,2687.800048828125,597
2025-01-14 00:30:00+00:00,2683.60009765625,2683.60009765625,2685.800048828125,2683.0,2685.199951171875,883
2025-01-14 00:45:00+00:00,2684.10009765625,2684.10009765625,2684.300048828125,2682.39990234375,2683.699951171875,1068
2025-01-14 01:00:00+00:00,2684.0,2684.0,2684.60009765625,2682.699951171875,2684.199951171875,580
2025-01-14 01:15:00+00:00,2682.89990234375,2682.89990234375,2684.800048828125,2682.89990234375,2684.0,341
2025-01-14 01:30:00+00:00,2683.800048828125,2683.800048828125,2684.39990234375,2682.0,2682.89990234375,441
2025-01-14 01:45:00+00:00,2684.0,2684.0,2684.60009765625,2683.300048828125,2683.89990234375,387
2025-01-14 02:00:00+00:00,2683.300048828125,2683.300048828125,2685.10009765625,2682.39990234375,2684.0,547
2025-01-14 02:15:00+00:00,2682.5,2682.5,2684.800048828125,2682.199951171875,2683.199951171875,773
2025-01-14 02:30:00+00:00,2684.0,2684.0,2684.60009765625,2681.199951171875,2682.39990234375,833
2025-01-14 02:45:00+00:00,2683.300048828125,2683.300048828125,2684.699951171875,2682.0,2684.0,481
2025-01-14 03:00:00+00:00,2684.800048828125,2684.800048828125,2685.10009765625,2681.199951171875,2683.39990234375,1207
2025-01-14 03:15:00+00:00,2688.60009765625,2688.60009765625,2689.300048828125,2684.89990234375,2684.89990234375,1595
2025-01-14 03:30:00+00:00,2687.39990234375,2687.39990234375,2690.300048828125,2686.10009765625,2688.800048828125,2358
2025-01-14 03:45:00+00:00,2684.800048828125,2684.800048828125,2687.800048828125,2683.89990234375,2687.5,888
2025-01-14 04:00:00+00:00,2683.89990234375,2683.89990234375,2685.300048828125,2683.300048828125,2684.60009765625,828
2025-01-14 04:15:00+00:00,2682.5,2682.5,2685.10009765625,2681.60009765625,2683.89990234375,1143
2025-01-14 04:30:00+00:00,2680.199951171875,2680.199951171875,2683.39990234375,2678.800048828125,2682.60009765625,2999
2025-01-14 04:45:00+00:00,2682.300048828125,2682.300048828125,2683.10009765625,2680.10009765625,2680.199951171875,2079
2025-01-14 05:00:00+00:00,2680.60009765625,2680.60009765625,2683.10009765625,2680.10009765625,2682.39990234375,1286
2025-01-14 05:15:00+00:00,2679.300048828125,2679.300048828125,2681.300048828125,2678.10009765625,2680.699951171875,1161
2025-01-14 05:30:00+00:00,2678.300048828125,2678.300048828125,2680.10009765625,2677.800048828125,2679.39990234375,1448
2025-01-14 05:45:00+00:00,2679.89990234375,2679.89990234375,2680.199951171875,2678.10009765625,2678.300048828125,783
2025-01-14 06:00:00+00:00,2678.5,2678.5,2680.60009765625,2678.199951171875,2679.800048828125,956
2025-01-14 06:15:00+00:00,2678.60009765625,2678.60009765625,2679.0,2677.199951171875,2678.39990234375,1012
2025-01-14 06:30:00+00:00,2680.0,2680.0,2681.0,2678.5,2678.60009765625,1002
2025-01-14 06:45:00+00:00,2682.300048828125,2682.300048828125,2682.800048828125,2679.60009765625,2680.0,1194
2025-01-14 07:00:00+00:00,2681.800048828125,2681.800048828125,2683.199951171875,2680.699951171875,2682.10009765625,1449
2025-01-14 07:15:00+00:00,2682.800048828125,2682.800048828125,2684.89990234375,2681.39990234375,2681.89990234375,1096
2025-01-14 07:30:00+00:00,2681.60009765625,2681.60009765625,2682.89990234375,2679.699951171875,2682.60009765625,1149
2025-01-14 07:45:00+00:00,2680.800048828125,2680.800048828125,2681.699951171875,2678.800048828125,2681.699951171875,1014
2025-01-14 08:00:00+00:00,2681.89990234375,2681.89990234375,2684.0,2680.699951171875,2680.800048828125,1511
2025-01-14 08:15:00+00:00,2679.0,2679.0,2682.89990234375,2676.39990234375,2681.800048828125,3342
2025-01-14 08:30:00+00:00,2675.699951171875,2675.699951171875,2687.39990234375,2672.0,2678.699951171875,10818
2025-01-14 08:45:00+00:00,2675.300048828125,2675.300048828125,2681.199951171875,2674.300048828125,2675.5,5519
2025-01-14 09:00:00+00:00,2673.89990234375,2673.89990234375,2676.89990234375,2672.199951171875,2675.10009765625,3635
2025-01-14 09:15:00+00:00,2673.699951171875,2673.699951171875,2677.10009765625,2672.60009765625,2673.89990234375,3026
2025-01-14 09:30:00+00:00,2675.89990234375,2675.89990234375,2676.800048828125,2673.5,2673.699951171875,2949
2025-01-14 09:45:00+00:00,2678.199951171875,2678.199951171875,2679.0,2673.60009765625,2676.0,3495
2025-01-14 10:00:00+00:00,2684.199951171875,2684.199951171875,2684.800048828125,2678.199951171875,2678.39990234375,4627
2025-01-14 10:15:00+00:00,2684.0,2684.0,2686.199951171875,2683.300048828125,2684.300048828125,2945
2025-01-14 10:30:00+00:00,2684.60009765625,2684.60009765625,2685.800048828125,2683.10009765625,2684.199951171875,3553
2025-01-14 10:45:00+00:00,2684.89990234375,2684.89990234375,2685.300048828125,2680.60009765625,2684.60009765625,2569
2025-01-14 11:00:00+00:00,2686.10009765625,2686.10009765625,2686.39990234375,2683.5,2684.89990234375,1980
2025-01-14 11:15:00+00:00,2684.89990234375,2684.89990234375,2687.300048828125,2683.0,2686.199951171875,2193
2025-01-14 11:30:00+00:00,2685.699951171875,2685.699951171875,2686.0,2682.5,2684.800048828125,2249
2025-01-14 11:45:00+00:00,2685.60009765625,2685.60009765625,2688.0,2685.199951171875,2685.699951171875,2316
2025-01-14 12:00:00+00:00,2682.300048828125,2682.300048828125,2686.0,2681.5,2685.60009765625,2259
2025-01-14 12:15:00+00:00,2684.300048828125,2684.300048828125,2684.39990234375,2681.300048828125,2682.199951171875,2904
2025-01-14 12:30:00+00:00,2683.89990234375,2683.89990234375,2686.0,2683.800048828125,2684.39990234375,1977
2025-01-14 12:45:00+00:00,2683.0,2683.0,2684.199951171875,2682.5,2683.89990234375,1927
2025-01-14 13:00:00+00:00,2680.800048828125,2680.800048828125,2683.0,2680.60009765625,2682.89990234375,10757
2025-01-14 13:15:00+00:00,2682.60009765625,2682.60009765625,2682.800048828125,2680.0,2680.800048828125,13336
2025-01-14 13:30:00+00:00,2684.800048828125,2684.800048828125,2685.39990234375,2682.699951171875,2682.800048828125,3071
2025-01-14 13:45:00+00:00,2685.89990234375,2685.89990234375,2686.0,2684.10009765625,2684.5,902
2025-01-14 14:00:00+00:00,2687.39990234375,2687.39990234375,2687.60009765625,2685.39990234375,2685.800048828125,1223
2025-01-14 14:15:00+00:00,2686.800048828125,2686.800048828125,2687.89990234375,2685.800048828125,2687.300048828125,1172
2025-01-14 14:30:00+00:00,2688.800048828125,2688.800048828125,2689.89990234375,2686.300048828125,2686.800048828125,1057
2025-01-14 14:45:00+00:00,2687.800048828125,2687.800048828125,2689.5,2686.5,2688.800048828125,761
2025-01-14 15:00:00+00:00,2686.300048828125,2686.300048828125,2688.10009765625,2685.300048828125,2687.800048828125,909
2025-01-14 15:15:00+00:00,2688.60009765625,2688.60009765625,2688.60009765625,2686.0,2686.300048828125,652
2025-01-14 15:30:00+00:00,2687.89990234375,2687.89990234375,2688.89990234375,2687.5,2688.699951171875,456
2025-01-14 15:45:00+00:00,2690.199951171875,2690.199951171875,2690.5,2687.800048828125,2688.0,1150
2025-01-14 16:00:00+00:00,2690.10009765625,2690.10009765625,2691.0,2689.699951171875,2689.89990234375,515
2025-01-14 16:15:00+00:00,2691.800048828125,2691.800048828125,2692.699951171875,2690.300048828125,2690.300048828125,600
2025-01-14 16:30:00+00:00,2691.89990234375,2691.89990234375,2692.5,2691.10009765625,2691.60009765625,212
2025-01-14 16:45:00+00:00,2693.10009765625,2693.10009765625,2693.699951171875,2691.800048828125,2692.0,584
2025-01-14 18:00:00+00:00,2692.699951171875,2692.699951171875,2695.199951171875,2692.300048828125,2693.300048828125,203
2025-01-14 18:15:00+00:00,2691.5,2691.5,2693.10009765625,2691.39990234375,2693.0,237
2025-01-14 18:30:00+00:00,2691.199951171875,2691.199951171875,2692.0,2691.0,2691.60009765625,127
2025-01-14 18:45:00+00:00,2691.89990234375,2691.89990234375,2692.10009765625,2690.300048828125,2691.199951171875,364
2025-01-14 19:00:00+00:00,2691.800048828125,2691.800048828125,2692.199951171875,2691.199951171875,2691.89990234375,273
2025-01-14 19:15:00+00:00,2690.60009765625,2690.60009765625,2691.89990234375,2690.5,2691.89990234375,207
2025-01-14 19:30:00+00:00,2689.39990234375,2689.39990234375,2690.800048828125,2689.39990234375,2690.60009765625,311
2025-01-14 19:45:00+00:00,2689.300048828125,2689.300048828125,2690.60009765625,2689.10009765625,2689.5,327
2025-01-14 20:00:00+00:00,2689.199951171875,2689.199951171875,2690.699951171875,2688.39990234375,2689.199951171875,957
2025-01-14 20:15:00+00:00,2689.0,2689.0,2690.300048828125,2688.300048828125,2689.300048828125,598
2025-01-14 20:30:00+00:00,2688.0,2688.0,2690.39990234375,2687.699951171875,2689.10009765625,742
2025-01-14 20:45:00+00:00,2686.0,2686.0,2687.800048828125,2685.800048828125,2687.800048828125,644
2025-01-14 21:00:00+00:00,2689.39990234375,2689.39990234375,2690.0,2685.39990234375,2686.0,891
2025-01-14 21:15:00+00:00,2688.800048828125,2688.800048828125,2690.0,2688.5,2689.300048828125,549
2025-01-14 21:30:00+00:00,2689.10009765625,2689.10009765625,2689.10009765625,2687.10009765625,2689.10009765625,1002
2025-01-14 21:45:00+00:00,2689.800048828125,2689.800048828125,2690.89990234375,2689.0,2689.0,756
2025-01-14 22:00:00+00:00,2689.89990234375,2689.89990234375,2690.60009765625,2689.0,2689.800048828125,677
2025-01-14 22:15:00+00:00,2691.0,2691.0,2691.39990234375,2689.0,2689.800048828125,680
2025-01-14 22:30:00+00:00,2691.0,2691.0,2691.300048828125,2690.199951171875,2691.10009765625,430
2025-01-14 22:45:00+00:00,2691.39990234375,2691.39990234375,2691.699951171875,2690.89990234375,2691.10009765625,440
2025-01-14 23:00:00+00:00,2690.89990234375,2690.89990234375,2691.5,2690.39990234375,2691.199951171875,277
2025-01-14 23:15:00+00:00,2690.699951171875,2690.699951171875,2692.0,2690.60009765625,2691.0,301
