T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,2,2295.13,0,2294.78,2295.48,2295.48,2294.78,1714565220000,2,,0,,0,0,0,0,0,false
,2,2295.27,0,2295.25,2295.29,2295.29,2295.25,1714565280000,2,,0,,0,0,0,0,0,false
,3,2295.44,0,2295.88,2295.57,2295.88,2294.87,1714565340000,3,,0,,0,0,0,0,0,false
,2,2296.17,0,2296.02,2296.32,2296.32,2296.02,1714565400000,2,,0,,0,0,0,0,0,false
,3,2296.4833,0,2295.57,2297.17,2297.17,2295.57,1714565460000,3,,0,,0,0,0,0,0,false
,2,2297.075,0,2297.1,2297.05,2297.1,2297.05,1714565520000,2,,0,,0,0,0,0,0,false
,2,2297.58,0,2297.31,2297.85,2297.85,2297.31,1714565580000,2,,0,,0,0,0,0,0,false
,2,2297.31,0,2297.85,2296.77,2297.85,2296.77,1714565640000,2,,0,,0,0,0,0,0,false
,2,2296.16,0,2296.11,2296.21,2296.21,2296.11,1714565700000,2,,0,,0,0,0,0,0,false
,3,2296.73,0,2297.2,2296.2,2297.2,2296.2,1714565760000,3,,0,,0,0,0,0,0,false
,2,2296.45,0,2296,2296.9,2296.9,2296,1714565820000,2,,0,,0,0,0,0,0,false
,3,2297.0267,0,2296.2,2297.88,2297.88,2296.2,1714565880000,3,,0,,0,0,0,0,0,false
,3,2296.8067,0,2297.12,2297.45,2297.45,2295.85,1714565940000,3,,0,,0,0,0,0,0,false
,2,2295.15,0,2295.25,2295.05,2295.25,2295.05,1714566000000,2,,0,,0,0,0,0,0,false
,3,2296.4367,0,2297.45,2295.9,2297.45,2295.9,1714566060000,3,,0,,0,0,0,0,0,false
,2,2295.4,0,2295.76,2295.04,2295.76,2295.04,1714566120000,2,,0,,0,0,0,0,0,false
,3,2295.53,0,2295.9,2295.67,2295.9,2295.02,1714566180000,3,,0,,0,0,0,0,0,false
,3,2295.73,0,2296.18,2295.99,2296.18,2295.02,1714566240000,3,,0,,0,0,0,0,0,false
,2,2295.865,0,2296.03,2295.7,2296.03,2295.7,1714566300000,2,,0,,0,0,0,0,0,false
,3,2295.8933,0,2296.12,2296.1,2296.12,2295.46,1714566360000,3,,0,,0,0,0,0,0,false
,2,2296.11,0,2296.31,2295.91,2296.31,2295.91,1714566420000,2,,0,,0,0,0,0,0,false
,3,2295.6367,0,2295.47,2295.71,2295.73,2295.47,1714566480000,3,,0,,0,0,0,0,0,false
,3,2295.6867,0,2295.82,2295.51,2295.82,2295.51,1714566540000,3,,0,,0,0,0,0,0,false
,2,2295.215,0,2295.52,2294.91,2295.52,2294.91,1714566600000,2,,0,,0,0,0,0,0,false
,3,2295.6767,0,2295.12,2296.4,2296.4,2295.12,1714566660000,3,,0,,0,0,0,0,0,false
,2,2296.87,0,2296.4,2297.34,2297.34,2296.4,1714566720000,2,,0,,0,0,0,0,0,false
,3,2296.6333,0,2295.13,2296.72,2298.05,2295.13,1714566780000,3,,0,,0,0,0,0,0,false
,3,2295.9467,0,2296.12,2296.06,2296.12,2295.66,1714566840000,3,,0,,0,0,0,0,0,false
,2,2297.655,0,2297.26,2298.05,2298.05,2297.26,1714566900000,2,,0,,0,0,0,0,0,false
,3,2297.2833,0,2297.37,2297.98,2297.98,2296.5,1714566960000,3,,0,,0,0,0,0,0,false
,2,2297.795,0,2297.66,2297.93,2297.93,2297.66,1714567020000,2,,0,,0,0,0,0,0,false
,3,2297.55,0,2297.38,2297.53,2297.74,2297.38,1714567080000,3,,0,,0,0,0,0,0,false
,3,2297.5167,0,2297.71,2297.1,2297.74,2297.1,1714567140000,3,,0,,0,0,0,0,0,false
,2,2296.08,0,2296.26,2295.9,2296.26,2295.9,1714567200000,2,,0,,0,0,0,0,0,false
,3,2296.0133,0,2295.98,2295.18,2296.88,2295.18,1714567260000,3,,0,,0,0,0,0,0,false
,3,2295.9433,0,2296.13,2296.6,2296.6,2295.1,1714567320000,3,,0,,0,0,0,0,0,false
,3,2296.59,0,2295.97,2297.04,2297.04,2295.97,1714567380000,3,,0,,0,0,0,0,0,false
,3,2297.0333,0,2296.95,2297.39,2297.39,2296.76,1714567440000,3,,0,,0,0,0,0,0,false
,2,2297.325,0,2297.56,2297.09,2297.56,2297.09,1714567500000,2,,0,,0,0,0,0,0,false
,4,2297.175,0,2297.05,2298.04,2298.04,2295.9,1714567560000,4,,0,,0,0,0,0,0,false
,2,2297.75,0,2297.41,2298.09,2298.09,2297.41,1714567620000,2,,0,,0,0,0,0,0,false
,3,2298.2867,0,2297.06,2299.02,2299.02,2297.06,1714567680000,3,,0,,0,0,0,0,0,false
,2,2298.695,0,2298.68,2298.71,2298.71,2298.68,1714567740000,2,,0,,0,0,0,0,0,false
,2,2298.92,0,2298.87,2298.97,2298.97,2298.87,1714567800000,2,,0,,0,0,0,0,0,false
,3,2298.48,0,2298.48,2298.09,2298.87,2298.09,1714567860000,3,,0,,0,0,0,0,0,false
,2,2298.555,0,2298.46,2298.65,2298.65,2298.46,1714567920000,2,,0,,0,0,0,0,0,false
,3,2298.9,0,2298.26,2299.57,2299.57,2298.26,1714567980000,3,,0,,0,0,0,0,0,false
,3,2299.2633,0,2299.69,2299.23,2299.69,2298.87,1714568040000,3,,0,,0,0,0,0,0,false
,2,2298.745,0,2298.84,2298.65,2298.84,2298.65,1714568100000,2,,0,,0,0,0,0,0,false
,3,2298.7833,0,2298.65,2298.86,2298.86,2298.65,1714568160000,3,,0,,0,0,0,0,0,false
,2,2298.35,0,2298.21,2298.49,2298.49,2298.21,1714568220000,2,,0,,0,0,0,0,0,false
,3,2298.44,0,2298.86,2298.25,2298.86,2298.21,1714568280000,3,,0,,0,0,0,0,0,false
,3,2298.2133,0,2298.18,2298.25,2298.25,2298.18,1714568340000,3,,0,,0,0,0,0,0,false
,2,2298.27,0,2298.18,2298.36,2298.36,2298.18,1714568400000,2,,0,,0,0,0,0,0,false
,3,2297.7867,0,2297.48,2297.7,2298.18,2297.48,1714568460000,3,,0,,0,0,0,0,0,false
,2,2297.895,0,2297.73,2298.06,2298.06,2297.73,1714568520000,2,,0,,0,0,0,0,0,false
,3,2297.76,0,2297.71,2297.84,2297.84,2297.71,1714568580000,3,,0,,0,0,0,0,0,false
,3,2297.6633,0,2297.93,2297.33,2297.93,2297.33,1714568640000,3,,0,,0,0,0,0,0,false
,2,2296.905,0,2296.97,2296.84,2296.97,2296.84,1714568700000,2,,0,,0,0,0,0,0,false
,3,2296.4667,0,2296.22,2295.9,2297.28,2295.9,1714568760000,3,,0,,0,0,0,0,0,false
,2,2297.08,0,2297.09,2297.07,2297.09,2297.07,1714568820000,2,,0,,0,0,0,0,0,false
,3,2296.3867,0,2295.9,2296.1,2297.16,2295.9,1714568880000,3,,0,,0,0,0,0,0,false
,3,2296.4533,0,2295.94,2296.1,2297.32,2295.94,1714568940000,3,,0,,0,0,0,0,0,false
,2,2295.82,0,2295.35,2296.29,2296.29,2295.35,1714569000000,2,,0,,0,0,0,0,0,false
,2,2295.965,0,2296,2295.93,2296,2295.93,1714569060000,2,,0,,0,0,0,0,0,false
,2,2295.69,0,2295.86,2295.52,2295.86,2295.52,1714569120000,2,,0,,0,0,0,0,0,false
,3,2295.7133,0,2295.93,2295.65,2295.93,2295.56,1714569180000,3,,0,,0,0,0,0,0,false
,2,2295.77,0,2295.96,2295.58,2295.96,2295.58,1714569240000,2,,0,,0,0,0,0,0,false
,3,2296.2133,0,2296.14,2296.3,2296.3,2296.14,1714569300000,3,,0,,0,0,0,0,0,false
,4,2295.6725,0,2295.8,2295.99,2296.2,2294.7,1714569360000,4,,0,,0,0,0,0,0,false
,1,2296.22,0,2296.22,2296.22,2296.22,2296.22,1714569420000,1,,0,,0,0,0,0,0,false
,3,2296.1133,0,2296.23,2296.12,2296.23,2295.99,1714569480000,3,,0,,0,0,0,0,0,false
,3,2297.0433,0,2297.15,2296.12,2297.86,2296.12,1714569540000,3,,0,,0,0,0,0,0,false
,2,2298.37,0,2298.14,2298.6,2298.6,2298.14,1714569600000,2,,0,,0,0,0,0,0,false
,3,2298.5567,0,2299.35,2296.81,2299.51,2296.81,1714569660000,3,,0,,0,0,0,0,0,false
,2,2299.535,0,2299.3,2299.77,2299.77,2299.3,1714569720000,2,,0,,0,0,0,0,0,false
,3,2299.5333,0,2299.35,2300.08,2300.08,2299.17,1714569780000,3,,0,,0,0,0,0,0,false
,3,2299.5067,0,2300.3,2298.71,2300.3,2298.71,1714569840000,3,,0,,0,0,0,0,0,false
,2,2299.995,0,2299.32,2300.67,2300.67,2299.32,1714569900000,2,,0,,0,0,0,0,0,false
,3,2300.4467,0,2300.51,2299.76,2301.07,2299.76,1714569960000,3,,0,,0,0,0,0,0,false
,2,2301.53,0,2301.18,2301.88,2301.88,2301.18,1714570020000,2,,0,,0,0,0,0,0,false
,3,2301.01,0,2300.96,2300.89,2301.18,2300.89,1714570080000,3,,0,,0,0,0,0,0,false
,3,2300.36,0,2300.5,2300.89,2300.89,2299.69,1714570140000,3,,0,,0,0,0,0,0,false
,2,2301.27,0,2300.99,2301.55,2301.55,2300.99,1714570200000,2,,0,,0,0,0,0,0,false
,2,2301.255,0,2301.58,2300.93,2301.58,2300.93,1714570260000,2,,0,,0,0,0,0,0,false
,2,2301.9,0,2301.25,2302.55,2302.55,2301.25,1714570320000,2,,0,,0,0,0,0,0,false
,3,2301.92,0,2302.39,2302.12,2302.39,2301.25,1714570380000,3,,0,,0,0,0,0,0,false
,2,2301.85,0,2302.29,2301.41,2302.29,2301.41,1714570440000,2,,0,,0,0,0,0,0,false
,3,2301.0633,0,2300.27,2300.63,2302.29,2300.27,1714570500000,3,,0,,0,0,0,0,0,false
,3,2300.53,0,2300.69,2300.63,2300.69,2300.27,1714570560000,3,,0,,0,0,0,0,0,false
,2,2300.435,0,2300.36,2300.51,2300.51,2300.36,1714570620000,2,,0,,0,0,0,0,0,false
,3,2299.9933,0,2300.02,2299.6,2300.36,2299.6,1714570680000,3,,0,,0,0,0,0,0,false
,2,2300.825,0,2300.57,2301.08,2301.08,2300.57,1714570740000,2,,0,,0,0,0,0,0,false
,3,2300.5867,0,2301.59,2299.88,2301.59,2299.88,1714570800000,3,,0,,0,0,0,0,0,false
,3,2300.1367,0,2299.91,2300.01,2300.49,2299.91,1714570860000,3,,0,,0,0,0,0,0,false
,2,2301.2,0,2301.02,2301.38,2301.38,2301.02,1714570920000,2,,0,,0,0,0,0,0,false
,2,2301.8,0,2301.85,2301.75,2301.85,2301.75,1714570980000,2,,0,,0,0,0,0,0,false
,2,2302.66,0,2302.55,2302.77,2302.77,2302.55,1714571040000,2,,0,,0,0,0,0,0,false
,3,2302.0033,0,2301.93,2301.97,2302.11,2301.93,1714571100000,3,,0,,0,0,0,0,0,false
,3,2301.7033,0,2301.61,2301.97,2301.97,2301.53,1714571160000,3,,0,,0,0,0,0,0,false
,2,2300.985,0,2300.88,2301.09,2301.09,2300.88,1714571220000,2,,0,,0,0,0,0,0,false
,3,2300.73,0,2300.72,2299.95,2301.52,2299.95,1714571280000,3,,0,,0,0,0,0,0,false
,2,2300.275,0,2300.36,2300.19,2300.36,2300.19,1714571340000,2,,0,,0,0,0,0,0,false
,3,2301.0233,0,2301,2301.71,2301.71,2300.36,1714571400000,3,,0,,0,0,0,0,0,false
,3,2300.62,0,2300.84,2301,2301,2300.02,1714571460000,3,,0,,0,0,0,0,0,false
,3,2300.1467,0,2300.42,2300.62,2300.62,2299.4,1714571520000,3,,0,,0,0,0,0,0,false
,3,2300.4867,0,2300.46,2300.58,2300.58,2300.42,1714571580000,3,,0,,0,0,0,0,0,false
,2,2301.65,0,2301.49,2301.81,2301.81,2301.49,1714571640000,2,,0,,0,0,0,0,0,false
,3,2301.3833,0,2301.69,2301.58,2301.69,2300.88,1714571700000,3,,0,,0,0,0,0,0,false
,3,2301.7267,0,2302.09,2301.34,2302.09,2301.34,1714571760000,3,,0,,0,0,0,0,0,false
,2,2302.395,0,2301.85,2302.94,2302.94,2301.85,1714571820000,2,,0,,0,0,0,0,0,false
,3,2302.4033,0,2303.03,2302.33,2303.03,2301.85,1714571880000,3,,0,,0,0,0,0,0,false
,2,2302.545,0,2302.63,2302.46,2302.63,2302.46,1714571940000,2,,0,,0,0,0,0,0,false
,3,2303.5833,0,2305,2303.12,2305,2302.63,1714572000000,3,,0,,0,0,0,0,0,false
,3,2303.66,0,2303.89,2303.15,2303.94,2303.15,1714572060000,3,,0,,0,0,0,0,0,false
,2,2303.515,0,2302.92,2304.11,2304.11,2302.92,1714572120000,2,,0,,0,0,0,0,0,false
,3,2304.05,0,2304.21,2305.02,2305.02,2302.92,1714572180000,3,,0,,0,0,0,0,0,false
,2,2305.125,0,2305.93,2304.32,2305.93,2304.32,1714572240000,2,,0,,0,0,0,0,0,false
,3,2304.44,0,2304.1,2306.01,2306.01,2303.21,1714572300000,3,,0,,0,0,0,0,0,false
,3,2307.3467,0,2308,2305.92,2308.12,2305.92,1714572360000,3,,0,,0,0,0,0,0,false
,2,2307.45,0,2306.96,2307.94,2307.94,2306.96,1714572420000,2,,0,,0,0,0,0,0,false
,2,2308.99,0,2309.33,2308.65,2309.33,2308.65,1714572480000,2,,0,,0,0,0,0,0,false
,2,2307.135,0,2307.53,2306.74,2307.53,2306.74,1714572540000,2,,0,,0,0,0,0,0,false
,4,2306.9275,0,2307.11,2305.91,2308.39,2305.91,1714572600000,4,,0,,0,0,0,0,0,false
,3,2306.9433,0,2306.94,2307.1,2307.1,2306.79,1714572660000,3,,0,,0,0,0,0,0,false
,2,2307.125,0,2307.02,2307.23,2307.23,2307.02,1714572720000,2,,0,,0,0,0,0,0,false
,3,2307.74,0,2308.26,2307.94,2308.26,2307.02,1714572780000,3,,0,,0,0,0,0,0,false
,2,2309.04,0,2308.28,2309.8,2309.8,2308.28,1714572840000,2,,0,,0,0,0,0,0,false
,3,2308.8767,0,2309.48,2309.07,2309.48,2308.08,1714572900000,3,,0,,0,0,0,0,0,false
,3,2308.1,0,2307.76,2309.07,2309.07,2307.47,1714572960000,3,,0,,0,0,0,0,0,false
,2,2306.795,0,2307.01,2306.58,2307.01,2306.58,1714573020000,2,,0,,0,0,0,0,0,false
,3,2306.9633,0,2306.48,2306.95,2307.46,2306.48,1714573080000,3,,0,,0,0,0,0,0,false
,2,2306.45,0,2306.75,2306.15,2306.75,2306.15,1714573140000,2,,0,,0,0,0,0,0,false
,3,2306.1833,0,2306.02,2305.88,2306.65,2305.88,1714573200000,3,,0,,0,0,0,0,0,false
,4,2306.0925,0,2307.04,2305.88,2307.04,2305.45,1714573260000,4,,0,,0,0,0,0,0,false
,2,2306.76,0,2306.55,2306.97,2306.97,2306.55,1714573320000,2,,0,,0,0,0,0,0,false
,3,2305.96,0,2306.25,2305.62,2306.25,2305.62,1714573380000,3,,0,,0,0,0,0,0,false
,2,2304.35,0,2304.68,2304.02,2304.68,2304.02,1714573440000,2,,0,,0,0,0,0,0,false
,3,2304.3867,0,2303.97,2304.49,2304.7,2303.97,1714573500000,3,,0,,0,0,0,0,0,false
,3,2304.6333,0,2304.53,2303.98,2305.39,2303.98,1714573560000,3,,0,,0,0,0,0,0,false
,2,2305.2,0,2305.68,2304.72,2305.68,2304.72,1714573620000,2,,0,,0,0,0,0,0,false
,3,2304.5867,0,2304.89,2304.97,2304.97,2303.9,1714573680000,3,,0,,0,0,0,0,0,false
,2,2305.375,0,2304.95,2305.8,2305.8,2304.95,1714573740000,2,,0,,0,0,0,0,0,false
,3,2305.07,0,2306.06,2304.2,2306.06,2304.2,1714573800000,3,,0,,0,0,0,0,0,false
,3,2304.67,0,2304.83,2304.19,2304.99,2304.19,1714573860000,3,,0,,0,0,0,0,0,false
,2,2304.245,0,2305.05,2303.44,2305.05,2303.44,1714573920000,2,,0,,0,0,0,0,0,false
,3,2303.9433,0,2303.3,2305.05,2305.05,2303.3,1714573980000,3,,0,,0,0,0,0,0,false
,2,2302.05,0,2302.38,2301.72,2302.38,2301.72,1714574040000,2,,0,,0,0,0,0,0,false
,3,2302.2067,0,2301.89,2302.19,2302.54,2301.89,1714574100000,3,,0,,0,0,0,0,0,false
,3,2302.4833,0,2302.47,2302.02,2302.96,2302.02,1714574160000,3,,0,,0,0,0,0,0,false
,2,2302.455,0,2302.79,2302.12,2302.79,2302.12,1714574220000,2,,0,,0,0,0,0,0,false
,3,2302.2633,0,2301.74,2302.78,2302.78,2301.74,1714574280000,3,,0,,0,0,0,0,0,false
,2,2302.51,0,2302.76,2302.26,2302.76,2302.26,1714574340000,2,,0,,0,0,0,0,0,false
,3,2302.02,0,2301.76,2301.43,2302.87,2301.43,1714574400000,3,,0,,0,0,0,0,0,false
,3,2300.6033,0,2300.55,2301.43,2301.43,2299.83,1714574460000,3,,0,,0,0,0,0,0,false
,2,2300.64,0,2300.26,2301.02,2301.02,2300.26,1714574520000,2,,0,,0,0,0,0,0,false
,3,2300.53,0,2301,2299.71,2301,2299.71,1714574580000,3,,0,,0,0,0,0,0,false
,2,2300.7,0,2301.08,2300.32,2301.08,2300.32,1714574640000,2,,0,,0,0,0,0,0,false
,3,2299.6767,0,2299.91,2299.11,2300.01,2299.11,1714574700000,3,,0,,0,0,0,0,0,false
,3,2298.68,0,2298.36,2299.9,2299.9,2297.78,1714574760000,3,,0,,0,0,0,0,0,false
,2,2299.07,0,2299,2299.14,2299.14,2299,1714574820000,2,,0,,0,0,0,0,0,false
,3,2298.9867,0,2298.74,2299.14,2299.14,2298.74,1714574880000,3,,0,,0,0,0,0,0,false
,2,2299.655,0,2299.32,2299.99,2299.99,2299.32,1714574940000,2,,0,,0,0,0,0,0,false
,3,2300.0733,0,2300.34,2300.56,2300.56,2299.32,1714575000000,3,,0,,0,0,0,0,0,false
,3,2300.15,0,2300.31,2299.82,2300.32,2299.82,1714575060000,3,,0,,0,0,0,0,0,false
,3,2299.7033,0,2300.09,2299.82,2300.09,2299.2,1714575120000,3,,0,,0,0,0,0,0,false
,3,2299.9867,0,2299.72,2299.82,2300.42,2299.72,1714575180000,3,,0,,0,0,0,0,0,false
,2,2300.87,0,2300.87,2300.87,2300.87,2300.87,1714575240000,2,,0,,0,0,0,0,0,false
,3,2301.2533,0,2301.45,2302.5,2302.5,2299.81,1714575300000,3,,0,,0,0,0,0,0,false
,2,2302.375,0,2301.95,2302.8,2302.8,2301.95,1714575360000,2,,0,,0,0,0,0,0,false
,2,2303.31,0,2303.47,2303.15,2303.47,2303.15,1714575420000,2,,0,,0,0,0,0,0,false
,3,2303.8567,0,2304.32,2303.15,2304.32,2303.15,1714575480000,3,,0,,0,0,0,0,0,false
,3,2303.6567,0,2303.81,2304.26,2304.26,2302.9,1714575540000,3,,0,,0,0,0,0,0,false
,3,2304.52,0,2304.63,2305.12,2305.12,2303.81,1714575600000,3,,0,,0,0,0,0,0,false
,2,2304.475,0,2304.62,2304.33,2304.62,2304.33,1714575660000,2,,0,,0,0,0,0,0,false
,2,2304.15,0,2304.49,2303.81,2304.49,2303.81,1714575720000,2,,0,,0,0,0,0,0,false
,3,2304.0467,0,2304.2,2303.81,2304.2,2303.81,1714575780000,3,,0,,0,0,0,0,0,false
,2,2303.755,0,2303.6,2303.91,2303.91,2303.6,1714575840000,2,,0,,0,0,0,0,0,false
,4,2303.9575,0,2304.26,2304.77,2304.77,2303.2,1714575900000,4,,0,,0,0,0,0,0,false
,3,2304.46,0,2304.75,2304.62,2304.75,2304.01,1714575960000,3,,0,,0,0,0,0,0,false
,2,2304.545,0,2304.21,2304.88,2304.88,2304.21,1714576020000,2,,0,,0,0,0,0,0,false
,3,2304.9767,0,2305.59,2304.04,2305.59,2304.04,1714576080000,3,,0,,0,0,0,0,0,false
,2,2305.075,0,2304.9,2305.25,2305.25,2304.9,1714576140000,2,,0,,0,0,0,0,0,false
,3,2304.9,0,2305.04,2304.76,2305.04,2304.76,1714576200000,3,,0,,0,0,0,0,0,false
,3,2304.4767,0,2304.2,2304.76,2304.76,2304.2,1714576260000,3,,0,,0,0,0,0,0,false
,2,2304.685,0,2304.37,2305,2305,2304.37,1714576320000,2,,0,,0,0,0,0,0,false
,3,2304.8867,0,2305.25,2304.38,2305.25,2304.38,1714576380000,3,,0,,0,0,0,0,0,false
,2,2304.43,0,2304.84,2304.02,2304.84,2304.02,1714576440000,2,,0,,0,0,0,0,0,false
,3,2305.26,0,2305.07,2305.87,2305.87,2304.84,1714576500000,3,,0,,0,0,0,0,0,false
,2,2305.59,0,2305.4,2305.78,2305.78,2305.4,1714576560000,2,,0,,0,0,0,0,0,false
,2,2304.505,0,2304.9,2304.11,2304.9,2304.11,1714576620000,2,,0,,0,0,0,0,0,false
,3,2303.9867,0,2304.06,2304.71,2304.71,2303.19,1714576680000,3,,0,,0,0,0,0,0,false
,2,2303.96,0,2303.9,2304.02,2304.02,2303.9,1714576740000,2,,0,,0,0,0,0,0,false
,3,2303.63,0,2304.01,2302.98,2304.01,2302.98,1714576800000,3,,0,,0,0,0,0,0,false
,2,2302.915,0,2303,2302.83,2303,2302.83,1714576860000,2,,0,,0,0,0,0,0,false
,3,2303.78,0,2304,2303.91,2304,2303.43,1714576920000,3,,0,,0,0,0,0,0,false
,3,2304.18,0,2304.11,2303.91,2304.52,2303.91,1714576980000,3,,0,,0,0,0,0,0,false
,2,2305.065,0,2304.91,2305.22,2305.22,2304.91,1714577040000,2,,0,,0,0,0,0,0,false
,3,2305.1533,0,2305.81,2305.37,2305.81,2304.28,1714577100000,3,,0,,0,0,0,0,0,false
,2,2305.39,0,2305.51,2305.27,2305.51,2305.27,1714577160000,2,,0,,0,0,0,0,0,false
,4,2305.65,0,2305.37,2306.34,2306.34,2305,1714577220000,4,,0,,0,0,0,0,0,false
,2,2307.075,0,2306.85,2307.3,2307.3,2306.85,1714577280000,2,,0,,0,0,0,0,0,false
,2,2308.265,0,2307.82,2308.71,2308.71,2307.82,1714577340000,2,,0,,0,0,0,0,0,false
,3,2308.4533,0,2308.97,2308.49,2308.97,2307.9,1714577400000,3,,0,,0,0,0,0,0,false
,2,2307.695,0,2308,2307.39,2308,2307.39,1714577460000,2,,0,,0,0,0,0,0,false
,3,2308.23,0,2308.49,2308.43,2308.49,2307.77,1714577520000,3,,0,,0,0,0,0,0,false
,3,2308.5167,0,2308.91,2307.46,2309.18,2307.46,1714577580000,3,,0,,0,0,0,0,0,false
,2,2309.505,0,2309.36,2309.65,2309.65,2309.36,1714577640000,2,,0,,0,0,0,0,0,false
,3,2309.3533,0,2310.25,2309.8,2310.25,2308.01,1714577700000,3,,0,,0,0,0,0,0,false
,2,2308.515,0,2308.62,2308.41,2308.62,2308.41,1714577760000,2,,0,,0,0,0,0,0,false
,3,2308.43,0,2308.63,2308.04,2308.63,2308.04,1714577820000,3,,0,,0,0,0,0,0,false
,3,2308.2633,0,2308.2,2308.62,2308.62,2307.97,1714577880000,3,,0,,0,0,0,0,0,false
,2,2307.715,0,2307.76,2307.67,2307.76,2307.67,1714577940000,2,,0,,0,0,0,0,0,false
,3,2307.8767,0,2307.9,2307.97,2307.97,2307.76,1714578000000,3,,0,,0,0,0,0,0,false
,2,2307.55,0,2307.49,2307.61,2307.61,2307.49,1714578060000,2,,0,,0,0,0,0,0,false
,3,2307.9067,0,2308.32,2307.75,2308.32,2307.65,1714578120000,3,,0,,0,0,0,0,0,false
,3,2307.97,0,2307.93,2307.75,2308.23,2307.75,1714578180000,3,,0,,0,0,0,0,0,false
,2,2307.35,0,2307.26,2307.44,2307.44,2307.26,1714578240000,2,,0,,0,0,0,0,0,false
,3,2307.7533,0,2307.62,2307.73,2307.91,2307.62,1714578300000,3,,0,,0,0,0,0,0,false
,2,2307.88,0,2307.63,2308.13,2308.13,2307.63,1714578360000,2,,0,,0,0,0,0,0,false
,3,2307.8433,0,2308.17,2307.73,2308.17,2307.63,1714578420000,3,,0,,0,0,0,0,0,false
,3,2307.3033,0,2307.25,2307.73,2307.73,2306.93,1714578480000,3,,0,,0,0,0,0,0,false
,2,2306.525,0,2306.68,2306.37,2306.68,2306.37,1714578540000,2,,0,,0,0,0,0,0,false
,3,2306.4667,0,2306.27,2306.45,2306.68,2306.27,1714578600000,3,,0,,0,0,0,0,0,false
,2,2306.37,0,2306.48,2306.26,2306.48,2306.26,1714578660000,2,,0,,0,0,0,0,0,false
,3,2306.25,0,2305.97,2306.3,2306.48,2305.97,1714578720000,3,,0,,0,0,0,0,0,false
,3,2306.25,0,2306.26,2306.27,2306.27,2306.22,1714578780000,3,,0,,0,0,0,0,0,false
,2,2306.8,0,2307.13,2306.47,2307.13,2306.47,1714578840000,2,,0,,0,0,0,0,0,false
,3,2306.31,0,2305.96,2306.45,2306.52,2305.96,1714578900000,3,,0,,0,0,0,0,0,false
,2,2306.845,0,2306.73,2306.96,2306.96,2306.73,1714578960000,2,,0,,0,0,0,0,0,false
,3,2306.2467,0,2306.52,2306.23,2306.52,2305.99,1714579020000,3,,0,,0,0,0,0,0,false
,3,2306.5033,0,2306.67,2306.23,2306.67,2306.23,1714579080000,3,,0,,0,0,0,0,0,false
,2,2306.875,0,2306.77,2306.98,2306.98,2306.77,1714579140000,2,,0,,0,0,0,0,0,false
,3,2306.6267,0,2307.17,2305.94,2307.17,2305.94,1714579200000,3,,0,,0,0,0,0,0,false
,3,2305.2667,0,2305.59,2305.41,2305.59,2304.8,1714579260000,3,,0,,0,0,0,0,0,false
,3,2305.8533,0,2305.59,2305.51,2306.46,2305.51,1714579320000,3,,0,,0,0,0,0,0,false
,3,2305.5567,0,2305.8,2305.51,2305.8,2305.36,1714579380000,3,,0,,0,0,0,0,0,false
,2,2304.98,0,2304.95,2305.01,2305.01,2304.95,1714579440000,2,,0,,0,0,0,0,0,false
,3,2304.9433,0,2304.87,2304.99,2304.99,2304.87,1714579500000,3,,0,,0,0,0,0,0,false
,3,2304.58,0,2304.88,2304.86,2304.88,2304,1714579560000,3,,0,,0,0,0,0,0,false
,3,2304.6667,0,2304.49,2304.63,2304.88,2304.49,1714579620000,3,,0,,0,0,0,0,0,false
,3,2304.58,0,2304.63,2304.63,2304.63,2304.48,1714579680000,3,,0,,0,0,0,0,0,false
,2,2304.345,0,2304.32,2304.37,2304.37,2304.32,1714579740000,2,,0,,0,0,0,0,0,false
,3,2304.3133,0,2304.35,2304.27,2304.35,2304.27,1714579800000,3,,0,,0,0,0,0,0,false
,2,2304.445,0,2304.58,2304.31,2304.58,2304.31,1714579860000,2,,0,,0,0,0,0,0,false
,3,2303.8167,0,2303.63,2303.25,2304.57,2303.25,1714579920000,3,,0,,0,0,0,0,0,false
,3,2303.8733,0,2304.13,2303.66,2304.13,2303.66,1714579980000,3,,0,,0,0,0,0,0,false
,2,2303.885,0,2303.54,2304.23,2304.23,2303.54,1714580040000,2,,0,,0,0,0,0,0,false
,3,2304.0433,0,2304.42,2304.17,2304.42,2303.54,1714580100000,3,,0,,0,0,0,0,0,false
,2,2303.22,0,2303.41,2303.03,2303.41,2303.03,1714580160000,2,,0,,0,0,0,0,0,false
,3,2303.76,0,2303.75,2304.12,2304.12,2303.41,1714580220000,3,,0,,0,0,0,0,0,false
,3,2304.1033,0,2304,2304.12,2304.19,2304,1714580280000,3,,0,,0,0,0,0,0,false
,2,2303.71,0,2303.6,2303.82,2303.82,2303.6,1714580340000,2,,0,,0,0,0,0,0,false
,3,2303.1233,0,2303.33,2302.23,2303.81,2302.23,1714580400000,3,,0,,0,0,0,0,0,false
,2,2302.195,0,2302.05,2302.34,2302.34,2302.05,1714580460000,2,,0,,0,0,0,0,0,false
,3,2302.5333,0,2302.54,2303.01,2303.01,2302.05,1714580520000,3,,0,,0,0,0,0,0,false
,3,2302.78,0,2302.9,2302.55,2302.9,2302.55,1714580580000,3,,0,,0,0,0,0,0,false
