time,open,high,low,close,ATVV,Plot
2024-03-29,2233.48,2233.48,2233.48,2233.48,0,0
2024-04-01,2232.54,2265.651,2228.66,2251.37,0,0
2024-04-02,2251.382,2281.011,2246.868,2278.7,0,0
2024-04-03,2280.447,2301.07,2265.629,2299.607,0,0
2024-04-04,2300.302,2305.61,2279.84,2289,0,0
2024-04-05,2290.151,2330.471,2267.96,2329.57,0,0
2024-04-08,2329.44,2354.04,2303.09,2338.7,0,0
2024-04-09,2338.641,2365.3,2337.059,2352.911,0,0
2024-04-10,2352.931,2360.07,2319.493,2332.6,0,0
2024-04-11,2332.821,2377.66,2325.83,2371.606,0,0
2024-04-12,2372.56,2431.78,2333.99,2343.285,0,0
2024-04-15,2343.3,2387.55,2324.42,2382.3,0,0
2024-04-16,2382.416,2398.22,2363.11,2382.7,0,0
2024-04-17,2382.111,2395.54,2354.68,2360.2,0,0
2024-04-18,2361.271,2392.801,2361.271,2378.266,0,0
2024-04-19,2378.266,2417.889,2373,2391.77,0,0
2024-04-22,2392.03,2392.03,2324.78,2326.1,0,0
2024-04-23,2327.871,2334.43,2291.54,2321.56,0,0
2024-04-24,2322.271,2337.31,2311.89,2315.022,0,0
2024-04-25,2315.042,2344.89,2305.17,2331.511,0,0
2024-04-26,2332.29,2352.55,2326.4,2337.91,0,0
2024-04-29,2337.65,2346.76,2320.1,2335.451,0,0
2024-04-30,2335.451,2336.29,2285.26,2285.4,0,0
2024-05-01,2285.811,2328.29,2281.77,2319.742,0,0
2024-05-02,2319.891,2326.45,2285.58,2302.7,0,0
2024-05-03,2303.242,2320.67,2277.369,2301.93,0,0
2024-05-06,2301.93,2332.2,2291.95,2325.763,0,0
2024-05-07,2325.797,2329.93,2310.109,2313.917,0,0
2024-05-08,2313.99,2321.39,2303.81,2308.5,0,0
2024-05-09,2308.942,2347.26,2306.66,2345.7,0,0
2024-05-10,2346.561,2378.45,2343.6,2360.22,0,0
2024-05-13,2359.97,2364.52,2332.31,2336.3,0,0
2024-05-14,2335.731,2359.72,2334.95,2357.8,0,0
2024-05-15,2357.038,2390.25,2351.97,2386.126,0,0
2024-05-16,2386.126,2397.39,2371.12,2376.4,0,0
2024-05-17,2376.741,2422.709,2374.02,2414.5,0,0
2024-05-20,2414.02,2450.1,2407.43,2425,0,0
2024-05-21,2427.076,2433.9,2406.36,2420.645,0,0
2024-05-22,2420.645,2426.56,2375.109,2378.55,0,0
2024-05-23,2379.651,2383.7,2327.13,2328.806,0,0
2024-05-24,2328.805,2347.43,2325.53,2333.75,0,0
2024-05-27,2333.75,2358.55,2332.44,2350.76,0,0
2024-05-28,2351.451,2364.12,2340.33,2360.331,0,0
2024-05-29,2360.131,2362.73,2334.65,2337.861,0,0
2024-05-30,2337.698,2351.82,2322.72,2343.801,0,0
2024-05-31,2343.691,2359.74,2320.75,2326.97,0,0
2024-06-03,2326.97,2354.77,2314.85,2350.2,0,0
2024-06-04,2350.64,2352.81,2315.72,2325.918,0,0
2024-06-05,2326.81,2357.34,2326.03,2356.298,0,0
2024-06-06,2356.098,2378.47,2353.55,2375.498,0,0
2024-06-07,2376.11,2387.71,2286.91,2293.59,0,0
2024-06-10,2293.51,2313.82,2287.88,2310.6,0,0
2024-06-11,2310.78,2319.93,2297.86,2316.2,0,0
2024-06-12,2316.41,2341.69,2310.82,2324.498,0,0
2024-06-13,2324.65,2326.71,2295.71,2301,0,0
2024-06-14,2303.71,2336.64,2301.68,2332.52,0,0
2024-06-17,2332.3,2332.85,2310.08,2316,0,0
2024-06-18,2318.098,2333.14,2306.66,2329.18,0,0
2024-06-19,2328.657,2335.01,2323.88,2328.28,0,0
2024-06-20,2327.87,2365.53,2327.87,2359.898,0,0
2024-06-21,2359.898,2368.74,2316.88,2321.45,0,0
2024-06-24,2321.45,2334.67,2317.849,2332.8,0,0
2024-06-25,2333.4,2337.12,2315.62,2318.7,0,0
2024-06-26,2319.58,2323.9,2293.77,2298.098,0,0
2024-06-27,2297.898,2330.93,2296.63,2327.3,0,0
2024-06-28,2327.108,2339.79,2319.18,2326.41,0,0
2024-07-01,2326.15,2338.55,2318.6,2331.5,0,0
2024-07-02,2330.848,2336.8,2319.22,2329.2,0,0
2024-07-03,2329.098,2365.13,2327,2353.2,0,0
2024-07-04,2356.88,2362.53,2350.61,2356.52,0,0
2024-07-05,2356.72,2392.91,2349.199,2391.24,0,0
2024-07-08,2391.24,2391.3,2351.17,2358.2,0,0
2024-07-09,2358.338,2371.49,2349.579,2363.4,0,0
2024-07-10,2363.09,2386.72,2362.88,2370.9,0,0
2024-07-11,2371.04,2424.55,2371.04,2415.298,0,0
2024-07-12,2415.498,2418.26,2391.58,2410.78,0,0
2024-07-15,2410.61,2439.753,2401.48,2421.61,0,0
2024-07-16,2421.91,2469.74,2420.14,2468.4,0,0
2024-07-17,2468.14,2483.76,2451.65,2458.06,0,0
2024-07-18,2458.33,2474.89,2440.48,2445.14,0,0
2024-07-19,2445.14,2447.47,2393.95,2400.38,0,0
2024-07-22,2400.59,2412.22,2384.01,2396.15,0,0
2024-07-23,2396.15,2412.02,2388.37,2408.518,0,0
2024-07-24,2408.84,2432.01,2396.98,2397.4,0,0
2024-07-25,2397.18,2401.18,2353.22,2365.3,0,0
2024-07-26,2363.95,2390.81,2356.01,2386.89,0,0
2024-07-29,2387.4,2403.11,2369.73,2383.58,0,0
2024-07-30,2383.58,2412.82,2376.63,2410.27,0,0
2024-07-31,2410.01,2450.92,2404.01,2447.6,0,0
2024-08-01,2447.93,2462.29,2430.35,2444.6,0,0
2024-08-02,2445.98,2477.66,2410.945,2442.08,0,0
2024-08-05,2442.08,2458.845,2364.435,2409.39,0,0
2024-08-06,2409.42,2418.33,2381.769,2389.1,0,0
2024-08-07,2389.98,2407.08,2379.15,2383.49,0,0
2024-08-08,2383.49,2427.65,2381.15,2426.5,0,0
2024-08-09,2426.85,2437.07,2417.03,2430.87,0,0
2024-08-12,2430.71,2473.22,2423.96,2471.93,0,0
2024-08-13,2470.115,2476.97,2458.63,2466.498,0,0
2024-08-14,2466.415,2479.94,2438.19,2447.4,0,0
2024-08-15,2446.958,2470.03,2432.28,2456.8,0,0
2024-08-16,2456.51,2509.72,2450.87,2506.844,0,0
2024-08-19,2507.48,2510.17,2485.76,2503.8,0,0
2024-08-20,2503.28,2531.67,2497.47,2513.6,0,0
2024-08-21,2512.968,2519.89,2494.182,2511.8,0,0
2024-08-22,2511.698,2514.66,2470.89,2481.7,0,0
2024-08-23,2484.19,2518.33,2484.19,2512.01,0,0
2024-08-26,2512.01,2526.82,2508.87,2517.68,0,0
2024-08-27,2518.34,2525.95,2503.67,2524.4,0,0
2024-08-28,2524.56,2529.02,2493.74,2503.858,0,0
2024-08-29,2503.858,2528.66,2503.74,2520.64,0,0
2024-08-30,2520.504,2526.86,2494.32,2502.98,0,0
2024-09-02,2502.98,2507.27,2490.24,2499.098,0,0
2024-09-03,2499.098,2506.29,2473.5,2492.405,0,0
2024-09-04,2492.425,2500.28,2471.97,2494.725,0,0
2024-09-05,2494.855,2523.504,2493.66,2516.048,0,0
2024-09-06,2516.104,2529.16,2485.25,2497.09,0,0
2024-09-09,2496.75,2507.23,2485.68,2505.885,0,0
2024-09-10,2506.135,2518.48,2500.26,2515.978,0,0
2024-09-11,2516.25,2529.03,2501.05,2511.14,0,0
2024-09-12,2511.29,2560.12,2511.13,2558.6,0,0
2024-09-13,2558.364,2586.18,2556.85,2577.57,0,0
2024-09-16,2577.57,2589.68,2575.48,2582.22,0,0
2024-09-17,2581.994,2586.96,2560.881,2569.09,0,0
2024-09-18,2568.554,2600.14,2546.95,2558.83,0,0
2024-09-19,2558.424,2594.93,2551.229,2586.124,0,0
2024-09-20,2586.124,2625.77,2584.93,2621.79,0,0
2024-09-23,2621.79,2634.86,2613.94,2628.274,0,0
2024-09-24,2628.224,2664.34,2622.74,2657.074,0,0
2024-09-25,2657.074,2670.539,2649.782,2656.082,0,0
2024-09-26,2656.343,2685.579,2654.875,2672.033,0,0
2024-09-27,2671.353,2674.29,2643.25,2657.97,0,0
2024-09-30,2657.97,2665.99,2624.82,2634.25,0,0
2024-10-01,2633.954,2673.14,2632.45,2663.05,0,0
2024-10-02,2662.623,2663.379,2641.26,2658.013,0,0
2024-10-03,2658.013,2662.92,2638.152,2655.474,0,0
2024-10-04,2655.474,2670.14,2632.14,2653.27,0,0
2024-10-07,2653.05,2659.63,2637.88,2642.625,0,0
2024-10-08,2642.043,2653.04,2604.79,2620.565,0,0
2024-10-09,2620.894,2624.33,2605.32,2606.954,0,0
2024-10-10,2606.954,2631.51,2603.284,2629.62,0,0
2024-10-11,2629.414,2661.4,2628.26,2657.03,0,0
2024-10-14,2656.85,2666.87,2643.33,2648.68,0,0
2024-10-15,2647.443,2668.91,2638.24,2662.27,0,0
2024-10-16,2662.703,2685.41,2658.84,2673.7,0,0
2024-10-17,2674.373,2696.93,2673.33,2691.833,0,0
2024-10-18,2691.833,2722.54,2690.51,2721.12,0,0
2024-10-21,2720.098,2740.57,2714.31,2719.43,0,0
2024-10-22,2719.462,2748.85,2719.07,2748.65,0,0
2024-10-23,2747.833,2758.45,2708.82,2715.062,0,0
2024-10-24,2715.293,2743.27,2715.23,2735.94,0,0
2024-10-25,2735.053,2747.77,2717.14,2746.56,0,0
2024-10-28,2747.13,2747.13,2724.83,2741.88,0,0
2024-10-29,2741.673,2774.79,2739.99,2774.152,0,0
2024-10-30,2774.53,2790.03,2771.026,2787.042,0,0
2024-10-31,2787.21,2790.07,2731.66,2743.6,0,0
2024-11-01,2743.322,2762.23,2733.3,2735.8,0,0
2024-11-04,2735.91,2748.18,2730.55,2735.52,0,0
2024-11-05,2736.133,2749.96,2724.82,2743.694,0,0
2024-11-06,2743.72,2749.73,2652.53,2658.895,0,0
2024-11-07,2658.67,2710.61,2643.471,2705.995,0,0
2024-11-08,2705.84,2710.37,2680.42,2684.035,0,0
2024-11-11,2683.82,2686.16,2610.75,2619.375,0,0
2024-11-12,2618.97,2627.14,2589.8,2597.895,0,0
2024-11-13,2597.88,2618.84,2572.195,2572.195,0,0
2024-11-14,2572.43,2581.43,2536.89,2564.145,0,0
2024-11-15,2564.34,2576.06,2554.65,2562.715,0,0
2024-11-18,2562.81,2615.07,2562.74,2611.605,0,0
2024-11-19,2611.54,2639.44,2610.559,2632.105,0,0
2024-11-20,2631.603,2655.4,2618.98,2650.145,0,0
2024-11-21,2649.814,2673.54,2648.64,2669.37,0,0
2024-11-22,2668.993,2715.805,2668.24,2715.805,0,0
2024-11-25,2715.58,2721.41,2615.769,2624.645,0,0
2024-11-26,2624.64,2641.93,2605.39,2632.785,0,0
2024-11-27,2632.19,2658.2,2627.24,2635.785,0,0
2024-11-28,2636.43,2649.65,2621.09,2637.74,0,0
2024-11-29,2637.74,2666.34,2634.13,2650.25,0,0
2024-12-02,2650.33,2656.14,2621.96,2638.555,0,0
2024-12-03,2638.64,2655.62,2634.21,2643.225,0,0
2024-12-04,2642.93,2657.16,2632.5,2649.325,0,0
2024-12-05,2649.014,2655.56,2623.65,2631.665,0,0
2024-12-06,2631.283,2645.69,2613.48,2632.664,0,0
2024-12-09,2645.414,2676.44,2627.62,2659.354,0,0
2024-12-10,2659.59,2695.57,2658.07,2693.514,0,0
2024-12-11,2693.63,2721.16,2675.89,2717.395,0,0
2024-12-12,2717.6,2726.13,2675.31,2680.595,0,0
2024-12-13,2680.46,2692.76,2646.24,2647.385,0,0
2024-12-16,2649.603,2664.37,2643.68,2652.7,0,0
2024-12-17,2652.7,2658.62,2633.18,2645.575,0,0
2024-12-18,2645.94,2651.71,2584.574,2584.574,0,0
2024-12-19,2584.63,2626.41,2583.21,2593.585,0,0
2024-12-20,2593.64,2631.869,2589.73,2622.435,0,0
2024-12-23,2622.47,2633.29,2608.27,2611.635,0,0
2024-12-24,2612.963,2621.42,2610.12,2616.539,0,0
2024-12-26,2619.21,2639.14,2614.43,2632.705,0,0
2024-12-27,2636.3,2638.31,2611.75,2621.348,0,0
2024-12-30,2620.5,2628.12,2596.19,2605.705,0,0
2024-12-31,2605.44,2627.53,2602.71,2624.16,0,0
2025-01-01,2623.82,2623.82,2623.82,2623.82,0,0
2025-01-02,2623.82,2660.52,2621.88,2657.195,0,0
2025-01-03,2657.66,2665.33,2636.882,2638.41,0,0
2025-01-06,2638.41,2649.45,2614.8,2635.995,0,0
2025-01-07,2636.27,2664.37,2632.99,2648.185,0,0
2025-01-08,2648.5,2670.07,2645.4,2661.105,0,0
2025-01-09,2660.713,2678.51,2655.65,2669.525,0,0
2025-01-10,2670.983,2697.91,2664.12,2689.755,0,0
2025-01-13,2689.755,2693.37,2656.9,2662.475,0,0
2025-01-14,2662.703,2678.05,2659.96,2676.875,0,0
2025-01-15,2677.253,2697.42,2669.52,2695.719,0,0
2025-01-16,2696.26,2724.744,2690.1,2713.745,0,0
2025-01-17,2714.6,2717.4,2699.39,2702.12,0,0
2025-01-20,2702.12,2713.84,2689.49,2710.418,0,0
2025-01-21,2706.102,2746.04,2702.77,2744.005,0,0
2025-01-22,2743.09,2763.39,2742.1,2755.755,0,0
2025-01-23,2752.782,2758.94,2735.97,2754.145,0,0
2025-01-24,2752.6,2785.98,2752.6,2770,0,0
2025-01-27,2770.07,2772.6,2730.64,2739.755,0,0
2025-01-28,2740.17,2765.04,2734.95,2763.005,0,0
2025-01-29,2762.22,2766.3,2744.94,2758.615,0,0
2025-01-30,2756.52,2798.55,2756.52,2793.465,0,0
2025-01-31,2795.27,2817.21,2791.17,2797.46,0,0
2025-02-03,2797.46,2830.57,2772.2,2814.13,0,0
2025-02-04,2814.13,2845.48,2807.35,2841.4,0,0
2025-02-05,2841.4,2882.39,2839.92,2866.235,0,0
2025-02-06,2866.4,2873.3,2834.3,2855.81,0,0
2025-02-07,2855.51,2886.83,2852.6,2860.09,0,0
