time,open,high,low,close,Basis,Upper,Lower,ATVV,Plot,Histogram,MACD,Signal,Bollinger BandWidth,Highest Expansion,Lowest Contraction
1738278900,2794.82,2795.27,2793.51,2794.87,2794.1615000000224,2796.529193056305,2791.79380694374,1649.85,1954.7199999999998,-0.46918409252973703,1.6934761186025753,2.1626602111323123,0.16947431680540917,0.8678291561732286,0.11174937276380681
1738279800,2794.86,2794.86,2792.99,2793.6,2794.1180000000227,2796.4933785809058,2791.7426214191396,1583.35,1893.3649999999998,-0.5040435033348158,1.5326058319637923,2.036649335298608,0.17002707694399882,0.8678291561732286,0.11174937276380681
1738280700,2793.53,2796.83,2793.49,2796.13,2794.1475000000223,2796.6059862028146,2791.68901379723,1528.8,1833.0849999999998,-0.35657896712042647,1.590925626398075,1.9475045935185016,0.17597397437266868,0.8678291561732286,0.11174937276380681
1738281600,2796.2,2799.53,2795.23,2797.62,2794.3325000000223,2797.2149563155517,2791.450043684493,1502.3,1773.8449999999998,-0.16812530255357339,1.737347965326535,1.9054732678801083,0.206307324953593,0.8678291561732286,0.11174937276380681
1738282500,2797.6,2798.62,2796.71,2797.72,2794.4820000000227,2797.719681794125,2791.2443182059205,1422.85,1707.4449999999997,-0.05218286006239348,1.8402446928021163,1.8924275528645098,0.23171963849487284,0.8678291561732286,0.11174937276380681
1738283400,2797.75,2798.47,2795.66,2796.19,2794.5590000000225,2797.8811492152868,2791.236850784758,1371.25,1641.9249999999997,-0.09167079794257704,1.7778390554362886,1.8695098533788657,0.23775838801501512,0.8678291561732286,0.11174937276380681
1738284300,2796.12,2797.07,2794.38,2795.68,2794.592000000023,2797.9447814420478,2791.239218557998,1339.95,1580.1999999999998,-0.16120651071241276,1.6680017149883497,1.8292082257007625,0.23994783081214768,0.8678291561732286,0.11174937276380681
1738285200,2795.74,2796.47,2794.6,2796.13,2794.692500000023,2798.1026721948083,2791.2823278052374,1328.1,1524.3149999999998,-0.1842980301840682,1.598835687970677,1.7831337181547453,0.2440463267272101,0.8678291561732286,0.11174937276380681
1738286100,2796.14,2796.52,2794.9,2795,2794.8740000000225,2797.9250023607415,2791.8229976393036,1305.15,1474.6749999999997,-0.2774805898036685,1.4362829809001596,1.7137635707038281,0.2183284370400179,0.8678291561732286,0.11174937276380681
1738287000,2794.94,2796.02,2794.6,2795.4,2795.005500000023,2797.90539972185,2792.105600278196,1313.45,1434.5049999999997,-0.31143661171319836,1.32446780606233,1.6359044177755284,0.2075058329457182,0.8678291561732286,0.11174937276380681
1738287900,2795.39,2796.55,2795.06,2796.25,2795.154500000023,2797.987868735372,2792.3211312646736,1324.45,1401.9649999999997,-0.2770627806627606,1.2895759419470778,1.5666387226098384,0.20273432007778064,0.8678291561732286,0.11174937276380681
1738288800,2796.28,2797.35,2794.9,2796.93,2795.295000000023,2798.1873103909447,2792.402689609101,1326.55,1376.2849999999996,-0.21188057529882398,1.3017880034863083,1.5136685787851323,0.2069413347014821,0.8678291561732286,0.11174937276380681
1738289700,2796.95,2798.09,2796.2,2796.38,2795.3785000000225,2798.2947596602603,2792.462240339785,1305.45,1353.9499999999996,-0.208818044491218,1.2526460231711098,1.4614640676623278,0.20864864348335888,0.8678291561732286,0.11174937276380681
1738290600,2796.36,2797.36,2794.63,2796.32,2795.4490000000224,2798.384655873595,2792.5133441264497,1264.55,1330.1749999999997,-0.2131048713290804,1.1950829785009773,1.4081878498300577,0.21003108077254068,0.8678291561732286,0.11174937276380681
1738291500,2796.34,2797.74,2796.02,2796.17,2795.4850000000224,2798.437432794177,2792.532567205868,1204.65,1308.355,-0.22703129124749988,1.1243987357706828,1.3514300270181827,0.21122866294431367,0.8678291561732286,0.11174937276380681
1738292400,2796.14,2798.15,2795.72,2797.16,2795.5540000000224,2798.59398937547,2792.514010624575,1193.8,1290.61,-0.1729999884254545,1.1351800414863646,1.3081800299118191,0.21748743722692904,0.8678291561732286,0.11174937276380681
1738293300,2797.2,2797.78,2796.62,2796.73,2795.8115000000225,2798.2801778652765,2793.3428221347685,1181.25,1274.7399999999998,-0.16943329237976323,1.096388414437115,1.2658217068168782,0.17659830537602228,0.8678291561732286,0.11174937276380681
1738294200,2796.74,2797.52,2796.63,2797.13,2796.0190000000225,2798.179174854352,2793.858825145693,1176.7,1259.6,-0.1443289725847865,1.085410491085895,1.2297394636706815,0.15451789521669063,0.8678291561732286,0.11174937276380681
1738295100,2797.15,2797.28,2796.23,2796.29,2796.1265000000226,2798.1085924306876,2794.1444075693576,1182.2,1247.3049999999998,-0.18584624561403773,0.9974316566531343,1.183277902267172,0.14177416012222752,0.8678291561732286,0.11174937276380681
1738296000,2796.24,2796.24,2794.77,2795.02,2796.1360000000227,2798.0948301085623,2794.177169891483,1195.45,1235.5049999999999,-0.2939622525494261,0.8158250865803893,1.1097873391298154,0.1401097878314625,0.8678291561732286,0.11174937276380681
1738296900,2795.01,2795.49,2794.63,2794.84,2796.134500000023,2798.0972476635625,2794.171752336483,1179.6,1221.02,-0.3679221829314476,0.6498846104655058,1.0178067933969535,0.14039007519413782,0.8678291561732286,0.11174937276380681
1738297800,2794.82,2795.77,2794.8,2795.75,2796.2420000000225,2797.8391798279936,2794.6448201720514,1184.9,1206.855,-0.34619682184046197,0.585060766096376,0.931257587936838,0.11423759660080145,0.8678291561732286,0.11174937276380681
1738298700,2795.77,2796.34,2794.41,2795.75,2796.2230000000227,2797.8340379865504,2794.611962013495,1204.55,1196.7649999999999,-0.3229216746026826,0.5276054946834847,0.8505271692861673,0.11522957836536284,0.8678291561732286,0.11174937276380681
1738299600,2795.76,2796.38,2795.13,2796.13,2796.1485000000225,2797.6265562908284,2794.6704437092167,1207.5,1191.06,-0.2749085570431251,0.5068914729822609,0.781800030025386,0.10572087217870157,0.8678291561732286,0.10572087217870157
1738300500,2796.12,2796.15,2794.8,2795.28,2796.0265000000227,2797.361434605527,2794.6915653945184,1238.9,1194.485,-0.29177624018669146,0.4170797297920217,0.7088559699787131,0.09548797949549104,0.8678291561732286,0.09548797949549104
1738301400,2795.25,2796.21,2793.89,2794.66,2795.9500000000226,2797.4083413189373,2794.4916586811078,1260.75,1201.1799999999998,-0.3330826406887575,0.29250266911776635,0.6255853098065238,0.10431812578299174,0.8678291561732286,0.09548797949549104
1738302300,2794.65,2795.77,2793.97,2795.52,2795.9420000000227,2797.4079138433235,2794.476086156722,1277.4,1210.7949999999998,-0.2923321008399393,0.2601701837565997,0.552502284596539,0.10486010391494219,0.8678291561732286,0.09548797949549104
1738303200,2795.5,2795.77,2794.43,2794.82,2795.8765000000226,2797.418074002309,2794.3349259977363,1268.1,1219.935,-0.30117534268771085,0.1760331062369005,0.47720844892461134,0.1102748281110637,0.8678291561732286,0.09548797949549104
1738304100,2794.79,2794.93,2793.38,2794.56,2795.8545000000227,2797.4568415369017,2794.2521584631436,1260.85,1227.7999999999997,-0.31187321715374094,0.08736692748243513,0.3992401446361761,0.11462266987635113,0.8678291561732286,0.09548797949549104
1738305000,2794.55,2795.49,2793.66,2794.56,2795.8125000000227,2797.5019597952173,2794.123040204828,1255.05,1233.7599999999998,-0.30586932441797954,0.016903489113701653,0.3227728135316812,0.12085644478623413,0.8678291561732286,0.09548797949549104
1738305900,2794.48,2795.5,2792.14,2792.79,2795.6395000000225,2797.76632354835,2793.512676451695,1252.6,1241.06,-0.40197194844117484,-0.17969212201978735,0.2222798264213875,0.15215291873845507,0.8678291561732286,0.09548797949549104
1738306800,2792.78,2796.04,2792.09,2795.97,2795.5915000000227,2797.6416049734353,2793.54139502661,1263.25,1248.8949999999998,-0.24022148940519145,-0.07799703533510183,0.16222445407008962,0.14666699146942805,0.8678291561732286,0.09548797949549104
1738307700,2795.99,2800.09,2795.93,2799.78,2795.761500000023,2798.4949392976814,2793.028060702364,1295.95,1258.0349999999996,0.11541970187668835,0.30649908141595006,0.1910793795392617,0.19554166531433986,0.8678291561732286,0.09548797949549104
1738308600,2799.81,2800.87,2797.26,2797.74,2795.8325000000227,2798.6911770362967,2792.9738229637487,1329.2,1270.2049999999995,0.20034815074567322,0.44151456797135324,0.24116641722568002,0.20449558664719572,0.8678291561732286,0.09548797949549104
1738309500,2797.78,2799.61,2797.37,2798.31,2795.9395000000227,2798.9941781175357,2792.8848218825096,1352.5,1281.5649999999998,0.27725447622235994,0.58773451250363,0.31048003628127,0.2185081699738513,0.8678291561732286,0.09548797949549104
1738310400,2798.18,2799.38,2795.74,2797.82,2795.9725000000226,2799.092761912825,2792.85223808722,1388.5,1294.3399999999997,0.27682249082712895,0.6565081498151812,0.3796856589880523,0.22319689573502863,0.8678291561732286,0.09548797949549104
1738311300,2797.81,2798.05,2793.41,2793.72,2795.822000000023,2799.069371768031,2792.5746282320147,1420.9,1308.6899999999998,-0.0030737049762367685,0.3758435277677563,0.3789172327439931,0.23230175368876507,0.8678291561732286,0.09548797949549104
1738312200,2793.68,2794.65,2792.37,2794.11,2795.671000000023,2798.9418157075447,2792.4001842925013,1469.35,1328.8149999999996,-0.15691171651467833,0.18277758710064518,0.3396893036153235,0.23399146090664308,0.8678291561732286,0.09548797949549104
1738313100,2794.09,2794.32,2791.64,2793.13,2795.513000000023,2798.950016640645,2792.075983359401,1495.35,1352.2649999999996,-0.310747023426433,-0.04874447566771778,0.26200254775871523,0.24589523573111458,0.8678291561732286,0.09548797949549104
1738314000,2793.19,2795.37,2792.62,2794.79,2795.501500000023,2798.946567544608,2792.056432455438,1571,1383.8599999999994,-0.2873294463393134,-0.09715926016542653,0.19017018617388687,0.24647223724151415,0.8678291561732286,0.09548797949549104
1738314900,2794.78,2795.21,2793.81,2794.58,2795.4885000000227,2798.9453960637757,2792.0316039362697,1608.1,1419.4099999999994,-0.2727249330171728,-0.15073598009757916,0.12198895291959366,0.2473196411827818,0.8678291561732286,0.09548797949549104
1738315800,2794.59,2796.38,2794.26,2794.48,2795.4250000000225,2798.9069160533963,2791.9430839466486,1636.1,1456.6949999999995,-0.2567683317380668,-0.19897146175298985,0.05779686998507695,0.24911532617572293,0.8678291561732286,0.09548797949549104
1738316700,2794.49,2795.14,2793.56,2793.63,2795.3190000000227,2798.8829971099344,2791.755002890111,1644.9,1491.5899999999995,-0.28807876022376133,-0.3023015802946247,-0.014222820070863382,0.2549975233532699,0.8678291561732286,0.09548797949549104
1738317600,2793.59,2795.11,2792.22,2792.73,2795.1490000000226,2798.863231468732,2791.4347685313132,1668.85,1525.5549999999994,-0.34990819627660663,-0.4516080654166217,-0.10169986914001504,0.26576268161084476,0.8678291561732286,0.09548797949549104
1738318500,2792.69,2794.6,2791.74,2794.01,2795.0855000000224,2798.831887380704,2791.339112619341,1698.75,1560.1799999999996,-0.287705135133551,-0.4613312880569538,-0.17362615292340278,0.2680696086528585,0.8678291561732286,0.09548797949549104
1738319400,2794.1,2794.32,2790.96,2791.82,2794.9435000000226,2798.949901178373,2790.9370988216724,1715.55,1592.8849999999995,-0.37181325015568634,-0.6383927156180107,-0.26657946546232436,0.2866892427950802,0.8678291561732286,0.09548797949549104
1738320300,2791.8,2794.77,2791.64,2794.2,2794.877500000023,2798.8872274718296,2790.867772528216,1716.35,1622.4299999999994,-0.2507231282542225,-0.5799833757801025,-0.32926024752588,0.28693404070889134,0.8678291561732286,0.09548797949549104
1738321200,2794.02,2795.26,2792.3,2795.16,2794.8945000000226,2798.9059907949554,2790.88300920509,1735.85,1649.0799999999992,-0.09741610497723086,-0.4510303787474186,-0.3536142737701877,0.2870584771577435,0.8678291561732286,0.09548797949549104
1738322100,2795.11,2797.18,2794.69,2796.64,2794.9985000000224,2799.077197145751,2790.9198028542937,1771.15,1676.6599999999992,0.10145445664266822,-0.22679620296685243,-0.32825065960952066,0.29185683968908593,0.8678291561732286,0.09548797949549104
1738323000,2796.63,2797.89,2795.81,2797.12,2795.1265000000226,2799.301656332923,2790.9513436671223,1811.9,1700.7499999999993,0.2544093388793479,-0.010238986010335793,-0.2646483248896837,0.29874542943943905,0.8678291561732286,0.09548797949549104
1738323900,2797.13,2800.68,2796.61,2800.22,2795.4980000000223,2800.0780418559734,2790.9179581440712,1840.7,1724.009999999999,0.5371894439967202,0.4068384801062166,-0.13035096389050363,0.3276726977412295,0.8678291561732286,0.09548797949549104
1738324800,2800.19,2802.67,2799.78,2801.91,2795.7950000000224,2801.1617624692803,2790.4282375307644,1860.2,1746.4199999999994,0.7953104139134071,0.8637870535012553,0.06847663958784816,0.3839167370467398,0.8678291561732286,0.09548797949549104
1738325700,2801.92,2805.72,2801.24,2805.24,2796.068000000022,2802.6383564145362,2789.497643585508,1873.65,1769.2949999999994,1.1272926831982728,1.4775924935856892,0.35029981038741637,0.4699711462320771,0.8678291561732286,0.09548797949549104
1738326600,2805.23,2807.6,2804.53,2807.09,2796.5355000000222,2804.661577676585,2788.4094223234597,1870.95,1789.5049999999992,1.3911472543625187,2.089233878340565,0.6980866239780461,0.5811531930535108,0.8678291561732286,0.09548797949549104
1738327500,2807.1,2807.72,2804.51,2805.37,2796.8885000000223,2805.8614933916397,2787.915506608405,1857.85,1805.4149999999995,1.3674692457561803,2.4074231811732716,1.0399539354170912,0.6416411230992793,0.8678291561732286,0.09548797949549104
1738328400,2805.4,2805.63,2803.81,2804.67,2797.2310000000225,2806.821734872789,2787.640265127256,1859,1819.759999999999,1.2267899049907987,2.5734413166555896,1.346651411664791,0.6857306295237243,0.8678291561732286,0.09548797949549104
1738329300,2804.66,2806.43,2804.22,2804.63,2797.776500000022,2807.7402106743452,2787.812789325699,1861.2,1834.2449999999994,1.0594745951970963,2.6709946556611612,1.611520060464065,0.7122592297363948,0.8678291561732286,0.09548797949549104
1738330200,2804.7,2808.39,2803.21,2807.11,2798.4265000000223,2809.024600320412,2787.8283996796326,1880.6,1848.7199999999993,1.0426410769639756,2.9148214066690343,1.8721803297050588,0.7574328159334963,0.8678291561732286,0.09548797949549104
1738331100,2807.28,2807.76,2804.87,2806.29,2799.0845000000218,2809.9170536423667,2788.251946357677,1924.45,1864.0499999999993,0.9080343906893411,3.0072233180667354,2.0991889273773943,0.7740069042106329,0.8678291561732286,0.09548797949549104
1738332000,2806.38,2807.15,2804.4,2805.49,2799.619500000022,2810.6066223900325,2788.6323776100116,1927.3,1875.5899999999995,0.7058728284765863,2.981529962973127,2.275657134496541,0.7849011188849299,0.8678291561732286,0.09548797949549104
1738332900,2805.5,2807.67,2804.49,2807.57,2800.269000000022,2811.520321496293,2789.017678503751,1974.65,1888.9849999999992,0.654152866763718,3.0933482179511884,2.4391953511874704,0.8035886192555707,0.8678291561732286,0.09548797949549104
1738333800,2807.61,2809.33,2806.62,2809.22,2801.006000000022,2812.5706502501266,2789.4413497499177,2020.05,1904.9699999999993,0.6705054894160365,3.277327212957516,2.6068217235414797,0.8257497663414064,0.8678291561732286,0.09548797949549104
1738334700,2809.01,2812.41,2804.91,2812.26,2801.9375000000223,2813.9674540481487,2789.907545951896,2071.35,1924.7399999999993,0.8158457927289926,3.6266289644527205,2.810783171723728,0.8586882504071814,0.8678291561732286,0.09548797949549104
1738335600,2812.27,2817.05,2812.27,2815.31,2803.066500000022,2815.65341266379,2790.4795873362546,2109,1948.5449999999994,1.0331927955584659,4.10227416617181,3.069081370613344,0.8980816305119793,0.8980816305119793,0.09548797949549104
1738336500,2815.33,2815.33,2809.36,2809.67,2803.849500000022,2816.0271524177956,2791.6718475822486,2154.3,1978.1899999999994,0.727348159656267,3.9782665701836777,3.2509184105274107,0.8686380932909145,0.8980816305119793,0.09548797949549104
1738337400,2809.64,2811.5,2808.35,2811.42,2804.829500000022,2816.0977890629115,2793.5612109371327,2188.75,2011.1649999999995,0.5795647837305586,3.975374390190609,3.3958096064600505,0.8034919101420811,0.8980816305119793,0.09548797949549104
1738338300,2811.49,2811.59,2808.77,2809.15,2805.577000000022,2815.866577416235,2795.287422583809,2231.2,2048.1649999999995,0.28073023824634724,3.7467224042679845,3.4659921660216373,0.7335088230487274,0.8980816305119793,0.09548797949549104
1738339200,2809.17,2810.15,2807.1,2809.58,2806.2980000000225,2815.5336950688766,2797.0623049311685,2273.9,2087.4949999999994,0.07455299801417681,3.5591834135393583,3.4846304155251815,0.6582119980739025,0.8980816305119793,0.09548797949549104
1738340100,2809.54,2809.6,2804.89,2806.52,2806.792000000022,2814.8960967053713,2798.687903294673,2291.95,2124.244999999999,-0.28563385481818937,3.1275880970024446,3.413221951820634,0.5774632894314241,0.8980816305119793,0.09548797949549104
1738341000,2806.55,2809.61,2806.52,2807.28,2807.300000000022,2814.081020528695,2800.518979471349,2264.3,2157.944999999999,-0.47903486604451695,2.814428369264988,3.293463235309505,0.48309910082091295,0.8980816305119793,0.09548797949549104
1738341900,2807.3,2808.46,2805.84,2807.42,2807.660000000022,2813.6132713199613,2801.706728680083,2249.35,2185.414999999999,-0.5962344765503547,2.5481701396215612,3.144404616171916,0.4240735217183797,0.8980816305119793,0.09548797949549104
1738342800,2807.43,2809.92,2802.96,2806.44,2807.886500000022,2813.2643629974446,2802.5086370025992,2258.1,2209.2199999999993,-0.7296455726031503,2.232347650417978,2.9619932230211283,0.38305415816647936,0.8980816305119793,0.09548797949549104
1738343700,2806.42,2812.57,2803.49,2807.87,2808.0180000000223,2813.257418231774,2802.7785817682707,2302.25,2232.309999999999,-0.7107605039690981,2.0735425930597557,2.784303097028854,0.37317554458351765,0.8980816305119793,0.09548797949549104
1738344600,2807.9,2815.83,2807.2,2813.39,2808.3330000000224,2814.0473716545657,2802.618628345479,2361.6,2257.5699999999993,-0.33477492430498623,2.365834441647621,2.7006093659526074,0.4069582670248372,0.8980816305119793,0.09548797949549104
1738345500,2813.32,2815.92,2808.09,2808.63,2808.4960000000224,2814.0466337839075,2802.9453662161372,2446.15,2286.754999999999,-0.40995801216170547,2.1881618507504754,2.598119862912181,0.395274466040549,0.8980816305119793,0.09548797949549104
1738346400,2808.62,2808.86,2805.13,2805.19,2808.5220000000227,2814.005165453759,2803.038834546286,2478.6,2315.739999999999,-0.6788099650564474,1.7496074065916218,2.4284173716480693,0.3904662633040797,0.8980816305119793,0.09548797949549104
1738347300,2805.12,2805.52,2798.46,2799.65,2808.2730000000224,2814.7945062220965,2801.7514937779483,2528.5,2345.469999999999,-1.1874260957373073,0.9441347519764349,2.131560847713742,0.4644495903406857,0.8980816305119793,0.09548797949549104
1738348200,2799.63,2802.98,2795.35,2802,2808.0175000000227,2815.0792642552387,2800.9557357448066,2543.45,2372.424999999999,-1.3134315182471816,0.4897714499047652,1.8032029681519468,0.5029715274364222,0.8980816305119793,0.09548797949549104
1738349100,2801.99,2802.14,2797.5,2798.77,2807.6415000000225,2815.7537999452097,2799.529200054835,2533.35,2396.564999999999,-1.5461275368068612,-0.12945645285662977,1.4166710839502314,0.5778729189739641,0.8980816305119793,0.09548797949549104
1738350000,2798.95,2800.91,2796.99,2800.8,2807.4070000000224,2816.010771464001,2798.8032285360437,2518.95,2422.0299999999993,-1.4942919951389262,-0.45119390997342634,1.0430980851654998,0.6129336760917605,0.8980816305119793,0.09548797949549104
1738350900,2800.72,2801.75,2798.79,2801.71,2807.1140000000223,2816.0676213575175,2798.160378642527,2494.05,2446.499999999999,-1.334904878315754,-0.6255330127291927,0.7093718655865613,0.6379236010717857,0.8980816305119793,0.09548797949549104
1738351800,2801.73,2802.78,2796.3,2796.62,2806.4840000000227,2816.4698647800096,2796.4981352200357,2463.7,2467.059999999999,-1.496325318508809,-1.16103478254945,0.335290535959359,0.7116281282905506,0.8980816305119793,0.09548797949549104
1738352700,2796.61,2798.19,2795.41,2796.11,2805.6765000000223,2816.257653548276,2795.095346451769,2453.75,2482.209999999999,-1.554664465793803,-1.6080400462828948,-0.0533755804890918,0.7542675392728572,0.8980816305119793,0.09548797949549104
1738353600,2796.14,2797.58,2794.21,2797.26,2804.7740000000226,2814.9871980987455,2794.5608019013,2432.85,2489.334999999999,-1.4358553044672224,-1.8481947110731198,-0.4123394066058974,0.7282724453893796,0.8980816305119793,0.09548797949549104
1738354500,2797.27,2797.45,2795.7,2797.11,2804.146000000023,2814.619065234036,2793.67293476601,2385.95,2483.3149999999987,-1.2919315460767828,-2.027253839201876,-0.7353222931250931,0.7469700389361349,0.8980816305119793,0.09548797949549104
1738355400,2796.86,2798.83,2796.24,2798.63,2803.5065000000227,2813.682564583633,2793.3304354164125,2372.75,2472.7299999999987,-1.0302910941344074,-2.0231861607931023,-0.992895066658695,0.7259526299375556,0.8980816305119793,0.09548797949549104
1738356300,2798.64,2802.19,2798.55,2800.87,2803.092500000023,2812.9862917100754,2793.1987082899705,2370.15,2456.894999999999,-0.6602867642976622,-1.8182535220307727,-1.1579667577331105,0.7059197447142683,0.8980816305119793,0.09548797949549104
1738357200,2800.85,2802.37,2799.64,2801.96,2802.7115000000226,2812.15318684134,2793.2698131587053,2341.15,2436.6649999999986,-0.3136436798194122,-1.5500213575073758,-1.2363776776879636,0.6737537446374485,0.8980816305119793,0.09548797949549104
1738358100,2801.94,2802.52,2800.38,2801.2,2802.4455000000225,2811.741650730698,2793.149349269347,2281.5,2411.4799999999987,-0.11716239531080386,-1.3828306718264685,-1.2656682765156646,0.66343133029173,0.8980816305119793,0.09548797949549104
1738359000,2801.21,2801.75,2798.52,2799.54,2802.0585000000224,2811.159777405672,2792.957222594373,2262.3,2385.8149999999987,-0.08226835214686945,-1.3685037166992515,-1.286235364552382,0.649613661217232,0.8980816305119793,0.09548797949549104
1738359900,2799.64,2802,2798.03,2798.29,2801.6020000000226,2810.495304414393,2792.708695585652,2227.7,2359.179999999999,-0.12413051641448236,-1.441398510070485,-1.3172679936560026,0.6348727916649426,0.8980816305119793,0.09548797949549104
1738537200,2800.37,2804.03,2792.49,2802.06,2801.3830000000225,2810.0004081608336,2792.7655918392115,2185.2,2331.329999999999,0.10874009026042541,-1.1813428808304707,-1.290082971090896,0.6152252770014626,0.8980816305119793,0.09548797949549104
1738538100,2802.09,2802.4,2788.73,2791.57,2800.5680000000225,2809.6479550337376,2791.4880449663074,2165.3,2302.4849999999988,-0.40868731340033304,-1.8009421128413123,-1.3922547994409793,0.6484366766823766,0.8980816305119793,0.09548797949549104
1738539000,2791.81,2793.2,2784.74,2792.17,2799.507000000023,2807.1990246623714,2791.8149753376742,2116.2,2270.819999999999,-0.6605932019488685,-2.217996301877065,-1.5574030999281965,0.5495270890444993,0.8980816305119793,0.09548797949549104
1738539900,2792.16,2794.57,2788.7,2793.21,2798.7360000000226,2805.6695485443693,2791.802451455676,2024.9,2234.7149999999992,-0.7032846282880638,-2.4365088852882764,-1.7332242570002125,0.49547713999080967,0.8980816305119793,0.09548797949549104
1738540800,2793.2,2795.69,2791.65,2793.68,2798.1605000000227,2804.7583101223654,2791.56268987768,1964.65,2193.904999999999,-0.6473796682074666,-2.542448842259546,-1.8950691740520793,0.47158196410410724,0.8980816305119793,0.09548797949549104
1738541700,2793.67,2795.52,2790.18,2793.76,2797.8660000000227,2804.6933959466483,2791.038604053397,1920.35,2148.924999999999,-0.5560204133081266,-2.5900946906872377,-2.034074277379111,0.4880430976054946,0.8980816305119793,0.09548797949549104
1738542600,2793.61,2795.87,2791.91,2794.57,2797.4945000000225,2804.1889767097796,2790.8000232902655,1870.5,2101.8599999999988,-0.3993741188057194,-2.5332919258862603,-2.133917807080541,0.4786051740053109,0.8980816305119793,0.09548797949549104
1738543500,2794.65,2795.64,2790.72,2792.21,2797.1665000000226,2804.212455607257,2790.120544392788,1869.65,2060.674999999999,-0.4114105702040849,-2.648181019835647,-2.236770449631562,0.5037923632529268,0.8980816305119793,0.09548797949549104
1738544400,2792.18,2792.18,2782.56,2785.57,2796.405000000023,2804.865570867707,2787.944429132339,1889.15,2023.3599999999988,-0.800745041363804,-3.237701751336317,-2.436956709972513,0.605103400092904,0.8980816305119793,0.09548797949549104
1738545300,2785.54,2785.54,2781.48,2782.35,2795.4370000000226,2805.522294413827,2785.3517055862185,1920.8,1992.669999999999,-1.18607157532968,-3.9195461791346133,-2.7334746038049333,0.7215540478146398,0.8980816305119793,0.09548797949549104
1738546200,2782.37,2784.6,2780.74,2783.42,2794.777000000023,2806.1159824681,2783.4380175319457,1939.15,1968.0649999999991,-1.2722054834616436,-4.323731458131988,-3.0515259746703443,0.8114409463135719,0.8980816305119793,0.09548797949549104
1738547100,2783.44,2783.77,2778.23,2782.15,2794.079000000023,2806.6550309877002,2781.5029690123456,1926.4,1944.1749999999988,-1.312729687946896,-4.692438084603964,-3.379708396657068,0.9001915112405348,0.9001915112405348,0.09548797949549104
1738548000,2782.14,2782.61,2776.26,2778.62,2793.1470000000227,2807.305193508288,2778.9888064917573,1945.3,1927.0849999999991,-1.4637782117623805,-5.209431161360044,-3.7456529495976634,1.0137807647263317,1.0137807647263317,0.09548797949549104
1738548900,2778.63,2781.24,2776.99,2778.03,2792.193000000023,2807.664833873553,2776.721166126493,1986.75,1923.269999999999,-1.485222846247705,-5.602181507407295,-4.11695866115959,1.1082209484466174,1.1082209484466174,0.09548797949549104
1738549800,2777.84,2779.77,2773.58,2775.9,2791.056500000023,2807.7602867086493,2774.3527132913964,2025.85,1929.3899999999987,-1.5192041895526334,-6.015963898100381,-4.4967597085477475,1.1969508111803777,1.1969508111803777,0.09548797949549104
1738550700,2775.99,2778.08,2775.2,2778.08,2789.917000000023,2806.894620663715,2772.939379336331,2018.3,1939.1849999999988,-1.2807452361962604,-6.097691253793073,-4.816946017596813,1.2170699460730845,1.2170699460730845,0.09548797949549104
1738551600,2778.1,2778.27,2774.57,2775.29,2788.583500000023,2805.756437151556,2771.41056284849,2037,1955.8349999999987,-1.1982811070207449,-6.3147974013727435,-5.116516294351999,1.2316602426667778,1.2316602426667778,0.09548797949549104
1738552500,2775.28,2775.96,2773.67,2775.57,2787.302000000023,2804.342417348553,2770.2615826514925,2091.4,1978.0099999999989,-1.019263064485572,-6.390595124958963,-5.371332060473391,1.2227176924875893,1.2316602426667778,0.09548797949549104
1738553400,2775.32,2776.17,2772.11,2773.57,2786.003500000023,2803.0736860097145,2768.9333139903315,2135.7,2002.664999999999,-0.9322924880248937,-6.536697670504509,-5.604405182479615,1.2254245918708542,1.2316602426667778,0.09548797949549104
1738554300,2773.64,2776.42,2772.58,2774.37,2784.8075000000226,2801.6165938011472,2767.998406198898,2181.35,2028.719999999999,-0.7267602795208132,-6.512855531880632,-5.786095252359819,1.2071996934168328,1.2316602426667778,0.09548797949549104
1738555200,2774.36,2782.89,2773.97,2782.54,2783.831500000023,2798.6717793237685,2768.9912206762774,2245.85,2059.389999999999,0.014302341053648249,-5.768217326042759,-5.782519667096407,1.0661765501069616,1.2316602426667778,0.09548797949549104
1738556100,2782.51,2782.88,2778.9,2779.26,2783.2160000000226,2797.7391324244077,2768.6928675756376,2226.5,2089.3999999999987,0.3214324732066629,-5.380729075588079,-5.7021615487947415,1.0436223724198854,1.2316602426667778,0.09548797949549104
1738557000,2779.19,2781.42,2776.97,2779.94,2782.604500000022,2796.587963749175,2768.6210362508696,2215.05,2116.3749999999986,0.5924671983426553,-4.961577550866423,-5.554044749209078,1.0050629724168507,1.2316602426667778,0.09548797949549104
1738557900,2779.96,2781.31,2779.37,2780.75,2781.9815000000226,2795.103132917274,2768.8598670827714,2220.65,2139.7649999999985,0.8336158771970945,-4.51202490271271,-5.345640779909805,0.9433299910334475,1.2316602426667778,0.09548797949549104
1738558800,2780.72,2782.26,2779.88,2781.24,2781.3595000000223,2793.333166874382,2769.3858331256624,2240.1,2161.1899999999987,1.0210695173776152,-4.069303883187786,-5.090373400565401,0.8609938322866773,1.2316602426667778,0.09548797949549104
1738559700,2781.25,2784.86,2781.1,2784.65,2780.9040000000223,2791.578726011326,2770.2292739887184,2220.95,2181.454999999999,1.349061872368341,-3.4040460601049745,-4.753107932473315,0.7677162542327072,1.2316602426667778,0.09548797949549104
