time,open,high,low,close,Basis,Upper,Lower,ATVV,Plot,Histogram,MACD,Signal,Bollinger BandWidth,Highest Expansion,Lowest Contraction
1736989200,2695.17,2702.13,2694.37,2696.12,2688.675499999997,2701.038102439882,2676.312897560112,6415.45,6033.360000000007,0.41658662045479566,5.331611147543754,4.915024527088958,0.9196053923119402,1.7195987668499126,0.36392436192495925
1736992800,2696.39,2698.12,2695.25,2697.42,2689.588499999997,2701.6998158281135,2677.4771841718807,6436.25,6123.110000000008,0.3517064406678072,5.354657577923717,5.00295113725591,0.9006073477869507,1.7195987668499126,0.36392436192495925
1736996400,2697.41,2698.38,2695.65,2697.2,2690.4024999999974,2702.259649534468,2678.545350465527,6455.15,6195.065000000008,0.23295293154876262,5.294142301691863,5.061189370143101,0.8814405676823761,1.7195987668499126,0.36392436192495925
1737000000,2697.14,2697.96,2696.66,2697.26,2691.2024999999976,2702.635784527101,2679.7692154728943,6391.75,6257.450000000007,0.10399591749983017,5.1911842670178885,5.087188349518058,0.849678500752233,1.7195987668499126,0.36392436192495925
1737003600,2697.27,2697.34,2693.68,2694.7,2691.7419999999975,2702.7586303414273,2680.7253696585676,6340.75,6291.490000000007,-0.19203562293056375,4.847143820854853,5.039179443785417,0.8185502430344258,1.7195987668499126,0.36392436192495925
1737007200,2694.68,2695.53,2689.88,2693.85,2692.1439999999975,2702.847772048985,2681.44022795101,6328.3,6309.435000000007,-0.4677018840497933,4.454552088723176,4.922253972772969,0.7951856995010306,1.7195987668499126,0.36392436192495925
1737010800,2693.81,2699.92,2693.37,2698.17,2692.6384999999973,2703.4952514052966,2681.781748594698,6331.55,6310.580000000007,-0.38514939257583336,4.440817232053178,4.825966624629011,0.8064024491441613,1.7195987668499126,0.36392436192495925
1737014400,2698.29,2703.24,2697.07,2698.88,2693.2454999999977,2704.0726907283592,2682.418309271636,6371.9,6327.020000000007,-0.3119037978496575,4.436086877316939,4.747990675166596,0.8040255318990814,1.7195987668499126,0.36392436192495925
1737018000,2698.87,2706.06,2697.46,2705.26,2694.2839999999974,2705.5290885311833,2683.0389114688114,6435,6364.400000000007,0.11422580488419509,4.89077293127184,4.776547126387645,0.8347366893160459,1.7195987668499126,0.36392436192495925
1737021600,2705.29,2708.47,2704.71,2707.72,2694.9854999999975,2707.6550800671607,2682.3159199328343,6168.5,6367.460000000007,0.48877226353706327,5.387512455808974,4.8987401922719105,0.9402336351838061,1.7195987668499126,0.36392436192495925
1737025200,2707.76,2711.08,2706.1,2706.23,2696.1984999999977,2708.283196565142,2684.1138034348533,5848.55,6310.770000000007,0.558159279603494,5.596439291776278,5.038280012172784,0.8964248415051378,1.7195987668499126,0.36392436192495925
1737028800,2706.32,2707.27,2700.24,2703.63,2697.4614999999976,2706.796036467851,2688.126963532144,5729.05,6240.0500000000075,0.36053112219860317,5.4889439149210375,5.128412792722434,0.6920978459083458,1.7195987668499126,0.36392436192495925
1737032400,2703.62,2718.16,2701.24,2715.28,2698.7624999999975,2710.1822213220685,2687.3427786779266,5763.25,6170.860000000008,0.9144830076282187,6.271516552257708,5.357033544629489,0.8462931674847962,1.7195987668499126,0.36392436192495925
1737036000,2715.32,2719.23,2712.9,2718.39,2700.050999999997,2713.9531867374467,2686.1488132625477,5970.5,6128.735000000008,1.3633844894268226,7.061264156413017,5.697879666986195,1.0297721589295534,1.7195987668499126,0.36392436192495925
1737039600,2718.53,2719.54,2712.54,2716.82,2701.1939999999972,2716.584413122483,2685.8035868775114,6191.1,6113.770000000009,1.4211361602416117,7.4742998672882095,6.053163707046598,1.1395266776459478,1.7195987668499126,0.36392436192495925
1737043200,2717,2722.35,2716.63,2720.31,2702.5089999999973,2719.6177765803454,2685.400223419649,6446.35,6125.575000000008,1.55037359148998,7.991130696409073,6.440757104919093,1.2661402112147022,1.7195987668499126,0.36392436192495925
1737046800,2720.3,2724.65,2719.36,2721.65,2703.7719999999977,2722.5367729556324,2685.007227044363,6562.1,6148.630000000008,1.5769004805366942,8.41188270558996,6.834982225053266,1.3880440329757644,1.7195987668499126,0.36392436192495925
1737050400,2721.7,2723.16,2714.68,2715.06,2704.689999999998,2723.774731071568,2685.6052689284274,6787.75,6190.215000000008,1.0279916589651528,8.119971798759707,7.091980139794554,1.4112324200977078,1.7195987668499126,0.36392436192495925
1737054000,2715.12,2717.08,2714.61,2715.12,2705.7114999999976,2724.732806240061,2686.690193759934,6970.55,6243.770000000009,0.5692300529305978,7.803517705957802,7.234287653027204,1.4060114125296441,1.7195987668499126,0.36392436192495925
1737057600,2715.09,2716.91,2714.23,2715.77,2706.7419999999975,2725.597509117524,2687.8864908824708,6958.45,6322.7650000000085,0.22737504782761953,7.518506462811729,7.291131414984109,1.3932254435425855,1.7195987668499126,0.36392436192495925
1737061200,2715.75,2715.83,2712.27,2714.27,2707.6494999999973,2726.1158147131587,2689.183185286836,6684.25,6406.335000000008,-0.16101077134837993,7.089867950798634,7.250878722147014,1.3640107194938953,1.7195987668499126,0.36392436192495925
1737068400,2713.99,2714.91,2712.35,2714.48,2708.502499999998,2726.57172674267,2690.4332732573257,6468.5,6480.280000000008,-0.44870619566952996,6.689995977560102,7.138702173229632,1.3342595580156995,1.7195987668499126,0.36392436192495925
1737072000,2714.47,2716.06,2713.78,2714.66,2709.3754999999974,2726.8535462032296,2691.897453796765,6355.5,6539.505000000009,-0.659101199386555,6.314825673996438,6.973926873382993,1.290190023732941,1.7195987668499126,0.36392436192495925
1737075600,2714.67,2714.76,2709.8,2714.63,2710.243999999998,2726.9362082444945,2693.551791755501,6542.8,6596.73500000001,-0.8219160277164521,5.946531838737428,6.76844786645388,1.2317863811890504,1.7195987668499126,0.36392436192495925
1737079200,2714.68,2717.02,2713.82,2715.75,2711.2964999999976,2726.526037454519,2696.066962545476,6549.8,6632.605000000009,-0.8711098752811814,5.6795605223524035,6.550670397633585,1.1234136476421166,1.7195987668499126,0.36392436192495925
1737082800,2715.74,2717.29,2714.54,2715.32,2712.369999999998,2725.3965436731755,2699.3434563268206,6482.45,6636.215000000008,-0.9434414138323772,5.371368630343113,6.31481004417549,0.9605285173613827,1.7195987668499126,0.36392436192495925
1737086400,2715.31,2716.47,2714.21,2714.64,2713.193499999998,2724.493093402691,2701.893906597305,6302.85,6610.290000000008,-1.0402875922031871,5.014450553921506,6.054738146124693,0.8329367885256301,1.7195987668499126,0.36392436192495925
1737090000,2714.6,2715.41,2711.11,2711.52,2713.825499999998,2723.0811998149948,2704.5698001850014,6187,6550.215000000008,-1.3007663090484147,4.428780259814175,5.72954656886259,0.6821145880600404,1.7195987668499126,0.36392436192495925
1737093600,2711.53,2713.15,2710.46,2712.54,2714.1894999999977,2722.603472847272,2705.7755271527235,6070.5,6460.210000000008,-1.3829821684208596,4.000818858336515,5.383801026757375,0.6199989239715346,1.7195987668499126,0.36392436192495925
1737097200,2712.56,2714.5,2708.69,2710.51,2714.3289999999984,2722.39460326752,2706.263396732477,6064.25,6370.790000000008,-1.540648209585271,3.4579907647757864,4.998638974361057,0.5942981316945378,1.7195987668499126,0.36392436192495925
1737100800,2710.56,2712.9,2709.4,2711.68,2714.6014999999984,2721.8844671881866,2707.31853281181,6091.65,6311.530000000008,-1.5296118754477224,3.086624130051405,4.616236005499127,0.5365772610225257,1.7195987668499126,0.36392436192495925
1737104400,2711.55,2711.98,2704.01,2704.91,2714.6654999999982,2721.5745881500634,2707.756411849933,6000.9,6264.770000000008,-1.916640659490822,2.220435181135599,4.137075840626421,0.5090194832523676,1.7195987668499126,0.36392436192495925
1737108000,2704.86,2706.08,2702.8,2703.9,2714.0964999999983,2722.435812385497,2705.7571876145,5779.2,6207.1400000000085,-2.16092210406308,1.4359232105475712,3.5968453146106514,0.6145184878650035,1.7195987668499126,0.36392436192495925
1737111600,2703.91,2708.56,2703.65,2707.98,2713.575999999998,2722.0763491732705,2705.075650826726,5535.35,6106.395000000009,-1.973169557333339,1.1303833679439776,3.1035529252773166,0.6265053326881063,1.7195987668499126,0.36392436192495925
1737115200,2708.05,2711.6,2706.81,2710.8,2713.274999999998,2721.720712526463,2704.8292874735325,5350.25,5986.440000000008,-1.600381777349051,1.1030757035910028,2.703457480940054,0.6225474768658018,1.7195987668499126,0.36392436192495925
1737118800,2710.79,2712.12,2704.49,2704.97,2712.507999999998,2721.044583864639,2703.971416135357,5405.9,5878.785000000008,-1.6795348475458765,0.6040389215077084,2.283573769053585,0.6294236820419495,1.7195987668499126,0.36392436192495925
1737122400,2704.78,2712.43,2702.62,2711.64,2712.007499999998,2719.4443484638923,2704.5706515361035,5591.4,5807.6400000000085,-1.2362575549800987,0.7382518253284616,1.9745093803085603,0.5484386355048374,1.7195987668499126,0.36392436192495925
1737126000,2711.38,2715.1,2709.96,2714.23,2711.965999999998,2719.343274298448,2704.5887257015484,5657.3,5754.670000000007,-0.7463267476894879,1.0416009456967004,1.7879276933861883,0.5440535979027558,1.7195987668499126,0.36392436192495925
1737129600,2714.25,2717.3,2713.55,2716.01,2712.010499999998,2719.473575711395,2704.547424288601,5764.35,5724.055000000008,-0.3028286817558814,1.4093918411913364,1.7122205229472178,0.5503721841340123,1.7195987668499126,0.36392436192495925
1737133200,2716,2716.32,2710.49,2712.55,2711.849499999998,2719.1175987248757,2704.5814012751202,5843.9,5702.020000000008,-0.24539701059887697,1.4054742596986216,1.6508712702974986,0.5360252274234061,1.7195987668499126,0.36392436192495925
1737136800,2712.57,2713.26,2705.19,2705.39,2711.405499999998,2719.1003020814173,2703.7106979185787,6033.3,5696.185000000008,-0.668520986141037,0.8152200376212022,1.4837410237622393,0.5675877017597933,1.7195987668499126,0.36392436192495925
1737140400,2705.38,2707.15,2702.62,2702.93,2710.827999999998,2719.2156256516796,2702.4403743483167,6248.45,5720.940000000008,-1.0692003586492125,0.14724057545072355,1.216440934099936,0.6188238908319859,1.7195987668499126,0.36392436192495925
1737144000,2702.92,2704.08,2699.84,2700.79,2710.134499999998,2719.388901065321,2700.8800989346746,6441.3,5787.150000000007,-1.411949037685611,-0.5484953630070777,0.8634536746785333,0.6829477330607203,1.7195987668499126,0.36392436192495925
1737147600,2700.68,2702.82,2699.02,2702.48,2709.526999999998,2719.110531920388,2699.9434680796085,6195.2,5853.1350000000075,-1.4527806583507938,-0.9525221482599591,0.5002585100908348,0.7073951963121066,1.7195987668499126,0.36392436192495925
1737327600,2703.01,2703.06,2691.17,2696.41,2708.559999999998,2719.273063057142,2697.8469369428544,6148.2,5932.930000000007,-1.794149945145742,-1.742428921341343,0.051721023804399135,0.7910522976890825,1.7195987668499126,0.36392436192495925
1737331200,2696.39,2696.43,2692.6,2694.51,2707.5194999999976,2719.384580660383,2695.654419339612,6085.7,6000.910000000007,-2.0357863878248583,-2.4930119609766734,-0.45722557315181533,0.8764539395107228,1.7195987668499126,0.36392436192495925
1737334800,2694.47,2695.81,2689.21,2693.77,2706.475999999998,2719.2859186598257,2693.66608134017,6372.35,6079.005000000007,-2.1235767753445782,-3.1116965423325382,-0.98811976698796,0.946612396328501,1.7195987668499126,0.36392436192495925
1737338400,2693.82,2697.89,2693.64,2697.41,2705.770499999998,2718.940662454154,2692.6003375458417,6420.5,6155.325000000008,-1.825975890255305,-3.270589629807091,-1.4446137395517862,0.9734870310808755,1.7195987668499126,0.36392436192495925
1737342000,2697.43,2703.9,2697.39,2703.38,2705.312499999998,2718.1418333833344,2692.483166616662,6389.25,6217.815000000008,-1.1495630268162793,-2.8815675230721354,-1.732004496255856,0.9484548186825916,1.7195987668499126,0.36392436192495925
1737345600,2703.4,2706.51,2702.21,2705.92,2705.082999999998,2717.6945868972975,2692.471413102698,6329.7,6266.395000000009,-0.48745133440051935,-2.341318664256505,-1.8538673298559858,0.9324362244929076,1.7195987668499126,0.36392436192495925
1737349200,2705.88,2707.46,2703.66,2707.16,2704.856999999998,2717.1454711846573,2692.568528815339,6313.5,6294.415000000008,0.049135709303083086,-1.7924476932271318,-1.841583402530215,0.9086226136656473,1.7195987668499126,0.36392436192495925
1737352800,2707.24,2713.65,2706.52,2711.62,2705.1924999999983,2717.8298792796995,2692.555120720297,6303.85,6299.955000000008,0.6842984427838101,-0.9862103490504524,-1.6705087918342625,0.9343053612414824,1.7195987668499126,0.36392436192495925
1737356400,2711.64,2711.87,2702.59,2703.38,2705.1664999999985,2717.8165423341325,2692.5164576658644,6288.05,6284.630000000008,0.5359062437876194,-1.0006259870997383,-1.5365322308873577,0.935250553644962,1.7195987668499126,0.36392436192495925
1737360000,2703.35,2707.94,2702.9,2706.87,2705.110999999998,2717.720856306222,2692.5011436937743,6301.75,6295.285000000009,0.6515357152233245,-0.7221125868582021,-1.3736483020815267,0.9322986233262686,1.7195987668499126,0.36392436192495925
1737363600,2706.86,2708.78,2702.83,2706.02,2704.871999999998,2717.219967608669,2692.524032391327,6253.05,6305.770000000009,0.6481337241194691,-0.5634811469321903,-1.2116148710516594,0.9130167792539426,1.7195987668499126,0.36392436192495925
1737367200,2705.98,2709.8,2705.11,2708.4,2705.0434999999975,2717.487056207119,2692.599943792876,6007.65,6297.965000000009,0.7749572825829953,-0.24291826782291537,-1.0178755504059107,0.9200263291234825,1.7195987668499126,0.36392436192495925
1737370800,2708.21,2712.41,2704.76,2708.37,2704.879999999998,2717.0556116918265,2692.704388308169,5797.6,6240.490000000009,0.8211885379210397,0.008610121995388909,-0.8125784159256508,0.900270007677135,1.7195987668499126,0.36392436192495925
1737374400,2708.45,2709.93,2706.03,2708.07,2704.571999999998,2716.079249196501,2693.0647508034945,5703.75,6168.815000000009,0.7953801561765838,0.1816467792950789,-0.6137333768815049,0.8509478909419598,1.7195987668499126,0.36392436192495925
1737378000,2708.09,2710.42,2701.8,2705.14,2704.0284999999976,2714.281995553645,2693.77500444635,5849.75,6114.86500000001,0.556118355460381,0.08141456744397146,-0.47470378801640956,0.7583866481915825,1.7195987668499126,0.36392436192495925
1737381600,2705.37,2712.02,2704.96,2710.18,2703.9099999999976,2713.815705430414,2694.0042945695814,6071.5,6089.045000000009,0.7029698603705443,0.4040085374467708,-0.2989613229237735,0.732694907035828,1.7195987668499126,0.36392436192495925
1737385200,2710.25,2710.62,2705.16,2707.05,2703.9929999999977,2713.9744469929274,2694.011553007068,6129.5,6070.6450000000095,0.5611389825440598,0.4024624052563013,-0.1586765772877585,0.7382746177915189,1.7195987668499126,0.36392436192495925
1737388800,2706.73,2709.13,2702.93,2707.3,2704.211499999998,2714.281235401927,2694.141764598069,6160.9,6056.3500000000095,0.4602273433608116,0.4166076019132561,-0.043619741447555566,0.7447446623112833,1.7195987668499126,0.36392436192495925
1737392400,2707.27,2710.8,2703.98,2707.3,2704.5369999999975,2714.564073555043,2694.5099264449523,6097.25,6037.2700000000095,0.37324967793186814,0.4229423559672796,0.04969267803541147,0.7415001943064763,1.7195987668499126,0.36392436192495925
1737396000,2707.18,2710.99,2705.26,2710.8,2704.9529999999977,2715.289767583572,2694.6162324164234,6152.9,6022.385000000009,0.5220761820970337,0.7022879056567035,0.18021172355966988,0.7642844503083297,1.7195987668499126,0.36392436192495925
1737399600,2710.79,2711.17,2706.25,2706.87,2705.475999999998,2715.062086587786,2695.88991341221,6022.6,5999.340000000009,0.335543280815974,0.5996408245796374,0.2640975437636634,0.7086432544800279,1.7195987668499126,0.36392436192495925
1737414000,2706.83,2711.22,2706.41,2710.32,2706.266499999998,2714.635235332755,2697.8977646672406,6017.9,6000.36500000001,0.41880155207274294,0.7875994838545921,0.36879793178184916,0.6184708958084728,1.7195987668499126,0.36392436192495925
1737417600,2710.33,2711.53,2702.78,2705.51,2706.853499999998,2712.9804414121513,2700.7265585878445,5864.5,6007.055000000009,0.13870673080972978,0.5421813452940114,0.4034746144842816,0.45269841254086585,1.7195987668499126,0.36392436192495925
1737421200,2705.31,2719.22,2703.2,2717.84,2707.8749999999977,2714.1734331441817,2701.576566855814,6053.95,6042.07500000001,0.7390708809773738,1.327313215705999,0.5882423347286252,0.46519378805771694,1.7195987668499126,0.36392436192495925
1737424800,2717.83,2725.68,2717.7,2724.73,2708.942499999998,2718.3174258706003,2699.5675741293953,6225.9,6079.69000000001,1.5109649931020792,2.476948576106224,0.965983583004145,0.692146538407701,1.7195987668499126,0.36392436192495925
1737428400,2724.63,2726.9,2721.13,2724.15,2709.8539999999975,2721.211482823233,2698.496517176762,6371.9,6109.73000000001,1.8697450538676783,3.303164900338743,1.4334198464710646,0.8382357738265896,1.7195987668499126,0.36392436192495925
1737432000,2724.2,2727.76,2722.98,2727.22,2710.8569999999977,2724.41548236637,2697.2985176336256,6347.85,6131.56500000001,2.1794583326952677,4.157742762340149,1.9782844296448814,1.000309670806843,1.7195987668499126,0.36392436192495925
1737435600,2727.3,2729.04,2725.19,2726.09,2711.5804999999978,2726.6811973045133,2696.4798026954822,6335.95,6149.07000000001,2.169180206899721,4.6897596882695325,2.5205794813698117,1.11379302989644,1.7195987668499126,0.36392436192495925
1737439200,2726.08,2729.32,2723.7,2724.14,2712.6184999999978,2728.169057902349,2697.0679420976467,6395,6178.84500000001,1.9016019794855619,4.897581955726764,2.9959799762412023,1.1465348262095176,1.7195987668499126,0.36392436192495925
1737442800,2724.18,2732.75,2722.46,2729.73,2713.761499999998,2730.7481327173123,2696.7748672826833,6457.6,6209.31500000001,1.9636309755603971,5.450518695691699,3.4868877201313015,1.2518884004592512,1.7195987668499126,0.36392436192495925
1737446400,2729.74,2729.79,2721.47,2723.25,2714.622999999998,2731.699215156464,2697.5467848435314,6587,6265.75500000001,1.4542450168190313,5.304693991155091,3.8504489743360595,1.2580910982089482,1.7195987668499126,0.36392436192495925
1737450000,2723.28,2724.02,2717.9,2721.18,2715.261999999998,2732.315373392757,2698.208626607239,6770.45,6341.010000000009,0.8915314671029257,4.964863308214717,4.073331841111791,1.2561125514045515,1.7195987668499126,0.36392436192495925
1737453600,2721.12,2723.94,2718.9,2719.86,2715.8364999999976,2732.6954955535534,2698.977504446442,6821.3,6436.69000000001,0.3707228579182722,4.536735413509632,4.16601255559136,1.2415324378736223,1.6613852806308809,0.36392436192495925
1737457200,2719.87,2724.54,2716.39,2723.98,2716.631999999998,2733.4514549278124,2699.812545072183,6860.35,6517.33000000001,0.24980424029926507,4.478267855965441,4.228463615666176,1.23825788165748,1.5890158904170386,0.36392436192495925
1737460800,2724.11,2727.13,2721.78,2726.73,2717.7114999999976,2734.2103936318367,2701.2126063681585,6773.1,6572.05000000001,0.29786812215737335,4.600798768362893,4.302930646205519,1.21417550257554,1.5228706890282393,0.36392436192495925
1737464400,2726.78,2729.93,2724.53,2726.27,2718.515999999998,2735.0365779581757,2701.99542204182,6778,6612.660000000011,0.24379377028623583,4.607672859063314,4.363879088777078,1.2154114934896776,1.433041898895436,0.36392436192495925
1737468000,2726.26,2738.43,2725.26,2737.94,2720.0604999999973,2737.739643052833,2702.3813569471617,6917.8,6669.655000000011,0.9020884259302457,5.491489621189885,4.589401195259639,1.2999080757825487,1.4112324200977078,0.36392436192495925
1737471600,2737.93,2740.41,2734.41,2738.75,2721.6329999999975,2740.070854649476,2703.195145350519,7132.45,6749.30500000001,1.2772574099180591,6.1859729576572136,4.908715547739154,1.3549111617531542,1.4112324200977078,0.36392436192495925
1737475200,2738.72,2744.87,2737.69,2743.11,2723.4234999999976,2742.8733393586454,2703.97366064135,7293.25,6839.13000000001,1.6789433084420766,7.00739468329175,5.328451374849673,1.4283374846877666,1.4283374846877666,0.36392436192495925
1737478800,2743.12,2745.56,2739.92,2740.14,2724.8904999999977,2744.7325165071643,2705.048483492831,7433.65,6936.735000000011,1.604582329526071,7.334179286757262,5.729596957231191,1.456353310870041,1.456353310870041,0.36392436192495925
1737482400,2740.11,2745.89,2739.86,2744.49,2726.7714999999976,2746.5561751571613,2706.986824842834,7628.35,7040.870000000012,1.6992306472244794,7.85363526626179,6.154404619037311,1.4511428740665482,1.456353310870041,0.36392436192495925
1737486000,2744.51,2745.38,2741.22,2742.67,2728.3889999999974,2747.815534329935,2708.96246567006,7737.35,7137.56000000001,1.4972212204543416,8.025931144605238,6.528709924150896,1.4240296621880226,1.456353310870041,0.36392436192495925
1737489600,2742.68,2743.19,2739.93,2742.5,2730.238499999997,2747.525546337452,2712.9514536625425,7660.95,7221.5250000000115,1.2217488099042546,8.055895936531215,6.83414712662696,1.2663396503605644,1.456353310870041,0.36392436192495925
1737493200,2742.51,2745.74,2742.08,2744.51,2731.5719999999974,2748.9420795644232,2714.2019204355715,7254.95,7260.985000000011,1.0510098377433446,8.14790942380614,7.096899586062796,1.2718009676791142,1.456353310870041,0.36392436192495925
1737500400,2744.87,2745.01,2741.9,2744.24,2732.5474999999974,2750.4540997630866,2714.6409002369082,7033.4,7287.015000000011,0.8069664372726217,8.105607632653573,7.298641195380951,1.310615809100422,1.456353310870041,0.36392436192495925
1737504000,2744.22,2749.04,2742.53,2748.22,2733.7509999999975,2752.455932934216,2715.046067065779,6856.8,7294.895000000011,0.7991562310771547,8.297586484227395,7.49843025315024,1.3684445243344052,1.456353310870041,0.36392436192495925
1737507600,2748.21,2749.88,2746.74,2747.96,2734.7879999999973,2754.215336000528,2715.3606639994664,6993.5,7302.465000000011,0.6674135050801677,8.33269713450045,7.665283629420282,1.4207562707259873,1.456353310870041,0.36392436192495925
1737511200,2747.8,2749.6,2746.15,2748.96,2735.931499999997,2755.862106892142,2716.000893107852,7013.15,7290.535000000011,0.5437875340633624,8.345018046999485,7.801230512936122,1.456952185545954,1.456952185545954,0.36392436192495925
1737514800,2748.98,2751.07,2747.91,2750.22,2737.2354999999975,2757.3216091074123,2717.1493908925827,6957.5,7256.960000000012,0.4470828563089926,8.360084083322363,7.91300122701337,1.467620093880474,1.467620093880474,0.36392436192495925
1737518400,2750.21,2752.76,2749.15,2751.99,2738.3484999999973,2759.103481355857,2717.5935186441375,6795.4,7193.135000000012,0.4038493589058234,8.417812925645649,8.013963566739825,1.5158758175491451,1.5158758175491451,0.36392436192495925
1737522000,2752.04,2758.48,2750.28,2757.96,2740.083999999997,2761.298397377344,2718.8696026226503,6686,7098.9000000000115,0.6635106664666353,8.84335189982312,8.179841233356484,1.5484486882407134,1.5484486882407134,0.36392436192495925
1737525600,2757.99,2758.12,2745.52,2746.85,2741.3674999999976,2760.8904269084373,2721.844573091558,6703.55,6995.520000000011,0.007890721890339236,8.189704635719409,8.18181391382907,1.4243203006119978,1.5484486882407134,0.36392436192495925
1737529200,2746.83,2753.84,2746.45,2748.62,2742.805499999997,2759.860661655099,2725.750338344895,6639.55,6893.38000000001,-0.36508757330595465,7.7254544471966256,8.09054202050258,1.24362895255256,1.5484486882407134,0.3958669968096581
1737532800,2748.58,2753.72,2746.78,2753.18,2744.265499999997,2759.529781807277,2729.001218192717,6706.45,6838.530000000011,-0.36247602931720024,7.63744698385608,7.99992301317328,1.1124493462662417,1.5484486882407134,0.45269841254086585
1737536400,2753.11,2762.39,2752.86,2758.34,2745.845999999997,2760.0278876065004,2731.6641123934933,6688.15,6804.005000000012,-0.08547219748021995,7.893082766323005,7.978554963803225,1.0329703564222878,1.5484486882407134,0.45269841254086585
1737540000,2758.33,2763.3,2758.29,2759.92,2747.5284999999967,2759.8886881495446,2735.168311850449,6467.55,6765.080000000011,0.12072197788615568,8.12945743616092,8.008735458274764,0.899731387648782,1.5484486882407134,0.45269841254086585
1737543600,2759.96,2760.37,2756.22,2756.45,2748.453999999997,2760.5733570822354,2736.3346429177586,6229.4,6688.670000000011,-0.05082935909126185,7.945198759410687,7.996028118501949,0.8819035779560712,1.5484486882407134,0.45269841254086585
1737547200,2756.32,2758.62,2751.6,2758.24,2749.4284999999973,2761.4034676859674,2737.453532314027,6039.9,6591.345000000011,-0.11435449842737899,7.853084995467725,7.967439493895104,0.8710877686741173,1.5484486882407134,0.45269841254086585
1737550800,2758.23,2761.79,2750.94,2757.69,2750.1574999999966,2762.2793758898347,2738.0356241101586,6123.9,6507.9850000000115,-0.25591351342256186,7.6475476021169015,7.903461115539463,0.8815404855785955,1.5484486882407134,0.45269841254086585
1737554400,2757.71,2758.2,2750.36,2753.77,2750.838999999997,2762.135994116985,2739.5420058830096,6366.15,6465.060000000011,-0.6534441408345568,7.086655939496268,7.740100080330825,0.8213489860357276,1.5484486882407134,0.45269841254086585
1737558000,2753.78,2760.16,2750.4,2759.23,2751.5759999999973,2763.042002619852,2740.1099973801424,6600.5,6456.510000000012,-0.5904745855537428,7.002006848388646,7.592481433942389,0.8334134779380888,1.5484486882407134,0.45269841254086585
1737561600,2759.24,2760.04,2755.86,2758.22,2752.353499999997,2763.3996020765776,2741.3073979234164,6729,6459.055000000012,-0.6537278791507957,6.775321585003894,7.42904946415469,0.8026659421895205,1.5484486882407134,0.45269841254086585
1737565200,2758.18,2758.39,2755.86,2756.46,2753.051499999997,2763.250614230445,2742.8523857695486,6790.55,6474.155000000012,-0.8391526367014333,6.380108668277899,7.219261304979332,0.7409315975707859,1.5484486882407134,0.45269841254086585
1737568800,2756.45,2759.28,2754.77,2757.7,2753.710999999997,2763.3033113004317,2744.1186886995624,7024.35,6505.9450000000115,-0.8980662387578304,6.096678506532044,6.994744745289874,0.6966824986670453,1.5484486882407134,0.45269841254086585
