time,open,high,low,close,ATVV,Plot
1738785360,2864.04,2864.16,2863.085,2863.34,1049.05,1018.01
1738785420,2863.38,2863.69,2862.855,2863.15,1071.9,1023.635
1738785480,2863.11,2864.08,2862.875,2863.35,1076.8,1028.45
1738785540,2863.13,2863.93,2862.805,2863.59,1109.5,1039.095
1738785600,2863.56,2863.63,2862.805,2862.975,1167.45,1057.6299999999999
1738785660,2863.017,2863.15,2862.225,2862.49,1224.5,1079.425
1738785720,2862.467,2863.89,2862.095,2863.707,1245.6,1102.065
1738785780,2863.585,2863.81,2862.525,2862.88,1241.3,1123.9900000000002
1738785840,2862.767,2863.41,2862.575,2862.91,1241.85,1145.355
1738785900,2862.745,2863.2,2862.555,2862.87,1219.8,1164.775
1738785960,2862.817,2863.71,2862.635,2863.61,1187.6,1178.63
1738786020,2863.61,2863.61,2862.485,2862.97,1158.2,1187.2600000000002
1738786080,2863.01,2863.22,2862.575,2863.08,1127.1,1192.2900000000002
1738786140,2863.08,2863.51,2862.785,2863.36,1135.2,1194.8600000000001
1738786200,2863.34,2863.58,2862.495,2863.41,1129.8,1191.0950000000003
1738786260,2863.37,2864.99,2863.295,2864.62,1083.4,1176.9850000000001
1738786320,2864.62,2864.93,2863.915,2864.2,1058.2,1158.2450000000003
1738786380,2864.147,2864.41,2863.085,2864.03,1047.8,1138.8950000000002
1738786440,2863.987,2864.74,2863.455,2863.86,1047.95,1119.5050000000003
1738786500,2863.865,2864.34,2862.785,2863.207,1036.6,1101.1850000000004
1738786560,2863.22,2863.68,2862.335,2862.655,1023.75,1084.8000000000004
1738786620,2862.797,2863.69,2862.325,2863.185,999.6,1068.9400000000003
1738786680,2863.277,2864.62,2863.065,2864.27,985.45,1054.775
1738786740,2864.04,2864.5,2862.885,2863.127,972.75,1038.5300000000002
1738786800,2863.087,2863.46,2862.125,2862.897,943.95,1019.9450000000003
1738786860,2862.94,2864,2862.865,2863.3,904.3,1002.0350000000002
1738786920,2863.51,2863.65,2862.535,2862.72,888.7,985.0850000000003
1738786980,2862.667,2863.63,2862.445,2863.077,883.2,968.6250000000003
1738787040,2863.12,2863.62,2862.265,2862.82,888.2,952.6500000000003
1738787100,2862.695,2863.29,2862.255,2863.26,896.85,938.6750000000004
1738787160,2863.28,2863.64,2862.905,2863.317,914.15,927.7150000000004
1738787220,2863.46,2864.11,2863.065,2863.97,932.4,920.9950000000005
1738787280,2863.92,2864.81,2863.725,2864.71,940.75,916.5250000000003
1738787340,2864.72,2864.88,2864.325,2864.88,940.25,913.2750000000003
1738787400,2864.787,2865.24,2864.025,2864.34,938.3,912.7100000000004
