T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,3,2720.4167,0,2720.33,2719.77,2721.15,2719.77,1737425340000,3,,0,,0,0,0,0,0,false
,2,2720.585,0,2720.74,2720.43,2720.74,2720.43,1737425400000,2,,0,,0,0,0,0,0,false
,3,2720.7633,0,2720.79,2720.88,2720.88,2720.62,1737425460000,3,,0,,0,0,0,0,0,false
,2,2721.355,0,2720.56,2722.15,2722.15,2720.56,1737425520000,2,,0,,0,0,0,0,0,false
,3,2721.3767,0,2720.88,2721.74,2721.74,2720.88,1737425580000,3,,0,,0,0,0,0,0,false
,3,2720.7033,0,2720.49,2721.06,2721.06,2720.49,1737425640000,3,,0,,0,0,0,0,0,false
,2,2719.845,0,2720.16,2719.53,2720.16,2719.53,1737425700000,2,,0,,0,0,0,0,0,false
,3,2719.4433,0,2719.56,2718.67,2720.1,2718.67,1737425760000,3,,0,,0,0,0,0,0,false
,2,2719.105,0,2719.19,2719.02,2719.19,2719.02,1737425820000,2,,0,,0,0,0,0,0,false
,3,2719.2733,0,2718.67,2719.99,2719.99,2718.67,1737425880000,3,,0,,0,0,0,0,0,false
,2,2720.495,0,2720.14,2720.85,2720.85,2720.14,1737425940000,2,,0,,0,0,0,0,0,false
,2,2720.475,0,2720.39,2720.56,2720.56,2720.39,1737426000000,2,,0,,0,0,0,0,0,false
,3,2720.54,0,2720.69,2720.54,2720.69,2720.39,1737426060000,3,,0,,0,0,0,0,0,false
,2,2720.715,0,2720.73,2720.7,2720.73,2720.7,1737426120000,2,,0,,0,0,0,0,0,false
,3,2720.6833,0,2720.54,2720.75,2720.76,2720.54,1737426180000,3,,0,,0,0,0,0,0,false
,2,2721.105,0,2721.03,2721.18,2721.18,2721.03,1737426240000,2,,0,,0,0,0,0,0,false
,3,2721.1267,0,2720.75,2721.36,2721.36,2720.75,1737426300000,3,,0,,0,0,0,0,0,false
,3,2721.52,0,2721.47,2721.82,2721.82,2721.27,1737426360000,3,,0,,0,0,0,0,0,false
,2,2721.37,0,2721.64,2721.1,2721.64,2721.1,1737426420000,2,,0,,0,0,0,0,0,false
,3,2721.3467,0,2721.46,2721.08,2721.5,2721.08,1737426480000,3,,0,,0,0,0,0,0,false
,2,2721.365,0,2721.14,2721.59,2721.59,2721.14,1737426540000,2,,0,,0,0,0,0,0,false
,3,2721.2933,0,2721.08,2721.5,2721.5,2721.08,1737426600000,3,,0,,0,0,0,0,0,false
,3,2722.0867,0,2722.47,2722.48,2722.48,2721.31,1737426660000,3,,0,,0,0,0,0,0,false
,2,2722.6,0,2722.33,2722.87,2722.87,2722.33,1737426720000,2,,0,,0,0,0,0,0,false
,3,2722.4933,0,2722.48,2722.67,2722.67,2722.33,1737426780000,3,,0,,0,0,0,0,0,false
,2,2722.425,0,2722.38,2722.47,2722.47,2722.38,1737426840000,2,,0,,0,0,0,0,0,false
,3,2722.36,0,2722.67,2722.16,2722.67,2722.16,1737426900000,3,,0,,0,0,0,0,0,false
,3,2722.4,0,2722.29,2722.66,2722.66,2722.25,1737426960000,3,,0,,0,0,0,0,0,false
,2,2723.225,0,2723.23,2723.22,2723.23,2723.22,1737427020000,2,,0,,0,0,0,0,0,false
,3,2723.0667,0,2723.23,2723.65,2723.65,2722.32,1737427080000,3,,0,,0,0,0,0,0,false
,2,2724.445,0,2724.37,2724.52,2724.52,2724.37,1737427140000,2,,0,,0,0,0,0,0,false
,3,2724.2733,0,2723.5,2724.76,2724.76,2723.5,1737427200000,3,,0,,0,0,0,0,0,false
,3,2724.6,0,2725.25,2725.14,2725.25,2723.41,1737427260000,3,,0,,0,0,0,0,0,false
,2,2724.515,0,2724.6,2724.43,2724.6,2724.43,1737427320000,2,,0,,0,0,0,0,0,false
,3,2724.8233,0,2724.86,2725.01,2725.01,2724.6,1737427380000,3,,0,,0,0,0,0,0,false
,2,2725.375,0,2725.46,2725.29,2725.46,2725.29,1737427440000,2,,0,,0,0,0,0,0,false
,3,2725.2067,0,2725.01,2725.2,2725.41,2725.01,1737427500000,3,,0,,0,0,0,0,0,false
,3,2724.7733,0,2724.46,2724.45,2725.41,2724.45,1737427560000,3,,0,,0,0,0,0,0,false
,2,2724.34,0,2724.46,2724.22,2724.46,2724.22,1737427620000,2,,0,,0,0,0,0,0,false
,3,2724.3033,0,2723.94,2724.51,2724.51,2723.94,1737427680000,3,,0,,0,0,0,0,0,false
,2,2723.55,0,2723.7,2723.4,2723.7,2723.4,1737427740000,2,,0,,0,0,0,0,0,false
,3,2723.6,0,2723.95,2723.49,2723.95,2723.36,1737427800000,3,,0,,0,0,0,0,0,false
,3,2723.4467,0,2723.51,2723.47,2723.51,2723.36,1737427860000,3,,0,,0,0,0,0,0,false
,2,2722.98,0,2723.11,2722.85,2723.11,2722.85,1737427920000,2,,0,,0,0,0,0,0,false
,3,2723.2167,0,2722.89,2723.61,2723.61,2722.89,1737427980000,3,,0,,0,0,0,0,0,false
,2,2723.31,0,2723.31,2723.31,2723.31,2723.31,1737428040000,2,,0,,0,0,0,0,0,false
,3,2723.2233,0,2722.9,2723.46,2723.46,2722.9,1737428100000,3,,0,,0,0,0,0,0,false
,3,2723.3333,0,2723.54,2723.46,2723.54,2723,1737428160000,3,,0,,0,0,0,0,0,false
,2,2723.38,0,2723.26,2723.5,2723.5,2723.26,1737428220000,2,,0,,0,0,0,0,0,false
,3,2723.5067,0,2723.59,2723.67,2723.67,2723.26,1737428280000,3,,0,,0,0,0,0,0,false
,2,2723.59,0,2723.43,2723.75,2723.75,2723.43,1737428340000,2,,0,,0,0,0,0,0,false
,3,2724.9467,0,2723.67,2725.3,2725.87,2723.67,1737428400000,3,,0,,0,0,0,0,0,false
,3,2724.8,0,2725.88,2725.06,2725.88,2723.46,1737428460000,3,,0,,0,0,0,0,0,false
,2,2724.34,0,2724.16,2724.52,2724.52,2724.16,1737428520000,2,,0,,0,0,0,0,0,false
,3,2724.63,0,2724.84,2724.36,2724.84,2724.36,1737428580000,3,,0,,0,0,0,0,0,false
,2,2724.365,0,2724.56,2724.17,2724.56,2724.17,1737428640000,2,,0,,0,0,0,0,0,false
,3,2723.46,0,2724.43,2722.92,2724.43,2722.92,1737428700000,3,,0,,0,0,0,0,0,false
,3,2722.4467,0,2722.41,2721.7,2723.23,2721.7,1737428760000,3,,0,,0,0,0,0,0,false
,2,2721.69,0,2721.94,2721.44,2721.94,2721.44,1737428820000,2,,0,,0,0,0,0,0,false
,3,2721.6067,0,2721.51,2721.37,2721.94,2721.37,1737428880000,3,,0,,0,0,0,0,0,false
,2,2721.515,0,2721.46,2721.57,2721.57,2721.46,1737428940000,2,,0,,0,0,0,0,0,false
,3,2721.65,0,2721.37,2721.76,2721.82,2721.37,1737429000000,3,,0,,0,0,0,0,0,false
,3,2722.2233,0,2722.35,2722.5,2722.5,2721.82,1737429060000,3,,0,,0,0,0,0,0,false
,2,2722.76,0,2722.69,2722.83,2722.83,2722.69,1737429120000,2,,0,,0,0,0,0,0,false
,3,2722.27,0,2722.32,2722.62,2722.62,2721.87,1737429180000,3,,0,,0,0,0,0,0,false
,2,2722.64,0,2722.65,2722.63,2722.65,2722.63,1737429240000,2,,0,,0,0,0,0,0,false
,3,2722.8433,0,2722.62,2723.02,2723.02,2722.62,1737429300000,3,,0,,0,0,0,0,0,false
,3,2722.91,0,2722.77,2723.07,2723.07,2722.77,1737429360000,3,,0,,0,0,0,0,0,false
,2,2723.195,0,2723.19,2723.2,2723.2,2723.19,1737429420000,2,,0,,0,0,0,0,0,false
,3,2723.31,0,2723.35,2723.39,2723.39,2723.19,1737429480000,3,,0,,0,0,0,0,0,false
,2,2724.16,0,2723.9,2724.42,2724.42,2723.9,1737429540000,2,,0,,0,0,0,0,0,false
,3,2724.0467,0,2723.39,2724.38,2724.38,2723.39,1737429600000,3,,0,,0,0,0,0,0,false
,3,2724.4833,0,2724.72,2724.63,2724.72,2724.1,1737429660000,3,,0,,0,0,0,0,0,false
,2,2725.07,0,2725.61,2724.53,2725.61,2724.53,1737429720000,2,,0,,0,0,0,0,0,false
,3,2725.2933,0,2724.98,2725.95,2725.95,2724.95,1737429780000,3,,0,,0,0,0,0,0,false
,2,2726.245,0,2726.42,2726.07,2726.42,2726.07,1737429840000,2,,0,,0,0,0,0,0,false
,3,2725.5967,0,2724.88,2725.97,2725.97,2724.88,1737429900000,3,,0,,0,0,0,0,0,false
,2,2725.035,0,2725.22,2724.85,2725.22,2724.85,1737429960000,2,,0,,0,0,0,0,0,false
,2,2725.265,0,2725.32,2725.21,2725.32,2725.21,1737430020000,2,,0,,0,0,0,0,0,false
,3,2724.8433,0,2724.95,2724.26,2725.32,2724.26,1737430080000,3,,0,,0,0,0,0,0,false
,2,2724.2,0,2724.22,2724.18,2724.22,2724.18,1737430140000,2,,0,,0,0,0,0,0,false
,3,2724.73,0,2724.94,2724.51,2724.94,2724.51,1737430200000,3,,0,,0,0,0,0,0,false
,3,2724.61,0,2724.65,2724.67,2724.67,2724.51,1737430260000,3,,0,,0,0,0,0,0,false
,2,2724.705,0,2724.6,2724.81,2724.81,2724.6,1737430320000,2,,0,,0,0,0,0,0,false
,3,2724.8367,0,2724.92,2724.99,2724.99,2724.6,1737430380000,3,,0,,0,0,0,0,0,false
,2,2724.65,0,2724.77,2724.53,2724.77,2724.53,1737430440000,2,,0,,0,0,0,0,0,false
,3,2724.7933,0,2724.99,2724.78,2724.99,2724.61,1737430500000,3,,0,,0,0,0,0,0,false
,3,2724.4967,0,2724.85,2724.78,2724.85,2723.86,1737430560000,3,,0,,0,0,0,0,0,false
,2,2723.67,0,2723.84,2723.5,2723.84,2723.5,1737430620000,2,,0,,0,0,0,0,0,false
,3,2723.6933,0,2723.54,2723.34,2724.2,2723.34,1737430680000,3,,0,,0,0,0,0,0,false
,2,2723.16,0,2723.12,2723.2,2723.2,2723.12,1737430740000,2,,0,,0,0,0,0,0,false
,3,2723.3067,0,2723.34,2723.33,2723.34,2723.25,1737430800000,3,,0,,0,0,0,0,0,false
,3,2723.3967,0,2723.45,2723.33,2723.45,2723.33,1737430860000,3,,0,,0,0,0,0,0,false
,2,2723.52,0,2723.73,2723.31,2723.73,2723.31,1737430920000,2,,0,,0,0,0,0,0,false
,3,2723.3867,0,2723.21,2723.24,2723.71,2723.21,1737430980000,3,,0,,0,0,0,0,0,false
,2,2723.23,0,2723.3,2723.16,2723.3,2723.16,1737431040000,2,,0,,0,0,0,0,0,false
,3,2722.8733,0,2723.24,2722.71,2723.24,2722.67,1737431100000,3,,0,,0,0,0,0,0,false
,3,2723.0967,0,2723.31,2722.71,2723.31,2722.71,1737431160000,3,,0,,0,0,0,0,0,false
,2,2723.61,0,2723.51,2723.71,2723.71,2723.51,1737431220000,2,,0,,0,0,0,0,0,false
,3,2723.6133,0,2723.72,2723.61,2723.72,2723.51,1737431280000,3,,0,,0,0,0,0,0,false
,2,2722.835,0,2723.01,2722.66,2723.01,2722.66,1737431340000,2,,0,,0,0,0,0,0,false
,3,2723.26,0,2723.61,2723.12,2723.61,2723.05,1737431400000,3,,0,,0,0,0,0,0,false
,3,2723.19,0,2723.19,2723.12,2723.26,2723.12,1737431460000,3,,0,,0,0,0,0,0,false
,2,2723.475,0,2723.36,2723.59,2723.59,2723.36,1737431520000,2,,0,,0,0,0,0,0,false
,3,2723.62,0,2723.69,2723.81,2723.81,2723.36,1737431580000,3,,0,,0,0,0,0,0,false
,2,2724.12,0,2724.39,2723.85,2724.39,2723.85,1737431640000,2,,0,,0,0,0,0,0,false
,3,2724.0167,0,2723.81,2723.89,2724.35,2723.81,1737431700000,3,,0,,0,0,0,0,0,false
,3,2724.02,0,2724.02,2723.89,2724.15,2723.89,1737431760000,3,,0,,0,0,0,0,0,false
,2,2724.17,0,2724.08,2724.26,2724.26,2724.08,1737431820000,2,,0,,0,0,0,0,0,false
,3,2724.1167,0,2724.27,2724,2724.27,2724,1737431880000,3,,0,,0,0,0,0,0,false
,2,2724.115,0,2724.16,2724.07,2724.16,2724.07,1737431940000,2,,0,,0,0,0,0,0,false
,3,2724.3767,0,2724,2724.75,2724.75,2724,1737432000000,3,,0,,0,0,0,0,0,false
,2,2724.21,0,2724.41,2724.01,2724.41,2724.01,1737432060000,2,,0,,0,0,0,0,0,false
,2,2724.37,0,2724.31,2724.43,2724.43,2724.31,1737432120000,2,,0,,0,0,0,0,0,false
,3,2724.2767,0,2724.26,2724.26,2724.31,2724.26,1737432180000,3,,0,,0,0,0,0,0,false
,2,2724.245,0,2724.12,2724.37,2724.37,2724.12,1737432240000,2,,0,,0,0,0,0,0,false
,3,2724.3133,0,2724.26,2724.1,2724.58,2724.1,1737432300000,3,,0,,0,0,0,0,0,false
,2,2723.985,0,2723.96,2724.01,2724.01,2723.96,1737432360000,2,,0,,0,0,0,0,0,false
,3,2723.82,0,2724.57,2723.41,2724.57,2723.41,1737432420000,3,,0,,0,0,0,0,0,false
,3,2723.4633,0,2723.22,2723.48,2723.69,2723.22,1737432480000,3,,0,,0,0,0,0,0,false
,2,2723.32,0,2723.41,2723.23,2723.41,2723.23,1737432540000,2,,0,,0,0,0,0,0,false
,3,2723.4,0,2723.48,2723.34,2723.48,2723.34,1737432600000,3,,0,,0,0,0,0,0,false
,2,2724.065,0,2723.72,2724.41,2724.41,2723.72,1737432660000,2,,0,,0,0,0,0,0,false
,3,2724.4,0,2723.34,2725.18,2725.18,2723.34,1737432720000,3,,0,,0,0,0,0,0,false
,3,2724.7367,0,2725.11,2725.05,2725.11,2724.05,1737432780000,3,,0,,0,0,0,0,0,false
,2,2724.855,0,2724.89,2724.82,2724.89,2724.82,1737432840000,2,,0,,0,0,0,0,0,false
,3,2724.6833,0,2725.05,2724.29,2725.05,2724.29,1737432900000,3,,0,,0,0,0,0,0,false
