T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,3,2363.4667,0,2363.74,2362.81,2363.85,2362.81,1718931660000,3,,0,,0,0,0,0,0,false
,2,2362.175,0,2362.26,2362.09,2362.26,2362.09,1718931720000,2,,0,,0,0,0,0,0,false
,3,2362.7,0,2363.73,2362.23,2363.73,2362.14,1718931780000,3,,0,,0,0,0,0,0,false
,2,2363.055,0,2363.24,2362.87,2363.24,2362.87,1718931840000,2,,0,,0,0,0,0,0,false
,3,2362.8,0,2362.23,2362.84,2363.33,2362.23,1718931900000,3,,0,,0,0,0,0,0,false
,3,2362.96,0,2362.79,2362.86,2363.23,2362.79,1718931960000,3,,0,,0,0,0,0,0,false
,2,2362.985,0,2363.27,2362.7,2363.27,2362.7,1718932020000,2,,0,,0,0,0,0,0,false
,3,2362.67,0,2362.86,2362.76,2362.86,2362.39,1718932080000,3,,0,,0,0,0,0,0,false
,2,2361.58,0,2361.79,2361.37,2361.79,2361.37,1718932140000,2,,0,,0,0,0,0,0,false
,3,2362.0867,0,2362.76,2361.58,2362.76,2361.58,1718932200000,3,,0,,0,0,0,0,0,false
,3,2361.87,0,2361.75,2361.53,2362.33,2361.53,1718932260000,3,,0,,0,0,0,0,0,false
,2,2361.68,0,2361.6,2361.76,2361.76,2361.6,1718932320000,2,,0,,0,0,0,0,0,false
,3,2361.7667,0,2361.51,2362.19,2362.19,2361.51,1718932380000,3,,0,,0,0,0,0,0,false
,3,2361.3833,0,2362.01,2361.14,2362.01,2361,1718932440000,3,,0,,0,0,0,0,0,false
,3,2360.7733,0,2361.52,2360.11,2361.52,2360.11,1718932500000,3,,0,,0,0,0,0,0,false
,3,2360.23,0,2360.05,2359.95,2360.69,2359.95,1718932560000,3,,0,,0,0,0,0,0,false
,2,2359.88,0,2359.64,2360.12,2360.12,2359.64,1718932620000,2,,0,,0,0,0,0,0,false
,4,2360.0725,0,2360.57,2360.38,2360.57,2359.64,1718932680000,4,,0,,0,0,0,0,0,false
,2,2360.7,0,2360.61,2360.79,2360.79,2360.61,1718932740000,2,,0,,0,0,0,0,0,false
,3,2360.5733,0,2360.14,2360.95,2360.95,2360.14,1718932800000,3,,0,,0,0,0,0,0,false
,3,2360.6933,0,2360.94,2360.66,2360.94,2360.48,1718932860000,3,,0,,0,0,0,0,0,false
,2,2360.2,0,2360.15,2360.25,2360.25,2360.15,1718932920000,2,,0,,0,0,0,0,0,false
,3,2360.52,0,2360.7,2360.66,2360.7,2360.2,1718932980000,3,,0,,0,0,0,0,0,false
,2,2360.6,0,2360.47,2360.73,2360.73,2360.47,1718933040000,2,,0,,0,0,0,0,0,false
,3,2360.8933,0,2360.66,2361.07,2361.07,2360.66,1718933100000,3,,0,,0,0,0,0,0,false
,3,2360.67,0,2360.63,2360.43,2360.95,2360.43,1718933160000,3,,0,,0,0,0,0,0,false
,2,2360.48,0,2360.63,2360.33,2360.63,2360.33,1718933220000,2,,0,,0,0,0,0,0,false
,3,2360.4967,0,2360.43,2360.43,2360.63,2360.43,1718933280000,3,,0,,0,0,0,0,0,false
,2,2360.45,0,2360.43,2360.47,2360.47,2360.43,1718933340000,2,,0,,0,0,0,0,0,false
,3,2359.87,0,2360.43,2359.46,2360.43,2359.46,1718933400000,3,,0,,0,0,0,0,0,false
,3,2359.3733,0,2359.14,2358.83,2360.15,2358.83,1718933460000,3,,0,,0,0,0,0,0,false
,2,2359.08,0,2359.23,2358.93,2359.23,2358.93,1718933520000,2,,0,,0,0,0,0,0,false
,3,2358.47,0,2358.42,2357.84,2359.15,2357.84,1718933580000,3,,0,,0,0,0,0,0,false
,2,2357.4,0,2357.64,2357.16,2357.64,2357.16,1718933640000,2,,0,,0,0,0,0,0,false
,3,2358.1967,0,2358.22,2358.03,2358.34,2358.03,1718933700000,3,,0,,0,0,0,0,0,false
,3,2358.0433,0,2358.27,2358.07,2358.27,2357.79,1718933760000,3,,0,,0,0,0,0,0,false
,2,2357.97,0,2357.86,2358.08,2358.08,2357.86,1718933820000,2,,0,,0,0,0,0,0,false
,3,2358.4,0,2358.43,2358.91,2358.91,2357.86,1718933880000,3,,0,,0,0,0,0,0,false
,2,2358.945,0,2359.07,2358.82,2359.07,2358.82,1718933940000,2,,0,,0,0,0,0,0,false
,3,2359.04,0,2358.71,2359.23,2359.23,2358.71,1718934000000,3,,0,,0,0,0,0,0,false
,4,2359.01,0,2358.2,2359.33,2359.33,2358.2,1718934060000,4,,0,,0,0,0,0,0,false
,2,2359.495,0,2359.16,2359.83,2359.83,2359.16,1718934120000,2,,0,,0,0,0,0,0,false
,3,2359.44,0,2359.53,2359.63,2359.63,2359.16,1718934180000,3,,0,,0,0,0,0,0,false
,2,2359.54,0,2359.45,2359.63,2359.63,2359.45,1718934240000,2,,0,,0,0,0,0,0,false
,3,2359.6567,0,2359.56,2359.68,2359.73,2359.56,1718934300000,3,,0,,0,0,0,0,0,false
,4,2359.5725,0,2359.83,2359.93,2359.93,2358.8,1718934360000,4,,0,,0,0,0,0,0,false
,2,2360.04,0,2360,2360.08,2360.08,2360,1718934420000,2,,0,,0,0,0,0,0,false
,3,2360.0233,0,2359.97,2360.1,2360.1,2359.97,1718934480000,3,,0,,0,0,0,0,0,false
,2,2359.72,0,2359.77,2359.67,2359.77,2359.67,1718934540000,2,,0,,0,0,0,0,0,false
,3,2359.6567,0,2360.1,2359.37,2360.1,2359.37,1718934600000,3,,0,,0,0,0,0,0,false
,3,2359.1133,0,2358.87,2358.97,2359.5,2358.87,1718934660000,3,,0,,0,0,0,0,0,false
,2,2359.32,0,2359.1,2359.54,2359.54,2359.1,1718934720000,2,,0,,0,0,0,0,0,false
,3,2359.4067,0,2359.33,2359.79,2359.79,2359.1,1718934780000,3,,0,,0,0,0,0,0,false
,2,2360.06,0,2360.11,2360.01,2360.11,2360.01,1718934840000,2,,0,,0,0,0,0,0,false
,3,2359.6533,0,2359.32,2359.64,2360,2359.32,1718934900000,3,,0,,0,0,0,0,0,false
,3,2359.9867,0,2359.95,2359.96,2360.05,2359.95,1718934960000,3,,0,,0,0,0,0,0,false
,2,2359.96,0,2359.94,2359.98,2359.98,2359.94,1718935020000,2,,0,,0,0,0,0,0,false
,3,2359.8833,0,2359.9,2359.81,2359.94,2359.81,1718935080000,3,,0,,0,0,0,0,0,false
,1,2359.55,0,2359.55,2359.55,2359.55,2359.55,1718935140000,1,,0,,0,0,0,0,0,false
,3,2359.5867,0,2359.81,2359.43,2359.81,2359.43,1718935200000,3,,0,,0,0,0,0,0,false
,3,2359.6267,0,2359.6,2359.76,2359.76,2359.52,1718935260000,3,,0,,0,0,0,0,0,false
,2,2360.09,0,2360.06,2360.12,2360.12,2360.06,1718935320000,2,,0,,0,0,0,0,0,false
,3,2360.07,0,2360.11,2360.04,2360.11,2360.04,1718935380000,3,,0,,0,0,0,0,0,false
,2,2359.89,0,2359.82,2359.96,2359.96,2359.82,1718935440000,2,,0,,0,0,0,0,0,false
,3,2360.1133,0,2360.04,2360.26,2360.26,2360.04,1718935500000,3,,0,,0,0,0,0,0,false
,4,2360.0275,0,2360.26,2360.51,2360.51,2359.3,1718935560000,4,,0,,0,0,0,0,0,false
,2,2360.255,0,2360.34,2360.17,2360.34,2360.17,1718935620000,2,,0,,0,0,0,0,0,false
,3,2360.3133,0,2360.28,2360.32,2360.34,2360.28,1718935680000,3,,0,,0,0,0,0,0,false
,2,2360.29,0,2360.38,2360.2,2360.38,2360.2,1718935740000,2,,0,,0,0,0,0,0,false
,4,2359.82,0,2360.32,2360.02,2360.32,2359,1718935800000,4,,0,,0,0,0,0,0,false
,2,2360.2,0,2360.38,2360.02,2360.38,2360.02,1718935860000,2,,0,,0,0,0,0,0,false
,2,2360.59,0,2360.61,2360.57,2360.61,2360.57,1718935920000,2,,0,,0,0,0,0,0,false
,3,2360.9167,0,2361.02,2361.17,2361.17,2360.56,1718935980000,3,,0,,0,0,0,0,0,false
,2,2361.245,0,2361.07,2361.42,2361.42,2361.07,1718936040000,2,,0,,0,0,0,0,0,false
,3,2361.12,0,2361.17,2361.17,2361.17,2361.02,1718936100000,3,,0,,0,0,0,0,0,false
,2,2360.645,0,2360.6,2360.69,2360.69,2360.6,1718936160000,2,,0,,0,0,0,0,0,false
,3,2360.7833,0,2361.17,2360.69,2361.17,2360.49,1718936220000,3,,0,,0,0,0,0,0,false
,3,2360.59,0,2360.67,2360.61,2360.67,2360.49,1718936280000,3,,0,,0,0,0,0,0,false
,3,2360.1267,0,2359.5,2360.48,2360.48,2359.5,1718936340000,3,,0,,0,0,0,0,0,false
,4,2360.35,0,2360.61,2360.63,2360.63,2359.6,1718936400000,4,,0,,0,0,0,0,0,false
,1,2360.67,0,2360.67,2360.67,2360.67,2360.67,1718936460000,1,,0,,0,0,0,0,0,false
,2,2360.705,0,2360.63,2360.78,2360.78,2360.63,1718936520000,2,,0,,0,0,0,0,0,false
,3,2360.74,0,2360.72,2360.78,2360.78,2360.72,1718936580000,3,,0,,0,0,0,0,0,false
,2,2360.72,0,2360.72,2360.72,2360.72,2360.72,1718936640000,2,,0,,0,0,0,0,0,false
,3,2360.7067,0,2360.76,2360.64,2360.76,2360.64,1718936700000,3,,0,,0,0,0,0,0,false
,2,2360.41,0,2360.49,2360.33,2360.49,2360.33,1718936760000,2,,0,,0,0,0,0,0,false
,3,2360.3433,0,2360.2,2360.34,2360.49,2360.2,1718936820000,3,,0,,0,0,0,0,0,false
,3,2360.3267,0,2360.4,2360.34,2360.4,2360.24,1718936880000,3,,0,,0,0,0,0,0,false
,2,2360.355,0,2360.41,2360.3,2360.41,2360.3,1718936940000,2,,0,,0,0,0,0,0,false
,3,2360.2367,0,2360.39,2359.91,2360.41,2359.91,1718937000000,3,,0,,0,0,0,0,0,false
,2,2359.695,0,2359.77,2359.62,2359.77,2359.62,1718937060000,2,,0,,0,0,0,0,0,false
,4,2359.2025,0,2359.27,2358.4,2359.77,2358.4,1718937120000,4,,0,,0,0,0,0,0,false
,3,2359.7133,0,2359.76,2359.37,2360.01,2359.37,1718937180000,3,,0,,0,0,0,0,0,false
,2,2360.11,0,2359.93,2360.29,2360.29,2359.93,1718937240000,2,,0,,0,0,0,0,0,false
,3,2359.9733,0,2359.99,2360.16,2360.16,2359.77,1718937300000,3,,0,,0,0,0,0,0,false
,2,2359.775,0,2359.77,2359.78,2359.78,2359.77,1718937360000,2,,0,,0,0,0,0,0,false
,3,2360.1867,0,2360.19,2360.67,2360.67,2359.7,1718937420000,3,,0,,0,0,0,0,0,false
,3,2360.2067,0,2360.06,2360.67,2360.67,2359.89,1718937480000,3,,0,,0,0,0,0,0,false
,2,2359.97,0,2359.99,2359.95,2359.99,2359.95,1718937540000,2,,0,,0,0,0,0,0,false
,3,2359.88,0,2359.94,2359.71,2359.99,2359.71,1718937600000,3,,0,,0,0,0,0,0,false
,3,2358.93,0,2359.45,2358.2,2359.45,2358.2,1718937660000,3,,0,,0,0,0,0,0,false
,3,2359.2267,0,2359.13,2359.1,2359.45,2359.1,1718937720000,3,,0,,0,0,0,0,0,false
,3,2358.9067,0,2359,2359.1,2359.1,2358.62,1718937780000,3,,0,,0,0,0,0,0,false
,2,2358.615,0,2358.52,2358.71,2358.71,2358.52,1718937840000,2,,0,,0,0,0,0,0,false
,3,2358.5267,0,2358.45,2358.61,2358.61,2358.45,1718937900000,3,,0,,0,0,0,0,0,false
,2,2358.575,0,2358.34,2358.81,2358.81,2358.34,1718937960000,2,,0,,0,0,0,0,0,false
,3,2358.7,0,2359.05,2358.71,2359.05,2358.34,1718938020000,3,,0,,0,0,0,0,0,false
,3,2358.4833,0,2358.44,2358.71,2358.71,2358.3,1718938080000,3,,0,,0,0,0,0,0,false
,2,2358.43,0,2358.13,2358.73,2358.73,2358.13,1718938140000,2,,0,,0,0,0,0,0,false
,3,2358.5333,0,2358.63,2358.84,2358.84,2358.13,1718938200000,3,,0,,0,0,0,0,0,false
,2,2358.91,0,2359.09,2358.73,2359.09,2358.73,1718938260000,2,,0,,0,0,0,0,0,false
,3,2358.8767,0,2358.8,2358.59,2359.24,2358.59,1718938320000,3,,0,,0,0,0,0,0,false
,3,2358.7333,0,2358.8,2358.59,2358.81,2358.59,1718938380000,3,,0,,0,0,0,0,0,false
,2,2358.995,0,2359.01,2358.98,2359.01,2358.98,1718938440000,2,,0,,0,0,0,0,0,false
,3,2359.0267,0,2358.98,2359.09,2359.09,2358.98,1718938500000,3,,0,,0,0,0,0,0,false
,2,2358.995,0,2358.97,2359.02,2359.02,2358.97,1718938560000,2,,0,,0,0,0,0,0,false
,4,2358.72,0,2358.81,2359.1,2359.1,2358,1718938620000,4,,0,,0,0,0,0,0,false
,3,2359.06,0,2359.09,2359.1,2359.1,2358.99,1718938680000,3,,0,,0,0,0,0,0,false
,2,2359.215,0,2359.16,2359.27,2359.27,2359.16,1718938740000,2,,0,,0,0,0,0,0,false
,3,2359.2967,0,2359.2,2359.53,2359.53,2359.16,1718938800000,3,,0,,0,0,0,0,0,false
,2,2358.815,0,2358.79,2358.84,2358.84,2358.79,1718938860000,2,,0,,0,0,0,0,0,false
,3,2359.0167,0,2358.93,2359.33,2359.33,2358.79,1718938920000,3,,0,,0,0,0,0,0,false
,3,2359.2367,0,2359.34,2358.94,2359.43,2358.94,1718938980000,3,,0,,0,0,0,0,0,false
,3,2358.7233,0,2359.12,2358.85,2359.12,2358.2,1718939040000,3,,0,,0,0,0,0,0,false
,3,2359.05,0,2359.04,2358.99,2359.12,2358.99,1718939100000,3,,0,,0,0,0,0,0,false
,1,2359.14,0,2359.14,2359.14,2359.14,2359.14,1718939160000,1,,0,,0,0,0,0,0,false
,3,2359.27,0,2359.35,2359.32,2359.35,2359.14,1718939220000,3,,0,,0,0,0,0,0,false
,3,2359.1033,0,2358.98,2359.32,2359.32,2358.98,1718939280000,3,,0,,0,0,0,0,0,false
,2,2359.055,0,2359.07,2359.04,2359.07,2359.04,1718939340000,2,,0,,0,0,0,0,0,false
,3,2358.9267,0,2358.87,2358.84,2359.07,2358.84,1718939400000,3,,0,,0,0,0,0,0,false
,2,2358.915,0,2358.99,2358.84,2358.99,2358.84,1718939460000,2,,0,,0,0,0,0,0,false
,3,2358.9833,0,2358.93,2359.03,2359.03,2358.93,1718939520000,3,,0,,0,0,0,0,0,false
,3,2358.9567,0,2359.01,2359.03,2359.03,2358.83,1718939580000,3,,0,,0,0,0,0,0,false
,2,2359.14,0,2359.03,2359.25,2359.25,2359.03,1718939640000,2,,0,,0,0,0,0,0,false
,3,2359.16,0,2359.18,2359.25,2359.25,2359.05,1718939700000,3,,0,,0,0,0,0,0,false
,2,2359.2,0,2359.05,2359.35,2359.35,2359.05,1718939760000,2,,0,,0,0,0,0,0,false
,3,2359.2767,0,2359.4,2359.38,2359.4,2359.05,1718939820000,3,,0,,0,0,0,0,0,false
,3,2359.4467,0,2359.65,2359.38,2359.65,2359.31,1718939880000,3,,0,,0,0,0,0,0,false
,2,2359.52,0,2359.48,2359.56,2359.56,2359.48,1718939940000,2,,0,,0,0,0,0,0,false
,3,2359.7,0,2359.79,2359.56,2359.79,2359.56,1718940000000,3,,0,,0,0,0,0,0,false
,2,2359.63,0,2359.63,2359.63,2359.63,2359.63,1718940060000,2,,0,,0,0,0,0,0,false
,3,2359.5367,0,2359.56,2359.42,2359.63,2359.42,1718940120000,3,,0,,0,0,0,0,0,false
,3,2359.5633,0,2359.67,2359.42,2359.67,2359.42,1718940180000,3,,0,,0,0,0,0,0,false
,2,2360.41,0,2360.35,2360.47,2360.47,2360.35,1718940240000,2,,0,,0,0,0,0,0,false
,3,2360.22,0,2360.34,2360.23,2360.34,2360.09,1718940300000,3,,0,,0,0,0,0,0,false
,2,2359.9,0,2359.92,2359.88,2359.92,2359.88,1718940360000,2,,0,,0,0,0,0,0,false
,3,2360.18,0,2360.31,2360.31,2360.31,2359.92,1718940420000,3,,0,,0,0,0,0,0,false
,3,2360.3,0,2360.21,2360.31,2360.38,2360.21,1718940480000,3,,0,,0,0,0,0,0,false
,2,2360.105,0,2360.21,2360,2360.21,2360,1718940540000,2,,0,,0,0,0,0,0,false
,3,2360.1867,0,2360.27,2360,2360.29,2360,1718940600000,3,,0,,0,0,0,0,0,false
,2,2360.26,0,2360.29,2360.23,2360.29,2360.23,1718940660000,2,,0,,0,0,0,0,0,false
,3,2360.6667,0,2360.95,2360.76,2360.95,2360.29,1718940720000,3,,0,,0,0,0,0,0,false
,3,2360.5933,0,2360.46,2360.76,2360.76,2360.46,1718940780000,3,,0,,0,0,0,0,0,false
,2,2360.7,0,2360.72,2360.68,2360.72,2360.68,1718940840000,2,,0,,0,0,0,0,0,false
,3,2360.6333,0,2360.56,2360.68,2360.68,2360.56,1718940900000,3,,0,,0,0,0,0,0,false
,3,2360.28,0,2360.66,2360.58,2360.66,2359.6,1718940960000,3,,0,,0,0,0,0,0,false
,3,2360.77,0,2360.89,2360.76,2360.89,2360.66,1718941020000,3,,0,,0,0,0,0,0,false
,3,2360.81,0,2360.77,2360.76,2360.9,2360.76,1718941080000,3,,0,,0,0,0,0,0,false
,2,2360.845,0,2360.83,2360.86,2360.86,2360.83,1718941140000,2,,0,,0,0,0,0,0,false
,3,2360.9333,0,2360.89,2360.86,2361.05,2360.86,1718941200000,3,,0,,0,0,0,0,0,false
,2,2360.775,0,2360.83,2360.72,2360.83,2360.72,1718941260000,2,,0,,0,0,0,0,0,false
,3,2360.94,0,2360.98,2361.01,2361.01,2360.83,1718941320000,3,,0,,0,0,0,0,0,false
,3,2361.0567,0,2361.13,2361.01,2361.13,2361.01,1718941380000,3,,0,,0,0,0,0,0,false
,2,2360.975,0,2360.99,2360.96,2360.99,2360.96,1718941440000,2,,0,,0,0,0,0,0,false
,3,2361.04,0,2361.02,2360.96,2361.14,2360.96,1718941500000,3,,0,,0,0,0,0,0,false
,2,2360.865,0,2360.96,2360.77,2360.96,2360.77,1718941560000,2,,0,,0,0,0,0,0,false
,3,2360.69,0,2360.49,2360.62,2360.96,2360.49,1718941620000,3,,0,,0,0,0,0,0,false
,3,2360.5433,0,2360.53,2360.62,2360.62,2360.48,1718941680000,3,,0,,0,0,0,0,0,false
,2,2360.36,0,2360.44,2360.28,2360.44,2360.28,1718941740000,2,,0,,0,0,0,0,0,false
,3,2360.52,0,2360.62,2360.28,2360.66,2360.28,1718941800000,3,,0,,0,0,0,0,0,false
,2,2360.68,0,2360.63,2360.73,2360.73,2360.63,1718941860000,2,,0,,0,0,0,0,0,false
,4,2360.365,0,2360.55,2360.68,2360.68,2359.6,1718941920000,4,,0,,0,0,0,0,0,false
,3,2360.6967,0,2360.75,2360.68,2360.75,2360.66,1718941980000,3,,0,,0,0,0,0,0,false
,2,2360.71,0,2360.71,2360.71,2360.71,2360.71,1718942040000,2,,0,,0,0,0,0,0,false
,3,2360.9267,0,2361.01,2360.71,2361.06,2360.71,1718942100000,3,,0,,0,0,0,0,0,false
,3,2360.82,0,2361.12,2361.24,2361.24,2360.1,1718942160000,3,,0,,0,0,0,0,0,false
,3,2361.2433,0,2361.33,2361.28,2361.33,2361.12,1718942220000,3,,0,,0,0,0,0,0,false
,2,2361.67,0,2361.62,2361.72,2361.72,2361.62,1718942280000,2,,0,,0,0,0,0,0,false
,3,2361.6467,0,2361.28,2361.84,2361.84,2361.28,1718942340000,3,,0,,0,0,0,0,0,false
,3,2361.89,0,2362.07,2361.84,2362.07,2361.76,1718942400000,3,,0,,0,0,0,0,0,false
,2,2361.665,0,2361.68,2361.65,2361.68,2361.65,1718942460000,2,,0,,0,0,0,0,0,false
,3,2361.72,0,2361.67,2361.74,2361.75,2361.67,1718942520000,3,,0,,0,0,0,0,0,false
,2,2361.525,0,2361.51,2361.54,2361.54,2361.51,1718942580000,2,,0,,0,0,0,0,0,false
,3,2361.4467,0,2361.74,2361.32,2361.74,2361.28,1718942640000,3,,0,,0,0,0,0,0,false
,3,2361.6533,0,2361.84,2361.32,2361.84,2361.32,1718942700000,3,,0,,0,0,0,0,0,false
,2,2361.825,0,2361.83,2361.82,2361.83,2361.82,1718942760000,2,,0,,0,0,0,0,0,false
,3,2361.67,0,2361.67,2361.51,2361.83,2361.51,1718942820000,3,,0,,0,0,0,0,0,false
,3,2361.3367,0,2361.59,2361.82,2361.82,2360.6,1718942880000,3,,0,,0,0,0,0,0,false
,3,2361.7333,0,2361.51,2361.79,2361.9,2361.51,1718942940000,3,,0,,0,0,0,0,0,false
,3,2361.7333,0,2361.79,2361.79,2361.79,2361.62,1718943000000,3,,0,,0,0,0,0,0,false
,3,2361.5067,0,2361.83,2361.79,2361.83,2360.9,1718943060000,3,,0,,0,0,0,0,0,false
,3,2361.82,0,2361.92,2361.71,2361.92,2361.71,1718943120000,3,,0,,0,0,0,0,0,false
,2,2361.525,0,2361.57,2361.48,2361.57,2361.48,1718943180000,2,,0,,0,0,0,0,0,false
,2,2361.48,0,2361.45,2361.51,2361.51,2361.45,1718943240000,2,,0,,0,0,0,0,0,false
,3,2361.5033,0,2361.45,2361.51,2361.55,2361.45,1718943300000,3,,0,,0,0,0,0,0,false
