T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,2,2939.18,0,2938.92,2939.44,2939.44,2938.92,1740104640000,2,,0,,0,0,0,0,0,false
,3,2939.1167,0,2938.85,2939.53,2939.53,2938.85,1740104700000,3,,0,,0,0,0,0,0,false
,3,2939.2533,0,2939.28,2939.42,2939.42,2939.06,1740104760000,3,,0,,0,0,0,0,0,false
,2,2939.285,0,2939.14,2939.43,2939.43,2939.14,1740104820000,2,,0,,0,0,0,0,0,false
,3,2939.37,0,2939.32,2939.65,2939.65,2939.14,1740104880000,3,,0,,0,0,0,0,0,false
,2,2938.59,0,2939.12,2938.06,2939.12,2938.06,1740104940000,2,,0,,0,0,0,0,0,false
,3,2938.52,0,2937.74,2938.49,2939.33,2937.74,1740105000000,3,,0,,0,0,0,0,0,false
,3,2938.7133,0,2938.34,2938.49,2939.31,2938.34,1740105060000,3,,0,,0,0,0,0,0,false
,2,2939.455,0,2939.43,2939.48,2939.48,2939.43,1740105120000,2,,0,,0,0,0,0,0,false
,3,2939.38,0,2939.76,2940.01,2940.01,2938.37,1740105180000,3,,0,,0,0,0,0,0,false
,2,2940.315,0,2940.27,2940.36,2940.36,2940.27,1740105240000,2,,0,,0,0,0,0,0,false
,2,2940.325,0,2940.62,2940.03,2940.62,2940.03,1740105300000,2,,0,,0,0,0,0,0,false
,3,2939.8267,0,2939.6,2940.48,2940.48,2939.4,1740105360000,3,,0,,0,0,0,0,0,false
,2,2939.72,0,2939.77,2939.67,2939.77,2939.67,1740105420000,2,,0,,0,0,0,0,0,false
,3,2939.73,0,2939.38,2940.04,2940.04,2939.38,1740105480000,3,,0,,0,0,0,0,0,false
,2,2939.755,0,2939.91,2939.6,2939.91,2939.6,1740105540000,2,,0,,0,0,0,0,0,false
,3,2939.87,0,2940.02,2940.16,2940.16,2939.43,1740105600000,3,,0,,0,0,0,0,0,false
,3,2939.9567,0,2939.86,2940.16,2940.16,2939.85,1740105660000,3,,0,,0,0,0,0,0,false
,2,2939.24,0,2939.08,2939.4,2939.4,2939.08,1740105720000,2,,0,,0,0,0,0,0,false
,3,2938.92,0,2938.74,2938.49,2939.53,2938.49,1740105780000,3,,0,,0,0,0,0,0,false
,2,2939.42,0,2939.5,2939.34,2939.5,2939.34,1740105840000,2,,0,,0,0,0,0,0,false
,3,2939.48,0,2939.72,2939.89,2939.89,2938.83,1740105900000,3,,0,,0,0,0,0,0,false
,3,2940.08,0,2940.27,2939.89,2940.27,2939.89,1740105960000,3,,0,,0,0,0,0,0,false
,2,2940.095,0,2939.99,2940.2,2940.2,2939.99,1740106020000,2,,0,,0,0,0,0,0,false
,3,2940.0967,0,2940.12,2940.18,2940.18,2939.99,1740106080000,3,,0,,0,0,0,0,0,false
,2,2940.08,0,2940.04,2940.12,2940.12,2940.04,1740106140000,2,,0,,0,0,0,0,0,false
,3,2940.1767,0,2940.3,2940.19,2940.3,2940.04,1740106200000,3,,0,,0,0,0,0,0,false
,3,2940.1867,0,2940.22,2940.19,2940.22,2940.15,1740106260000,3,,0,,0,0,0,0,0,false
,2,2940.42,0,2940.43,2940.41,2940.43,2940.41,1740106320000,2,,0,,0,0,0,0,0,false
,3,2940.1533,0,2940.45,2939.58,2940.45,2939.58,1740106380000,3,,0,,0,0,0,0,0,false
,2,2939.75,0,2939.57,2939.93,2939.93,2939.57,1740106440000,2,,0,,0,0,0,0,0,false
,3,2939.6867,0,2939.56,2939.7,2939.8,2939.56,1740106500000,3,,0,,0,0,0,0,0,false
,3,2939.6833,0,2939.91,2939.7,2939.91,2939.44,1740106560000,3,,0,,0,0,0,0,0,false
,2,2939.945,0,2940.15,2939.74,2940.15,2939.74,1740106620000,2,,0,,0,0,0,0,0,false
,3,2939.7467,0,2939.79,2939.53,2939.92,2939.53,1740106680000,3,,0,,0,0,0,0,0,false
,2,2939.36,0,2939.55,2939.17,2939.55,2939.17,1740106740000,2,,0,,0,0,0,0,0,false
,3,2939.2667,0,2939.13,2939.12,2939.55,2939.12,1740106800000,3,,0,,0,0,0,0,0,false
,2,2939.295,0,2939.48,2939.11,2939.48,2939.11,1740106860000,2,,0,,0,0,0,0,0,false
,3,2938.8133,0,2939.12,2938.07,2939.25,2938.07,1740106920000,3,,0,,0,0,0,0,0,false
,3,2938.6567,0,2937.96,2938.76,2939.25,2937.96,1740106980000,3,,0,,0,0,0,0,0,false
,2,2938.2,0,2938.41,2937.99,2938.41,2937.99,1740107040000,2,,0,,0,0,0,0,0,false
,3,2936.3367,0,2936.21,2934.38,2938.42,2934.38,1740107100000,3,,0,,0,0,0,0,0,false
,2,2935.23,0,2934.86,2935.6,2935.6,2934.86,1740107160000,2,,0,,0,0,0,0,0,false
,3,2935.0667,0,2936.06,2934.18,2936.06,2934.18,1740107220000,3,,0,,0,0,0,0,0,false
,3,2934.1867,0,2934.24,2933.66,2934.66,2933.66,1740107280000,3,,0,,0,0,0,0,0,false
,2,2933.4,0,2932.98,2933.82,2933.82,2932.98,1740107340000,2,,0,,0,0,0,0,0,false
,3,2932.8067,0,2933.38,2932.35,2933.38,2932.35,1740107400000,3,,0,,0,0,0,0,0,false
,2,2932.715,0,2932.28,2933.15,2933.15,2932.28,1740107460000,2,,0,,0,0,0,0,0,false
,3,2931.7333,0,2932.35,2931.04,2932.35,2931.04,1740107520000,3,,0,,0,0,0,0,0,false
,3,2931.1467,0,2930.85,2930.91,2931.68,2930.85,1740107580000,3,,0,,0,0,0,0,0,false
,2,2931.97,0,2931.81,2932.13,2932.13,2931.81,1740107640000,2,,0,,0,0,0,0,0,false
,3,2932.3333,0,2932.59,2933.06,2933.06,2931.35,1740107700000,3,,0,,0,0,0,0,0,false
,2,2933.315,0,2933.19,2933.44,2933.44,2933.19,1740107760000,2,,0,,0,0,0,0,0,false
,2,2932.175,0,2932.23,2932.12,2932.23,2932.12,1740107820000,2,,0,,0,0,0,0,0,false
,3,2931.8367,0,2931.46,2931.82,2932.23,2931.46,1740107880000,3,,0,,0,0,0,0,0,false
,2,2931.62,0,2931.4,2931.84,2931.84,2931.4,1740107940000,2,,0,,0,0,0,0,0,false
,3,2931.7767,0,2932.09,2931.84,2932.09,2931.4,1740108000000,3,,0,,0,0,0,0,0,false
,2,2932.155,0,2932.3,2932.01,2932.3,2932.01,1740108060000,2,,0,,0,0,0,0,0,false
,3,2931.92,0,2931.84,2931.49,2932.43,2931.49,1740108120000,3,,0,,0,0,0,0,0,false
,3,2931.5667,0,2931.49,2930.88,2932.33,2930.88,1740108180000,3,,0,,0,0,0,0,0,false
,2,2930.965,0,2930.91,2931.02,2931.02,2930.91,1740108240000,2,,0,,0,0,0,0,0,false
,3,2929.4533,0,2929.36,2928.09,2930.91,2928.09,1740108300000,3,,0,,0,0,0,0,0,false
,2,2928.86,0,2928.75,2928.97,2928.97,2928.75,1740108360000,2,,0,,0,0,0,0,0,false
,3,2928.5567,0,2930.19,2927.14,2930.19,2927.14,1740108420000,3,,0,,0,0,0,0,0,false
,3,2928.06,0,2927.52,2928.03,2928.63,2927.52,1740108480000,3,,0,,0,0,0,0,0,false
,2,2928.58,0,2928.64,2928.52,2928.64,2928.52,1740108540000,2,,0,,0,0,0,0,0,false
,3,2928.6833,0,2928.82,2929.54,2929.54,2927.69,1740108600000,3,,0,,0,0,0,0,0,false
,2,2929.25,0,2929.36,2929.14,2929.36,2929.14,1740108660000,2,,0,,0,0,0,0,0,false
,3,2931.4167,0,2928.64,2932.99,2932.99,2928.64,1740108720000,3,,0,,0,0,0,0,0,false
,3,2931.5433,0,2932.42,2929.78,2932.43,2929.78,1740108780000,3,,0,,0,0,0,0,0,false
,2,2932.36,0,2932.3,2932.42,2932.42,2932.3,1740108840000,2,,0,,0,0,0,0,0,false
,3,2931.1733,0,2930.67,2930.55,2932.3,2930.55,1740108900000,3,,0,,0,0,0,0,0,false
,2,2930.56,0,2930.57,2930.55,2930.57,2930.55,1740108960000,2,,0,,0,0,0,0,0,false
,3,2930.9133,0,2930.87,2931.03,2931.03,2930.84,1740109020000,3,,0,,0,0,0,0,0,false
,3,2931.7867,0,2931.95,2931.03,2932.38,2931.03,1740109080000,3,,0,,0,0,0,0,0,false
,2,2933.15,0,2933.12,2933.18,2933.18,2933.12,1740109140000,2,,0,,0,0,0,0,0,false
,3,2933.1167,0,2933.03,2933.6,2933.6,2932.72,1740109200000,3,,0,,0,0,0,0,0,false
,2,2933.445,0,2933.93,2932.96,2933.93,2932.96,1740109260000,2,,0,,0,0,0,0,0,false
,2,2933.125,0,2933,2933.25,2933.25,2933,1740109320000,2,,0,,0,0,0,0,0,false
,3,2932.5333,0,2932.4,2933.25,2933.25,2931.95,1740109380000,3,,0,,0,0,0,0,0,false
,2,2932.235,0,2932.28,2932.19,2932.28,2932.19,1740109440000,2,,0,,0,0,0,0,0,false
,3,2931.4667,0,2931.81,2930.98,2931.81,2930.98,1740109500000,3,,0,,0,0,0,0,0,false
,2,2931.145,0,2931.01,2931.28,2931.28,2931.01,1740109560000,2,,0,,0,0,0,0,0,false
,3,2931.56,0,2931.8,2931.25,2931.8,2931.25,1740109620000,3,,0,,0,0,0,0,0,false
,3,2931.4867,0,2931.48,2931.19,2931.79,2931.19,1740109680000,3,,0,,0,0,0,0,0,false
,2,2931.665,0,2931.7,2931.63,2931.7,2931.63,1740109740000,2,,0,,0,0,0,0,0,false
,3,2930.9867,0,2930.29,2930.97,2931.7,2930.29,1740109800000,3,,0,,0,0,0,0,0,false
,2,2930.58,0,2930.5,2930.66,2930.66,2930.5,1740109860000,2,,0,,0,0,0,0,0,false
,3,2930.9967,0,2930.97,2931.29,2931.29,2930.73,1740109920000,3,,0,,0,0,0,0,0,false
,3,2931.4267,0,2931.48,2930.74,2932.06,2930.74,1740109980000,3,,0,,0,0,0,0,0,false
,2,2932.045,0,2932.37,2931.72,2932.37,2931.72,1740110040000,2,,0,,0,0,0,0,0,false
,3,2932.1533,0,2932.14,2932.25,2932.25,2932.07,1740110100000,3,,0,,0,0,0,0,0,false
,2,2931.95,0,2932.44,2931.46,2932.44,2931.46,1740110160000,2,,0,,0,0,0,0,0,false
,3,2931.3567,0,2932.04,2930.76,2932.04,2930.76,1740110220000,3,,0,,0,0,0,0,0,false
,3,2930.91,0,2930.94,2930.76,2931.03,2930.76,1740110280000,3,,0,,0,0,0,0,0,false
,2,2930.885,0,2930.78,2930.99,2930.99,2930.78,1740110340000,2,,0,,0,0,0,0,0,false
,3,2930.8133,0,2930.88,2930.78,2930.88,2930.78,1740110400000,3,,0,,0,0,0,0,0,false
,2,2930.57,0,2930.49,2930.65,2930.65,2930.49,1740110460000,2,,0,,0,0,0,0,0,false
,3,2930.7333,0,2930.78,2930.78,2930.78,2930.64,1740110520000,3,,0,,0,0,0,0,0,false
,3,2931.1467,0,2931.28,2930.78,2931.38,2930.78,1740110580000,3,,0,,0,0,0,0,0,false
,2,2931.41,0,2931.75,2931.07,2931.75,2931.07,1740110640000,2,,0,,0,0,0,0,0,false
,3,2931.2167,0,2931.09,2931.17,2931.39,2931.09,1740110700000,3,,0,,0,0,0,0,0,false
,2,2931.395,0,2931.49,2931.3,2931.49,2931.3,1740110760000,2,,0,,0,0,0,0,0,false
,4,2930.4275,0,2931.17,2930.55,2931.17,2929.4,1740110820000,4,,0,,0,0,0,0,0,false
,3,2930.73,0,2930.86,2930.65,2930.86,2930.65,1740110880000,3,,0,,0,0,0,0,0,false
,2,2930.61,0,2930.42,2930.8,2930.8,2930.42,1740110940000,2,,0,,0,0,0,0,0,false
,3,2930.6633,0,2930.92,2930.65,2930.92,2930.42,1740111000000,3,,0,,0,0,0,0,0,false
,2,2931.245,0,2930.99,2931.5,2931.5,2930.99,1740111060000,2,,0,,0,0,0,0,0,false
,3,2931.3033,0,2930.65,2931.88,2931.88,2930.65,1740111120000,3,,0,,0,0,0,0,0,false
,3,2931.42,0,2931.86,2931.53,2931.86,2930.87,1740111180000,3,,0,,0,0,0,0,0,false
,2,2930.785,0,2930.8,2930.77,2930.8,2930.77,1740111240000,2,,0,,0,0,0,0,0,false
,3,2930.8467,0,2930.93,2930.81,2930.93,2930.8,1740111300000,3,,0,,0,0,0,0,0,false
