T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,3,2722.53,0,2722.22,2722.85,2722.85,2722.22,1729471860000,3,,0,,0,0,0,0,0,false
,2,2722.32,0,2722.41,2722.23,2722.41,2722.23,1729471920000,2,,0,,0,0,0,0,0,false
,3,2722.2167,0,2722.03,2722.23,2722.39,2722.03,1729471980000,3,,0,,0,0,0,0,0,false
,2,2721.975,0,2722.17,2721.78,2722.17,2721.78,1729472040000,2,,0,,0,0,0,0,0,false
,3,2721.91,0,2722.07,2721.6,2722.07,2721.6,1729472100000,3,,0,,0,0,0,0,0,false
,3,2721.8467,0,2721.75,2722.06,2722.06,2721.73,1729472160000,3,,0,,0,0,0,0,0,false
,2,2721.96,0,2722.09,2721.83,2722.09,2721.83,1729472220000,2,,0,,0,0,0,0,0,false
,3,2721.75,0,2721.85,2721.76,2721.85,2721.64,1729472280000,3,,0,,0,0,0,0,0,false
,2,2721.54,0,2721.54,2721.54,2721.54,2721.54,1729472340000,2,,0,,0,0,0,0,0,false
,3,2721.5933,0,2721.67,2721.57,2721.67,2721.54,1729472400000,3,,0,,0,0,0,0,0,false
,3,2722.0267,0,2722.49,2721.57,2722.49,2721.57,1729472460000,3,,0,,0,0,0,0,0,false
,2,2723.045,0,2723.03,2723.06,2723.06,2723.03,1729472520000,2,,0,,0,0,0,0,0,false
,3,2723.2067,0,2723.26,2722.65,2723.71,2722.65,1729472580000,3,,0,,0,0,0,0,0,false
,2,2723.83,0,2724.04,2723.62,2724.04,2723.62,1729472640000,2,,0,,0,0,0,0,0,false
,3,2724.07,0,2723.7,2724.53,2724.53,2723.7,1729472700000,3,,0,,0,0,0,0,0,false
,3,2724.9567,0,2725.83,2723.84,2725.83,2723.84,1729472760000,3,,0,,0,0,0,0,0,false
,2,2724.435,0,2724.48,2724.39,2724.48,2724.39,1729472820000,2,,0,,0,0,0,0,0,false
,3,2725.15,0,2725.08,2724.39,2725.98,2724.39,1729472880000,3,,0,,0,0,0,0,0,false
,2,2725.69,0,2725.89,2725.49,2725.89,2725.49,1729472940000,2,,0,,0,0,0,0,0,false
,3,2725.7867,0,2725.27,2726.2,2726.2,2725.27,1729473000000,3,,0,,0,0,0,0,0,false
,3,2725.9067,0,2725.87,2725.28,2726.57,2725.28,1729473060000,3,,0,,0,0,0,0,0,false
,2,2727.17,0,2726.95,2727.39,2727.39,2726.95,1729473120000,2,,0,,0,0,0,0,0,false
,2,2727.515,0,2727.18,2727.85,2727.85,2727.18,1729473180000,2,,0,,0,0,0,0,0,false
,2,2727.98,0,2728.14,2727.82,2728.14,2727.82,1729473240000,2,,0,,0,0,0,0,0,false
,3,2728.0033,0,2728.12,2728.06,2728.12,2727.83,1729473300000,3,,0,,0,0,0,0,0,false
,3,2728.16,0,2728.27,2727.84,2728.37,2727.84,1729473360000,3,,0,,0,0,0,0,0,false
,2,2727.62,0,2727.55,2727.69,2727.69,2727.55,1729473420000,2,,0,,0,0,0,0,0,false
,3,2727.57,0,2727.75,2727.69,2727.75,2727.27,1729473480000,3,,0,,0,0,0,0,0,false
,2,2727.45,0,2727.01,2727.89,2727.89,2727.01,1729473540000,2,,0,,0,0,0,0,0,false
,3,2727.73,0,2727.62,2728.56,2728.56,2727.01,1729473600000,3,,0,,0,0,0,0,0,false
,3,2727.5067,0,2727.09,2728.11,2728.11,2727.09,1729473660000,3,,0,,0,0,0,0,0,false
,2,2727.32,0,2727.61,2727.03,2727.61,2727.03,1729473720000,2,,0,,0,0,0,0,0,false
,3,2726.4633,0,2726,2727.6,2727.6,2725.79,1729473780000,3,,0,,0,0,0,0,0,false
,2,2726.33,0,2726.18,2726.48,2726.48,2726.18,1729473840000,2,,0,,0,0,0,0,0,false
,3,2726.42,0,2726.41,2726.67,2726.67,2726.18,1729473900000,3,,0,,0,0,0,0,0,false
,2,2727.225,0,2726.47,2727.98,2727.98,2726.47,1729473960000,2,,0,,0,0,0,0,0,false
,3,2727.0067,0,2726.67,2726.99,2727.36,2726.67,1729474020000,3,,0,,0,0,0,0,0,false
,3,2726.7033,0,2726.62,2726.99,2726.99,2726.5,1729474080000,3,,0,,0,0,0,0,0,false
,2,2726.605,0,2726.27,2726.94,2726.94,2726.27,1729474140000,2,,0,,0,0,0,0,0,false
,3,2726.59,0,2727.05,2726.45,2727.05,2726.27,1729474200000,3,,0,,0,0,0,0,0,false
,2,2725.84,0,2725.82,2725.86,2725.86,2725.82,1729474260000,2,,0,,0,0,0,0,0,false
,3,2726.0433,0,2726.45,2725.93,2726.45,2725.75,1729474320000,3,,0,,0,0,0,0,0,false
,3,2726.3367,0,2726.5,2725.93,2726.58,2725.93,1729474380000,3,,0,,0,0,0,0,0,false
,2,2725.675,0,2725.5,2725.85,2725.85,2725.5,1729474440000,2,,0,,0,0,0,0,0,false
,3,2726.8533,0,2727.3,2727.52,2727.52,2725.74,1729474500000,3,,0,,0,0,0,0,0,false
,2,2727.575,0,2727.53,2727.62,2727.62,2727.53,1729474560000,2,,0,,0,0,0,0,0,false
,3,2727.7433,0,2726.9,2728.2,2728.2,2726.9,1729474620000,3,,0,,0,0,0,0,0,false
,3,2728.0467,0,2727.72,2728.2,2728.22,2727.72,1729474680000,3,,0,,0,0,0,0,0,false
,2,2728.65,0,2728.67,2728.63,2728.67,2728.63,1729474740000,2,,0,,0,0,0,0,0,false
,2,2728.7,0,2728.8,2728.6,2728.8,2728.6,1729474800000,2,,0,,0,0,0,0,0,false
,2,2728.035,0,2728.12,2727.95,2728.12,2727.95,1729474860000,2,,0,,0,0,0,0,0,false
,3,2728.2967,0,2728.6,2728.26,2728.6,2728.03,1729474920000,3,,0,,0,0,0,0,0,false
,3,2728.0667,0,2728,2728.26,2728.26,2727.94,1729474980000,3,,0,,0,0,0,0,0,false
,2,2728.085,0,2728.17,2728,2728.17,2728,1729475040000,2,,0,,0,0,0,0,0,false
,3,2728.1833,0,2727.71,2728.67,2728.67,2727.71,1729475100000,3,,0,,0,0,0,0,0,false
,2,2728.025,0,2727.99,2728.06,2728.06,2727.99,1729475160000,2,,0,,0,0,0,0,0,false
,3,2728.3667,0,2727.72,2728.64,2728.74,2727.72,1729475220000,3,,0,,0,0,0,0,0,false
,3,2728.5367,0,2728.89,2728.64,2728.89,2728.08,1729475280000,3,,0,,0,0,0,0,0,false
,2,2727.57,0,2727.77,2727.37,2727.77,2727.37,1729475340000,2,,0,,0,0,0,0,0,false
,3,2728.0867,0,2727.72,2728.3,2728.3,2727.72,1729475400000,3,,0,,0,0,0,0,0,false
,2,2728.675,0,2728.65,2728.7,2728.7,2728.65,1729475460000,2,,0,,0,0,0,0,0,false
,3,2728.41,0,2728.71,2728.63,2728.71,2727.89,1729475520000,3,,0,,0,0,0,0,0,false
,3,2727.9033,0,2727.24,2728.63,2728.63,2727.24,1729475580000,3,,0,,0,0,0,0,0,false
,2,2727.315,0,2727.35,2727.28,2727.35,2727.28,1729475640000,2,,0,,0,0,0,0,0,false
,3,2727.11,0,2727.44,2726.54,2727.44,2726.54,1729475700000,3,,0,,0,0,0,0,0,false
,2,2725.965,0,2726.06,2725.87,2726.06,2725.87,1729475760000,2,,0,,0,0,0,0,0,false
,3,2726.68,0,2726.5,2726.93,2726.93,2726.5,1729475820000,3,,0,,0,0,0,0,0,false
,3,2727.04,0,2727.02,2726.93,2727.17,2726.93,1729475880000,3,,0,,0,0,0,0,0,false
,2,2726.125,0,2726.32,2725.93,2726.32,2725.93,1729475940000,2,,0,,0,0,0,0,0,false
,3,2726.3167,0,2725.98,2726.42,2726.55,2725.98,1729476000000,3,,0,,0,0,0,0,0,false
,2,2726.745,0,2726.66,2726.83,2726.83,2726.66,1729476060000,2,,0,,0,0,0,0,0,false
,2,2726.59,0,2726.35,2726.83,2726.83,2726.35,1729476120000,2,,0,,0,0,0,0,0,false
,3,2727.1867,0,2726.95,2726.83,2727.78,2726.83,1729476180000,3,,0,,0,0,0,0,0,false
,2,2727.75,0,2727.6,2727.9,2727.9,2727.6,1729476240000,2,,0,,0,0,0,0,0,false
,3,2727.9633,0,2728.53,2727.65,2728.53,2727.65,1729476300000,3,,0,,0,0,0,0,0,false
,2,2728.14,0,2728.05,2728.23,2728.23,2728.05,1729476360000,2,,0,,0,0,0,0,0,false
,3,2728.0433,0,2728.04,2728.04,2728.05,2728.04,1729476420000,3,,0,,0,0,0,0,0,false
,3,2728.1333,0,2728.23,2728.04,2728.23,2728.04,1729476480000,3,,0,,0,0,0,0,0,false
,2,2728.175,0,2728.05,2728.3,2728.3,2728.05,1729476540000,2,,0,,0,0,0,0,0,false
,3,2727.2833,0,2727.44,2726.36,2728.05,2726.36,1729476600000,3,,0,,0,0,0,0,0,false
,2,2725.775,0,2725.82,2725.73,2725.82,2725.73,1729476660000,2,,0,,0,0,0,0,0,false
,3,2726.1133,0,2725.79,2725.72,2726.83,2725.72,1729476720000,3,,0,,0,0,0,0,0,false
,3,2725.34,0,2725.39,2725.72,2725.72,2724.91,1729476780000,3,,0,,0,0,0,0,0,false
,2,2725.655,0,2725.54,2725.77,2725.77,2725.54,1729476840000,2,,0,,0,0,0,0,0,false
,3,2725.8267,0,2725.71,2726.23,2726.23,2725.54,1729476900000,3,,0,,0,0,0,0,0,false
,2,2725.87,0,2726.15,2725.59,2726.15,2725.59,1729476960000,2,,0,,0,0,0,0,0,false
,3,2725.6733,0,2725.43,2725.71,2725.88,2725.43,1729477020000,3,,0,,0,0,0,0,0,false
,3,2725.7167,0,2725.9,2725.71,2725.9,2725.54,1729477080000,3,,0,,0,0,0,0,0,false
,2,2726.22,0,2725.92,2726.52,2726.52,2725.92,1729477140000,2,,0,,0,0,0,0,0,false
,3,2726.3167,0,2726.49,2726.55,2726.55,2725.91,1729477200000,3,,0,,0,0,0,0,0,false
,2,2727.165,0,2726.87,2727.46,2727.46,2726.87,1729477260000,2,,0,,0,0,0,0,0,false
,2,2727.915,0,2727.42,2728.41,2728.41,2727.42,1729477320000,2,,0,,0,0,0,0,0,false
,2,2728.84,0,2729.02,2728.66,2729.02,2728.66,1729477380000,2,,0,,0,0,0,0,0,false
,2,2728.455,0,2728.67,2728.24,2728.67,2728.24,1729477440000,2,,0,,0,0,0,0,0,false
,3,2728.4833,0,2728.25,2728.53,2728.67,2728.25,1729477500000,3,,0,,0,0,0,0,0,false
,2,2728.605,0,2728.61,2728.6,2728.61,2728.6,1729477560000,2,,0,,0,0,0,0,0,false
,3,2728.72,0,2728.54,2729.01,2729.01,2728.54,1729477620000,3,,0,,0,0,0,0,0,false
,3,2729.1167,0,2729.34,2728.55,2729.46,2728.55,1729477680000,3,,0,,0,0,0,0,0,false
,2,2729.39,0,2729.66,2729.12,2729.66,2729.12,1729477740000,2,,0,,0,0,0,0,0,false
,3,2729.3567,0,2729.46,2729.51,2729.51,2729.1,1729477800000,3,,0,,0,0,0,0,0,false
,2,2728.45,0,2728.72,2728.18,2728.72,2728.18,1729477860000,2,,0,,0,0,0,0,0,false
,3,2728.07,0,2727.39,2727.69,2729.13,2727.39,1729477920000,3,,0,,0,0,0,0,0,false
,3,2727.6167,0,2727.74,2727.69,2727.74,2727.42,1729477980000,3,,0,,0,0,0,0,0,false
,2,2727.6,0,2727.49,2727.71,2727.71,2727.49,1729478040000,2,,0,,0,0,0,0,0,false
,3,2727.6467,0,2727.53,2727.92,2727.92,2727.49,1729478100000,3,,0,,0,0,0,0,0,false
,2,2728.05,0,2728.43,2727.67,2728.43,2727.67,1729478160000,2,,0,,0,0,0,0,0,false
,3,2727.3733,0,2727.27,2727.29,2727.56,2727.27,1729478220000,3,,0,,0,0,0,0,0,false
,3,2727.5833,0,2727.92,2727.29,2727.92,2727.29,1729478280000,3,,0,,0,0,0,0,0,false
,2,2727.57,0,2727.64,2727.5,2727.64,2727.5,1729478340000,2,,0,,0,0,0,0,0,false
,3,2727.26,0,2726.94,2727.34,2727.5,2726.94,1729478400000,3,,0,,0,0,0,0,0,false
,2,2727.625,0,2727.73,2727.52,2727.73,2727.52,1729478460000,2,,0,,0,0,0,0,0,false
,3,2727.4267,0,2727.29,2727.26,2727.73,2727.26,1729478520000,3,,0,,0,0,0,0,0,false
,3,2727.3,0,2727.29,2727.26,2727.35,2727.26,1729478580000,3,,0,,0,0,0,0,0,false
,2,2726.935,0,2726.94,2726.93,2726.94,2726.93,1729478640000,2,,0,,0,0,0,0,0,false
,3,2726.7567,0,2726.69,2727.03,2727.03,2726.55,1729478700000,3,,0,,0,0,0,0,0,false
,2,2726.475,0,2726.24,2726.71,2726.71,2726.24,1729478760000,2,,0,,0,0,0,0,0,false
,3,2726.4767,0,2726.69,2726.5,2726.69,2726.24,1729478820000,3,,0,,0,0,0,0,0,false
,3,2726.4567,0,2726.42,2726.5,2726.5,2726.42,1729478880000,3,,0,,0,0,0,0,0,false
,2,2726.875,0,2726.89,2726.86,2726.89,2726.86,1729478940000,2,,0,,0,0,0,0,0,false
,3,2727.2467,0,2727.5,2727.94,2727.94,2726.3,1729479000000,3,,0,,0,0,0,0,0,false
,2,2728.415,0,2728.26,2728.57,2728.57,2728.26,1729479060000,2,,0,,0,0,0,0,0,false
,3,2728.35,0,2728.7,2728.78,2728.78,2727.57,1729479120000,3,,0,,0,0,0,0,0,false
,3,2729.0967,0,2729.1,2728.78,2729.41,2728.78,1729479180000,3,,0,,0,0,0,0,0,false
,2,2729.515,0,2729.23,2729.8,2729.8,2729.23,1729479240000,2,,0,,0,0,0,0,0,false
,3,2729.4733,0,2729.67,2729.24,2729.67,2729.24,1729479300000,3,,0,,0,0,0,0,0,false
,2,2729.545,0,2729.46,2729.63,2729.63,2729.46,1729479360000,2,,0,,0,0,0,0,0,false
,3,2729.61,0,2729.7,2729.67,2729.7,2729.46,1729479420000,3,,0,,0,0,0,0,0,false
,3,2730.39,0,2730.76,2729.67,2730.76,2729.67,1729479480000,3,,0,,0,0,0,0,0,false
,2,2730.89,0,2731.24,2730.54,2731.24,2730.54,1729479540000,2,,0,,0,0,0,0,0,false
,3,2730.9033,0,2730.64,2730.54,2731.53,2730.54,1729479600000,3,,0,,0,0,0,0,0,false
,2,2730.94,0,2731.16,2730.72,2731.16,2730.72,1729479660000,2,,0,,0,0,0,0,0,false
,3,2730.65,0,2730.63,2730.91,2730.91,2730.41,1729479720000,3,,0,,0,0,0,0,0,false
,3,2730.9367,0,2730.95,2730.91,2730.95,2730.91,1729479780000,3,,0,,0,0,0,0,0,false
,2,2730.955,0,2730.93,2730.98,2730.98,2730.93,1729479840000,2,,0,,0,0,0,0,0,false
,3,2731.0333,0,2730.65,2730.98,2731.47,2730.65,1729479900000,3,,0,,0,0,0,0,0,false
,2,2730.255,0,2730.11,2730.4,2730.4,2730.11,1729479960000,2,,0,,0,0,0,0,0,false
,4,2730.2075,0,2730.6,2730.66,2730.66,2729.4,1729480020000,4,,0,,0,0,0,0,0,false
,3,2730.5967,0,2730.54,2730.66,2730.66,2730.54,1729480080000,3,,0,,0,0,0,0,0,false
,2,2731.225,0,2731.41,2731.04,2731.41,2731.04,1729480140000,2,,0,,0,0,0,0,0,false
,3,2731.01,0,2730.71,2731.04,2731.28,2730.71,1729480200000,3,,0,,0,0,0,0,0,false
,2,2731.19,0,2731.14,2731.24,2731.24,2731.14,1729480260000,2,,0,,0,0,0,0,0,false
,3,2731.09,0,2731.26,2730.88,2731.26,2730.88,1729480320000,3,,0,,0,0,0,0,0,false
,2,2730.805,0,2730.69,2730.92,2730.92,2730.69,1729480380000,2,,0,,0,0,0,0,0,false
,3,2730.8633,0,2731.25,2730.59,2731.25,2730.59,1729480440000,3,,0,,0,0,0,0,0,false
,3,2730.17,0,2730.17,2730.59,2730.59,2729.75,1729480500000,3,,0,,0,0,0,0,0,false
,2,2729.53,0,2729.37,2729.69,2729.69,2729.37,1729480560000,2,,0,,0,0,0,0,0,false
,3,2729.57,0,2729.51,2729.83,2729.83,2729.37,1729480620000,3,,0,,0,0,0,0,0,false
,2,2729.915,0,2729.76,2730.07,2730.07,2729.76,1729480680000,2,,0,,0,0,0,0,0,false
,3,2729.8333,0,2729.52,2730.07,2730.07,2729.52,1729480740000,3,,0,,0,0,0,0,0,false
,3,2730.0367,0,2730.15,2730.07,2730.15,2729.89,1729480800000,3,,0,,0,0,0,0,0,false
,2,2730.31,0,2730.17,2730.45,2730.45,2730.17,1729480860000,2,,0,,0,0,0,0,0,false
,3,2730.3767,0,2730.44,2730.52,2730.52,2730.17,1729480920000,3,,0,,0,0,0,0,0,false
,2,2730.445,0,2730.66,2730.23,2730.66,2730.23,1729480980000,2,,0,,0,0,0,0,0,false
,3,2730.71,0,2730.52,2730.73,2730.88,2730.52,1729481040000,3,,0,,0,0,0,0,0,false
,3,2730.87,0,2730.81,2730.73,2731.07,2730.73,1729481100000,3,,0,,0,0,0,0,0,false
,2,2731.7,0,2731.74,2731.66,2731.74,2731.66,1729481160000,2,,0,,0,0,0,0,0,false
,3,2731.73,0,2731.89,2731.93,2731.93,2731.37,1729481220000,3,,0,,0,0,0,0,0,false
,2,2731.745,0,2731.82,2731.67,2731.82,2731.67,1729481280000,2,,0,,0,0,0,0,0,false
,3,2731.9767,0,2731.93,2732.08,2732.08,2731.92,1729481340000,3,,0,,0,0,0,0,0,false
,3,2732.05,0,2732.05,2732.08,2732.08,2732.02,1729481400000,3,,0,,0,0,0,0,0,false
,2,2732.105,0,2732.04,2732.17,2732.17,2732.04,1729481460000,2,,0,,0,0,0,0,0,false
,3,2731.99,0,2731.86,2732.07,2732.07,2731.86,1729481520000,3,,0,,0,0,0,0,0,false
,2,2731.95,0,2732.1,2731.8,2732.1,2731.8,1729481580000,2,,0,,0,0,0,0,0,false
,3,2731.9633,0,2732.07,2731.93,2732.07,2731.89,1729481640000,3,,0,,0,0,0,0,0,false
,4,2731.61,0,2732.02,2731.93,2732.02,2730.8,1729481700000,4,,0,,0,0,0,0,0,false
,2,2731.955,0,2732.04,2731.87,2732.04,2731.87,1729481760000,2,,0,,0,0,0,0,0,false
,3,2732.2367,0,2732.2,2732.48,2732.48,2732.03,1729481820000,3,,0,,0,0,0,0,0,false
,2,2732.645,0,2732.64,2732.65,2732.65,2732.64,1729481880000,2,,0,,0,0,0,0,0,false
,3,2732.5,0,2732.48,2732.39,2732.63,2732.39,1729481940000,3,,0,,0,0,0,0,0,false
,3,2732.2167,0,2732.29,2732.39,2732.39,2731.97,1729482000000,3,,0,,0,0,0,0,0,false
,2,2731.8,0,2731.95,2731.65,2731.95,2731.65,1729482060000,2,,0,,0,0,0,0,0,false
,3,2731.7533,0,2731.7,2731.61,2731.95,2731.61,1729482120000,3,,0,,0,0,0,0,0,false
,2,2731.73,0,2731.87,2731.59,2731.87,2731.59,1729482180000,2,,0,,0,0,0,0,0,false
,3,2731.5,0,2731.61,2731.52,2731.61,2731.37,1729482240000,3,,0,,0,0,0,0,0,false
,3,2731.3,0,2731.27,2731.52,2731.52,2731.11,1729482300000,3,,0,,0,0,0,0,0,false
,2,2730.93,0,2731.1,2730.76,2731.1,2730.76,1729482360000,2,,0,,0,0,0,0,0,false
,3,2730.7533,0,2730.56,2730.6,2731.1,2730.56,1729482420000,3,,0,,0,0,0,0,0,false
,2,2731.59,0,2731.3,2731.88,2731.88,2731.3,1729482480000,2,,0,,0,0,0,0,0,false
,3,2731.5067,0,2730.6,2732.08,2732.08,2730.6,1729482540000,3,,0,,0,0,0,0,0,false
,3,2731.84,0,2731.85,2731.92,2731.92,2731.75,1729482600000,3,,0,,0,0,0,0,0,false
,2,2731.6,0,2731.65,2731.55,2731.65,2731.55,1729482660000,2,,0,,0,0,0,0,0,false
,3,2731.59,0,2731.65,2731.47,2731.65,2731.47,1729482720000,3,,0,,0,0,0,0,0,false
,2,2731.54,0,2731.57,2731.51,2731.57,2731.51,1729482780000,2,,0,,0,0,0,0,0,false
,3,2731.64,0,2731.57,2731.67,2731.68,2731.57,1729482840000,3,,0,,0,0,0,0,0,false
,3,2731.7033,0,2731.75,2731.67,2731.75,2731.67,1729482900000,3,,0,,0,0,0,0,0,false
,2,2731.61,0,2731.69,2731.53,2731.69,2731.53,1729482960000,2,,0,,0,0,0,0,0,false
,3,2731.7467,0,2731.69,2731.86,2731.86,2731.69,1729483020000,3,,0,,0,0,0,0,0,false
,2,2731.685,0,2731.79,2731.58,2731.79,2731.58,1729483080000,2,,0,,0,0,0,0,0,false
,3,2731.65,0,2731.61,2731.55,2731.79,2731.55,1729483140000,3,,0,,0,0,0,0,0,false
,3,2730.7867,0,2730.78,2730.8,2730.8,2730.78,1729484040000,3,,0,,0,0,0,0,0,false
,3,2730.6967,0,2730.8,2730.8,2730.8,2730.49,1729484100000,3,,0,,0,0,0,0,0,false
,2,2730.21,0,2730.11,2730.31,2730.31,2730.11,1729484160000,2,,0,,0,0,0,0,0,false
,3,2730.2733,0,2730.24,2730.43,2730.43,2730.15,1729484220000,3,,0,,0,0,0,0,0,false
,2,2730.315,0,2730.3,2730.33,2730.33,2730.3,1729484280000,2,,0,,0,0,0,0,0,false
,3,2730.2367,0,2730.31,2730.1,2730.31,2730.1,1729484340000,3,,0,,0,0,0,0,0,false
,3,2730.0733,0,2730.01,2730.1,2730.11,2730.01,1729484400000,3,,0,,0,0,0,0,0,false
,2,2730.065,0,2730.13,2730,2730.13,2730,1729484460000,2,,0,,0,0,0,0,0,false
,3,2729.9367,0,2729.94,2729.74,2730.13,2729.74,1729484520000,3,,0,,0,0,0,0,0,false
,2,2730.18,0,2729.97,2730.39,2730.39,2729.97,1729484580000,2,,0,,0,0,0,0,0,false
,3,2730.1467,0,2730.36,2730.11,2730.36,2729.97,1729484640000,3,,0,,0,0,0,0,0,false
,3,2730.1267,0,2730.22,2730.11,2730.22,2730.05,1729484700000,3,,0,,0,0,0,0,0,false
,2,2730.06,0,2730.12,2730,2730.12,2730,1729484760000,2,,0,,0,0,0,0,0,false
,3,2730.02,0,2729.93,2730.01,2730.12,2729.93,1729484820000,3,,0,,0,0,0,0,0,false
,2,2729.865,0,2729.91,2729.82,2729.91,2729.82,1729484880000,2,,0,,0,0,0,0,0,false
,3,2729.8167,0,2729.91,2729.63,2729.91,2729.63,1729484940000,3,,0,,0,0,0,0,0,false
