T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,3,2654.34,0,2654.41,2654.28,2654.41,2654.28,1732148820000,3,,0,,0,0,0,0,0,false
,3,2654.2133,0,2654.2,2654.28,2654.28,2654.16,1732148880000,3,,0,,0,0,0,0,0,false
,2,2653.98,0,2654.21,2653.75,2654.21,2653.75,1732148940000,2,,0,,0,0,0,0,0,false
,3,2654.2767,0,2654.04,2654.58,2654.58,2654.04,1732149000000,3,,0,,0,0,0,0,0,false
,2,2654.52,0,2654.46,2654.58,2654.58,2654.46,1732149060000,2,,0,,0,0,0,0,0,false
,3,2654.8533,0,2654.05,2655.59,2655.59,2654.05,1732149120000,3,,0,,0,0,0,0,0,false
,3,2655.5633,0,2655.63,2655.21,2655.85,2655.21,1732149180000,3,,0,,0,0,0,0,0,false
,2,2656.26,0,2656.12,2656.4,2656.4,2656.12,1732149240000,2,,0,,0,0,0,0,0,false
,3,2655.74,0,2656.33,2656.18,2656.33,2654.71,1732149300000,3,,0,,0,0,0,0,0,false
,3,2655.72,0,2654.9,2656.2,2656.2,2654.9,1732149360000,3,,0,,0,0,0,0,0,false
,2,2656.665,0,2656.59,2656.74,2656.74,2656.59,1732149420000,2,,0,,0,0,0,0,0,false
,3,2656.69,0,2656.8,2656.74,2656.8,2656.53,1732149480000,3,,0,,0,0,0,0,0,false
,2,2656.815,0,2656.71,2656.92,2656.92,2656.71,1732149540000,2,,0,,0,0,0,0,0,false
,3,2656.7633,0,2656.77,2656.81,2656.81,2656.71,1732149600000,3,,0,,0,0,0,0,0,false
,2,2657.225,0,2657.32,2657.13,2657.32,2657.13,1732149660000,2,,0,,0,0,0,0,0,false
,3,2656.9933,0,2656.81,2657.18,2657.18,2656.81,1732149720000,3,,0,,0,0,0,0,0,false
,3,2657.61,0,2657.8,2657.18,2657.85,2657.18,1732149780000,3,,0,,0,0,0,0,0,false
,2,2657.625,0,2657.59,2657.66,2657.66,2657.59,1732149840000,2,,0,,0,0,0,0,0,false
,3,2657.6967,0,2657.73,2657.78,2657.78,2657.58,1732149900000,3,,0,,0,0,0,0,0,false
,2,2657.73,0,2657.79,2657.67,2657.79,2657.67,1732149960000,2,,0,,0,0,0,0,0,false
,2,2657.885,0,2657.78,2657.99,2657.99,2657.78,1732150020000,2,,0,,0,0,0,0,0,false
,3,2658.07,0,2658.1,2657.99,2658.12,2657.99,1732150080000,3,,0,,0,0,0,0,0,false
,3,2657.8433,0,2658.36,2657.97,2658.36,2657.2,1732150140000,3,,0,,0,0,0,0,0,false
,3,2658.0367,0,2657.96,2657.79,2658.36,2657.79,1732150200000,3,,0,,0,0,0,0,0,false
,2,2658.31,0,2658.14,2658.48,2658.48,2658.14,1732150260000,2,,0,,0,0,0,0,0,false
,3,2657.9333,0,2657.79,2658.19,2658.19,2657.79,1732150320000,3,,0,,0,0,0,0,0,false
,3,2658.1233,0,2658.26,2657.83,2658.28,2657.83,1732150380000,3,,0,,0,0,0,0,0,false
,2,2658.37,0,2658.28,2658.46,2658.46,2658.28,1732150440000,2,,0,,0,0,0,0,0,false
,3,2658.4533,0,2658.57,2658.51,2658.57,2658.28,1732150500000,3,,0,,0,0,0,0,0,false
,2,2658.435,0,2658.46,2658.41,2658.46,2658.41,1732150560000,2,,0,,0,0,0,0,0,false
,3,2658.1,0,2658.51,2657.88,2658.51,2657.88,1732150620000,3,,0,,0,0,0,0,0,false
,3,2657.7167,0,2657.65,2657.88,2657.88,2657.62,1732150680000,3,,0,,0,0,0,0,0,false
,2,2658.26,0,2658.1,2658.42,2658.42,2658.1,1732150740000,2,,0,,0,0,0,0,0,false
,3,2659.2433,0,2659.97,2659.84,2659.97,2657.92,1732150800000,3,,0,,0,0,0,0,0,false
,2,2659.065,0,2659.02,2659.11,2659.11,2659.02,1732150860000,2,,0,,0,0,0,0,0,false
,2,2658.39,0,2659.02,2657.76,2659.02,2657.76,1732150920000,2,,0,,0,0,0,0,0,false
,3,2657.4433,0,2657.47,2658.28,2658.28,2656.58,1732150980000,3,,0,,0,0,0,0,0,false
,2,2656.465,0,2656.82,2656.11,2656.82,2656.11,1732151040000,2,,0,,0,0,0,0,0,false
,3,2656.5633,0,2656.56,2656.31,2656.82,2656.31,1732151100000,3,,0,,0,0,0,0,0,false
,2,2656.175,0,2656.34,2656.01,2656.34,2656.01,1732151160000,2,,0,,0,0,0,0,0,false
,3,2655.6267,0,2655.53,2655.01,2656.34,2655.01,1732151220000,3,,0,,0,0,0,0,0,false
,3,2655.03,0,2654.92,2655.3,2655.3,2654.87,1732151280000,3,,0,,0,0,0,0,0,false
,3,2655.4767,0,2655.96,2655.67,2655.96,2654.8,1732151340000,3,,0,,0,0,0,0,0,false
,3,2655.47,0,2655.46,2655.72,2655.72,2655.23,1732151400000,3,,0,,0,0,0,0,0,false
,2,2655.255,0,2655.16,2655.35,2655.35,2655.16,1732151460000,2,,0,,0,0,0,0,0,false
,3,2655.5233,0,2655.56,2655.75,2655.75,2655.26,1732151520000,3,,0,,0,0,0,0,0,false
,3,2655.6367,0,2655.85,2655.75,2655.85,2655.31,1732151580000,3,,0,,0,0,0,0,0,false
,2,2655.01,0,2655.15,2654.87,2655.15,2654.87,1732151640000,2,,0,,0,0,0,0,0,false
,3,2654.9667,0,2654.81,2654.89,2655.2,2654.81,1732151700000,3,,0,,0,0,0,0,0,false
,2,2654.785,0,2654.96,2654.61,2654.96,2654.61,1732151760000,2,,0,,0,0,0,0,0,false
,3,2655.38,0,2655.78,2655.4,2655.78,2654.96,1732151820000,3,,0,,0,0,0,0,0,false
,3,2655.3933,0,2655.39,2655.34,2655.45,2655.34,1732151880000,3,,0,,0,0,0,0,0,false
,2,2654.36,0,2654.5,2654.22,2654.5,2654.22,1732151940000,2,,0,,0,0,0,0,0,false
,3,2654.6233,0,2654.16,2654.27,2655.44,2654.16,1732152000000,3,,0,,0,0,0,0,0,false
,2,2654.82,0,2654.7,2654.94,2654.94,2654.7,1732152060000,2,,0,,0,0,0,0,0,false
,3,2654.7233,0,2654.52,2655.02,2655.02,2654.52,1732152120000,3,,0,,0,0,0,0,0,false
,3,2654.5567,0,2654.51,2655.01,2655.01,2654.15,1732152180000,3,,0,,0,0,0,0,0,false
,2,2654.165,0,2654.23,2654.1,2654.23,2654.1,1732152240000,2,,0,,0,0,0,0,0,false
,3,2653.85,0,2653.93,2653.39,2654.23,2653.39,1732152300000,3,,0,,0,0,0,0,0,false
,2,2653.25,0,2653.39,2653.11,2653.39,2653.11,1732152360000,2,,0,,0,0,0,0,0,false
,3,2653.6467,0,2653.89,2653.66,2653.89,2653.39,1732152420000,3,,0,,0,0,0,0,0,false
,3,2653.5367,0,2653.29,2653.66,2653.66,2653.29,1732152480000,3,,0,,0,0,0,0,0,false
,2,2653.455,0,2653.52,2653.39,2653.52,2653.39,1732152540000,2,,0,,0,0,0,0,0,false
,3,2653.5233,0,2653.5,2653.55,2653.55,2653.5,1732152600000,3,,0,,0,0,0,0,0,false
,2,2653.76,0,2653.81,2653.71,2653.81,2653.71,1732152660000,2,,0,,0,0,0,0,0,false
,3,2653.54,0,2653.32,2653.49,2653.81,2653.32,1732152720000,3,,0,,0,0,0,0,0,false
,3,2653.6167,0,2653.8,2653.49,2653.8,2653.49,1732152780000,3,,0,,0,0,0,0,0,false
,2,2654.17,0,2653.73,2654.61,2654.61,2653.73,1732152840000,2,,0,,0,0,0,0,0,false
,3,2654.8167,0,2655.07,2655.65,2655.65,2653.73,1732152900000,3,,0,,0,0,0,0,0,false
,2,2656.44,0,2656.12,2656.76,2656.76,2656.12,1732152960000,2,,0,,0,0,0,0,0,false
,3,2655.74,0,2656.69,2656.62,2656.69,2653.91,1732153020000,3,,0,,0,0,0,0,0,false
,2,2655.57,0,2655.98,2655.16,2655.98,2655.16,1732153080000,2,,0,,0,0,0,0,0,false
,3,2655.45,0,2656.27,2655.15,2656.27,2654.93,1732153140000,3,,0,,0,0,0,0,0,false
,3,2655.7433,0,2655.79,2656.51,2656.51,2654.93,1732153200000,3,,0,,0,0,0,0,0,false
,2,2656.485,0,2656.55,2656.42,2656.55,2656.42,1732153260000,2,,0,,0,0,0,0,0,false
,2,2655.76,0,2656.09,2655.43,2656.09,2655.43,1732153320000,2,,0,,0,0,0,0,0,false
,2,2655.86,0,2655.92,2655.8,2655.92,2655.8,1732153380000,2,,0,,0,0,0,0,0,false
,3,2655.72,0,2656.08,2655.58,2656.08,2655.5,1732153440000,3,,0,,0,0,0,0,0,false
,3,2655.4967,0,2655.56,2655.43,2655.56,2655.43,1732153500000,3,,0,,0,0,0,0,0,false
,2,2654.8,0,2654.88,2654.72,2654.88,2654.72,1732153560000,2,,0,,0,0,0,0,0,false
,3,2654.89,0,2654.6,2654.96,2655.11,2654.6,1732153620000,3,,0,,0,0,0,0,0,false
,2,2654.565,0,2654.38,2654.75,2654.75,2654.38,1732153680000,2,,0,,0,0,0,0,0,false
,3,2654.4267,0,2654.61,2654.33,2654.61,2654.33,1732153740000,3,,0,,0,0,0,0,0,false
,3,2654.2633,0,2654.11,2654.34,2654.34,2654.11,1732153800000,3,,0,,0,0,0,0,0,false
,2,2653.785,0,2653.78,2653.79,2653.79,2653.78,1732153860000,2,,0,,0,0,0,0,0,false
,3,2654.6767,0,2654.97,2655.04,2655.04,2654.02,1732153920000,3,,0,,0,0,0,0,0,false
,2,2654.98,0,2655.17,2654.79,2655.17,2654.79,1732153980000,2,,0,,0,0,0,0,0,false
,3,2654.8933,0,2654.42,2655.1,2655.16,2654.42,1732154040000,3,,0,,0,0,0,0,0,false
,3,2654.85,0,2654.74,2654.65,2655.16,2654.65,1732154100000,3,,0,,0,0,0,0,0,false
,2,2653.77,0,2654.03,2653.51,2654.03,2653.51,1732154160000,2,,0,,0,0,0,0,0,false
,3,2653.31,0,2652.98,2652.64,2654.31,2652.64,1732154220000,3,,0,,0,0,0,0,0,false
,2,2652.09,0,2651.87,2652.31,2652.31,2651.87,1732154280000,2,,0,,0,0,0,0,0,false
,3,2653.0667,0,2652.64,2653.61,2653.61,2652.64,1732154340000,3,,0,,0,0,0,0,0,false
,3,2653.1267,0,2652.88,2653.59,2653.59,2652.88,1732154400000,3,,0,,0,0,0,0,0,false
,2,2653.53,0,2654.1,2652.96,2654.1,2652.96,1732154460000,2,,0,,0,0,0,0,0,false
,3,2653.8367,0,2653.57,2653.84,2654.1,2653.57,1732154520000,3,,0,,0,0,0,0,0,false
,2,2654.41,0,2654.11,2654.71,2654.71,2654.11,1732154580000,2,,0,,0,0,0,0,0,false
,3,2654.6267,0,2653.84,2655.23,2655.23,2653.84,1732154640000,3,,0,,0,0,0,0,0,false
,3,2655.73,0,2655.79,2656.59,2656.59,2654.81,1732154700000,3,,0,,0,0,0,0,0,false
,2,2657.09,0,2656.88,2657.3,2657.3,2656.88,1732154760000,2,,0,,0,0,0,0,0,false
,2,2657.665,0,2657.45,2657.88,2657.88,2657.45,1732154820000,2,,0,,0,0,0,0,0,false
,2,2657.35,0,2657.89,2656.81,2657.89,2656.81,1732154880000,2,,0,,0,0,0,0,0,false
,3,2657.19,0,2657.46,2657.39,2657.46,2656.72,1732154940000,3,,0,,0,0,0,0,0,false
,3,2656.9633,0,2656.96,2656.73,2657.2,2656.73,1732155000000,3,,0,,0,0,0,0,0,false
,2,2656.83,0,2657.14,2656.52,2657.14,2656.52,1732155060000,2,,0,,0,0,0,0,0,false
,3,2656.46,0,2656.25,2655.99,2657.14,2655.99,1732155120000,3,,0,,0,0,0,0,0,false
,2,2655.92,0,2655.94,2655.9,2655.94,2655.9,1732155180000,2,,0,,0,0,0,0,0,false
,3,2656.1533,0,2655.99,2656.35,2656.35,2655.99,1732155240000,3,,0,,0,0,0,0,0,false
,3,2656.49,0,2656.6,2656.35,2656.6,2656.35,1732155300000,3,,0,,0,0,0,0,0,false
,2,2656.295,0,2656.17,2656.42,2656.42,2656.17,1732155360000,2,,0,,0,0,0,0,0,false
,3,2656.3833,0,2656.37,2656.27,2656.51,2656.27,1732155420000,3,,0,,0,0,0,0,0,false
,2,2656.095,0,2656.01,2656.18,2656.18,2656.01,1732155480000,2,,0,,0,0,0,0,0,false
,3,2655.9867,0,2656.27,2655.59,2656.27,2655.59,1732155540000,3,,0,,0,0,0,0,0,false
,3,2656.2233,0,2656.53,2656.09,2656.53,2656.05,1732155600000,3,,0,,0,0,0,0,0,false
,2,2656,0,2656,2656,2656,2656,1732155660000,2,,0,,0,0,0,0,0,false
,3,2656.0333,0,2656.1,2656,2656.1,2656,1732155720000,3,,0,,0,0,0,0,0,false
,2,2655.78,0,2655.83,2655.73,2655.83,2655.73,1732155780000,2,,0,,0,0,0,0,0,false
,2,2655.95,0,2656,2655.9,2656,2655.9,1732155840000,2,,0,,0,0,0,0,0,false
,3,2655.9667,0,2655.81,2655.9,2656.19,2655.81,1732155900000,3,,0,,0,0,0,0,0,false
,2,2656.315,0,2656.23,2656.4,2656.4,2656.23,1732155960000,2,,0,,0,0,0,0,0,false
,3,2656.2867,0,2656.52,2656.5,2656.52,2655.84,1732156020000,3,,0,,0,0,0,0,0,false
,2,2656.74,0,2656.77,2656.71,2656.77,2656.71,1732156080000,2,,0,,0,0,0,0,0,false
,3,2656.5833,0,2656.5,2656.52,2656.73,2656.5,1732156140000,3,,0,,0,0,0,0,0,false
,4,2656.6425,0,2657,2656.52,2657.15,2655.9,1732156200000,4,,0,,0,0,0,0,0,false
,2,2657.495,0,2657.53,2657.46,2657.53,2657.46,1732156260000,2,,0,,0,0,0,0,0,false
,3,2657.2667,0,2657.36,2657.21,2657.36,2657.21,1732156320000,3,,0,,0,0,0,0,0,false
,3,2657.11,0,2657.13,2657.1,2657.13,2657.1,1732156380000,3,,0,,0,0,0,0,0,false
,3,2657.1333,0,2657.21,2656.98,2657.21,2656.98,1732156440000,3,,0,,0,0,0,0,0,false
,3,2656.9333,0,2657.12,2656.98,2657.12,2656.7,1732156500000,3,,0,,0,0,0,0,0,false
,2,2657.035,0,2656.92,2657.15,2657.15,2656.92,1732156560000,2,,0,,0,0,0,0,0,false
,3,2657.3433,0,2657.63,2657.48,2657.63,2656.92,1732156620000,3,,0,,0,0,0,0,0,false
,2,2657.19,0,2657.28,2657.1,2657.28,2657.1,1732156680000,2,,0,,0,0,0,0,0,false
,3,2657.3167,0,2657.48,2657.3,2657.48,2657.17,1732156740000,3,,0,,0,0,0,0,0,false
,3,2656.84,0,2656.72,2657.3,2657.3,2656.5,1732156800000,3,,0,,0,0,0,0,0,false
,2,2656.505,0,2656.52,2656.49,2656.52,2656.49,1732156860000,2,,0,,0,0,0,0,0,false
,3,2656.15,0,2656.07,2655.86,2656.52,2655.86,1732156920000,3,,0,,0,0,0,0,0,false
,2,2655.47,0,2655.49,2655.45,2655.49,2655.45,1732156980000,2,,0,,0,0,0,0,0,false
,3,2655.5933,0,2655.86,2655.45,2655.86,2655.45,1732157040000,3,,0,,0,0,0,0,0,false
,3,2655.3267,0,2655.29,2655.45,2655.45,2655.24,1732157100000,3,,0,,0,0,0,0,0,false
,2,2655.5,0,2655.36,2655.64,2655.64,2655.36,1732157160000,2,,0,,0,0,0,0,0,false
,3,2655.5733,0,2655.52,2655.84,2655.84,2655.36,1732157220000,3,,0,,0,0,0,0,0,false
,2,2656.23,0,2656.28,2656.18,2656.28,2656.18,1732157280000,2,,0,,0,0,0,0,0,false
,4,2655.84,0,2655.53,2656.21,2656.42,2655.2,1732157340000,4,,0,,0,0,0,0,0,false
,3,2656.3767,0,2656.33,2656.21,2656.59,2656.21,1732157400000,3,,0,,0,0,0,0,0,false
,2,2656.005,0,2656.13,2655.88,2656.13,2655.88,1732157460000,2,,0,,0,0,0,0,0,false
,3,2656.0967,0,2656.1,2655.98,2656.21,2655.98,1732157520000,3,,0,,0,0,0,0,0,false
,2,2655.46,0,2655.65,2655.27,2655.65,2655.27,1732157580000,2,,0,,0,0,0,0,0,false
,3,2655.6033,0,2655.98,2655.61,2655.98,2655.22,1732157640000,3,,0,,0,0,0,0,0,false
,3,2655.1633,0,2655.17,2655.23,2655.23,2655.09,1732157700000,3,,0,,0,0,0,0,0,false
,2,2655.115,0,2655.16,2655.07,2655.16,2655.07,1732157760000,2,,0,,0,0,0,0,0,false
,3,2655.0067,0,2654.98,2654.88,2655.16,2654.88,1732157820000,3,,0,,0,0,0,0,0,false
,2,2654.075,0,2654.19,2653.96,2654.19,2653.96,1732157880000,2,,0,,0,0,0,0,0,false
,3,2654.0667,0,2654.88,2653.44,2654.88,2653.44,1732157940000,3,,0,,0,0,0,0,0,false
,2,2653.12,0,2653.35,2652.89,2653.35,2652.89,1732158000000,2,,0,,0,0,0,0,0,false
,2,2651.525,0,2651.87,2651.18,2651.87,2651.18,1732158060000,2,,0,,0,0,0,0,0,false
,3,2651.71,0,2651.12,2651.49,2652.52,2651.12,1732158120000,3,,0,,0,0,0,0,0,false
,2,2651.7,0,2651.46,2651.94,2651.94,2651.46,1732158180000,2,,0,,0,0,0,0,0,false
,3,2651.5567,0,2650.71,2652.12,2652.12,2650.71,1732158240000,3,,0,,0,0,0,0,0,false
,3,2652.1933,0,2652.23,2652.12,2652.23,2652.12,1732158300000,3,,0,,0,0,0,0,0,false
,2,2652.155,0,2652.19,2652.12,2652.19,2652.12,1732158360000,2,,0,,0,0,0,0,0,false
,3,2652.08,0,2652.27,2651.78,2652.27,2651.78,1732158420000,3,,0,,0,0,0,0,0,false
,2,2652.29,0,2652.4,2652.18,2652.4,2652.18,1732158480000,2,,0,,0,0,0,0,0,false
,3,2652.0467,0,2652.07,2651.79,2652.28,2651.79,1732158540000,3,,0,,0,0,0,0,0,false
,3,2651.6233,0,2651.76,2651.79,2651.79,2651.32,1732158600000,3,,0,,0,0,0,0,0,false
,2,2651.585,0,2651.49,2651.68,2651.68,2651.49,1732158660000,2,,0,,0,0,0,0,0,false
,3,2651.9067,0,2651.93,2652.3,2652.3,2651.49,1732158720000,3,,0,,0,0,0,0,0,false
,2,2652.175,0,2652.34,2652.01,2652.34,2652.01,1732158780000,2,,0,,0,0,0,0,0,false
,3,2652.0733,0,2652.04,2652.22,2652.22,2651.96,1732158840000,3,,0,,0,0,0,0,0,false
,3,2652.1933,0,2652.25,2652.22,2652.25,2652.11,1732158900000,3,,0,,0,0,0,0,0,false
,2,2652.75,0,2652.65,2652.85,2652.85,2652.65,1732158960000,2,,0,,0,0,0,0,0,false
,3,2652.5067,0,2652.44,2652.67,2652.67,2652.41,1732159020000,3,,0,,0,0,0,0,0,false
,2,2653.06,0,2653.04,2653.08,2653.08,2653.04,1732159080000,2,,0,,0,0,0,0,0,false
,3,2653.0367,0,2653.2,2652.92,2653.2,2652.92,1732159140000,3,,0,,0,0,0,0,0,false
,3,2653.0033,0,2652.96,2652.92,2653.13,2652.92,1732159200000,3,,0,,0,0,0,0,0,false
,2,2653.065,0,2653.03,2653.1,2653.1,2653.03,1732159260000,2,,0,,0,0,0,0,0,false
,3,2653.1067,0,2653.31,2652.98,2653.31,2652.98,1732159320000,3,,0,,0,0,0,0,0,false
,2,2653.04,0,2652.98,2653.1,2653.1,2652.98,1732159380000,2,,0,,0,0,0,0,0,false
,3,2653.3733,0,2653.64,2653.5,2653.64,2652.98,1732159440000,3,,0,,0,0,0,0,0,false
,2,2653.625,0,2653.53,2653.72,2653.72,2653.53,1732159500000,2,,0,,0,0,0,0,0,false
,3,2653.8333,0,2653.5,2654.2,2654.2,2653.5,1732159560000,3,,0,,0,0,0,0,0,false
,3,2653.8267,0,2653.82,2653.86,2653.86,2653.8,1732159620000,3,,0,,0,0,0,0,0,false
,2,2654.17,0,2654.23,2654.11,2654.23,2654.11,1732159680000,2,,0,,0,0,0,0,0,false
,3,2654.42,0,2654.51,2654.57,2654.57,2654.18,1732159740000,3,,0,,0,0,0,0,0,false
,2,2653.775,0,2653.82,2653.73,2653.82,2653.73,1732159800000,2,,0,,0,0,0,0,0,false
,3,2653.9567,0,2654.57,2653.36,2654.57,2653.36,1732159860000,3,,0,,0,0,0,0,0,false
,3,2653.8233,0,2653.46,2653.99,2654.02,2653.46,1732159920000,3,,0,,0,0,0,0,0,false
,2,2654.345,0,2654.18,2654.51,2654.51,2654.18,1732159980000,2,,0,,0,0,0,0,0,false
,2,2654.52,0,2654.47,2654.57,2654.57,2654.47,1732160040000,2,,0,,0,0,0,0,0,false
,2,2654.68,0,2654.61,2654.75,2654.75,2654.61,1732160100000,2,,0,,0,0,0,0,0,false
,3,2654.7533,0,2654.57,2654.87,2654.87,2654.57,1732160160000,3,,0,,0,0,0,0,0,false
,3,2654.9633,0,2655.06,2655.01,2655.06,2654.82,1732160220000,3,,0,,0,0,0,0,0,false
,2,2655.06,0,2655.08,2655.04,2655.08,2655.04,1732160280000,2,,0,,0,0,0,0,0,false
,3,2655.03,0,2655.06,2654.95,2655.08,2654.95,1732160340000,3,,0,,0,0,0,0,0,false
,2,2655.07,0,2655.04,2655.1,2655.1,2655.04,1732160400000,2,,0,,0,0,0,0,0,false
,3,2655.0333,0,2654.95,2655.17,2655.17,2654.95,1732160460000,3,,0,,0,0,0,0,0,false
,3,2655.29,0,2655.38,2655.51,2655.51,2654.98,1732160520000,3,,0,,0,0,0,0,0,false
,2,2655.405,0,2655.39,2655.42,2655.42,2655.39,1732160580000,2,,0,,0,0,0,0,0,false
,3,2655.3133,0,2655.31,2655.24,2655.39,2655.24,1732160640000,3,,0,,0,0,0,0,0,false
,2,2655.375,0,2655.31,2655.44,2655.44,2655.31,1732160700000,2,,0,,0,0,0,0,0,false
,3,2655.51,0,2655.24,2655.73,2655.73,2655.24,1732160760000,3,,0,,0,0,0,0,0,false
,3,2655.6367,0,2655.82,2655.53,2655.82,2655.53,1732160820000,3,,0,,0,0,0,0,0,false
,2,2655.42,0,2655.43,2655.41,2655.43,2655.41,1732160880000,2,,0,,0,0,0,0,0,false
,3,2655.4833,0,2655.45,2655.57,2655.57,2655.43,1732160940000,3,,0,,0,0,0,0,0,false
,2,2655.655,0,2655.39,2655.92,2655.92,2655.39,1732161000000,2,,0,,0,0,0,0,0,false
,3,2655.5367,0,2655.57,2655.53,2655.57,2655.51,1732161060000,3,,0,,0,0,0,0,0,false
,3,2655.8267,0,2655.8,2656.26,2656.26,2655.42,1732161120000,3,,0,,0,0,0,0,0,false
,1,2656.45,0,2656.45,2656.45,2656.45,2656.45,1732161180000,1,,0,,0,0,0,0,0,false
,3,2656.14,0,2656.45,2656.47,2656.47,2655.5,1732161240000,3,,0,,0,0,0,0,0,false
,2,2656.455,0,2656.36,2656.55,2656.55,2656.36,1732161300000,2,,0,,0,0,0,0,0,false
,3,2656.5967,0,2656.24,2656.74,2656.81,2656.24,1732161360000,3,,0,,0,0,0,0,0,false
,3,2656.87,0,2657.02,2656.78,2657.02,2656.78,1732161420000,3,,0,,0,0,0,0,0,false
,2,2656.82,0,2656.87,2656.77,2656.87,2656.77,1732161480000,2,,0,,0,0,0,0,0,false
,3,2656.8767,0,2656.92,2656.84,2656.92,2656.84,1732161540000,3,,0,,0,0,0,0,0,false
,2,2657.32,0,2656.9,2657.74,2657.74,2656.9,1732161600000,2,,0,,0,0,0,0,0,false
,3,2657.2633,0,2656.84,2657.62,2657.62,2656.84,1732161660000,3,,0,,0,0,0,0,0,false
,3,2657.37,0,2657.73,2657.45,2657.73,2656.93,1732161720000,3,,0,,0,0,0,0,0,false
,2,2657.695,0,2657.69,2657.7,2657.7,2657.69,1732161780000,2,,0,,0,0,0,0,0,false
,3,2657.73,0,2657.75,2657.75,2657.75,2657.69,1732161840000,3,,0,,0,0,0,0,0,false
,2,2657.645,0,2657.69,2657.6,2657.69,2657.6,1732161900000,2,,0,,0,0,0,0,0,false
,3,2657.5533,0,2657.75,2657.4,2657.75,2657.4,1732161960000,3,,0,,0,0,0,0,0,false
,2,2657.485,0,2657.57,2657.4,2657.57,2657.4,1732162020000,2,,0,,0,0,0,0,0,false
,2,2657.255,0,2657.41,2657.1,2657.41,2657.1,1732162080000,2,,0,,0,0,0,0,0,false
,3,2657.34,0,2657.35,2657.26,2657.41,2657.26,1732162140000,3,,0,,0,0,0,0,0,false
,2,2657.365,0,2657.39,2657.34,2657.39,2657.34,1732162200000,2,,0,,0,0,0,0,0,false
,3,2657.47,0,2657.26,2657.63,2657.63,2657.26,1732162260000,3,,0,,0,0,0,0,0,false
,3,2657.51,0,2657.7,2657.63,2657.7,2657.2,1732162320000,3,,0,,0,0,0,0,0,false
,2,2656.995,0,2656.96,2657.03,2657.03,2656.96,1732162380000,2,,0,,0,0,0,0,0,false
,3,2657.1433,0,2656.98,2657.07,2657.38,2656.98,1732162440000,3,,0,,0,0,0,0,0,false
,2,2657.09,0,2657.15,2657.03,2657.15,2657.03,1732162500000,2,,0,,0,0,0,0,0,false
