T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,2,2410.575,0,2410.36,2410.79,2410.79,2410.36,1721600760000,2,,0,,0,0,0,0,0,false
,3,2410.1467,0,2410.28,2410.86,2410.86,2409.3,1721600820000,3,,0,,0,0,0,0,0,false
,2,2410.72,0,2410.63,2410.81,2410.81,2410.63,1721600880000,2,,0,,0,0,0,0,0,false
,2,2410.45,0,2410.38,2410.52,2410.52,2410.38,1721600940000,2,,0,,0,0,0,0,0,false
,2,2409.92,0,2409.64,2410.2,2410.2,2409.64,1721601000000,2,,0,,0,0,0,0,0,false
,2,2409.94,0,2410.37,2409.51,2410.37,2409.51,1721601060000,2,,0,,0,0,0,0,0,false
,2,2409.65,0,2409.78,2409.52,2409.78,2409.52,1721601120000,2,,0,,0,0,0,0,0,false
,2,2409.64,0,2409.74,2409.54,2409.74,2409.54,1721601180000,2,,0,,0,0,0,0,0,false
,2,2409.215,0,2409.12,2409.31,2409.31,2409.12,1721601240000,2,,0,,0,0,0,0,0,false
,2,2408.925,0,2408.95,2408.9,2408.95,2408.9,1721601300000,2,,0,,0,0,0,0,0,false
,3,2408.66,0,2408.87,2408.1,2409.01,2408.1,1721601360000,3,,0,,0,0,0,0,0,false
,2,2409.055,0,2409.05,2409.06,2409.06,2409.05,1721601420000,2,,0,,0,0,0,0,0,false
,2,2409.275,0,2409.23,2409.32,2409.32,2409.23,1721601480000,2,,0,,0,0,0,0,0,false
,2,2409.55,0,2409.52,2409.58,2409.58,2409.52,1721601540000,2,,0,,0,0,0,0,0,false
,2,2409.775,0,2409.63,2409.92,2409.92,2409.63,1721601600000,2,,0,,0,0,0,0,0,false
,2,2410.17,0,2410.22,2410.12,2410.22,2410.12,1721601660000,2,,0,,0,0,0,0,0,false
,3,2410.1533,0,2410.23,2411.03,2411.03,2409.2,1721601720000,3,,0,,0,0,0,0,0,false
,2,2410.935,0,2411.12,2410.75,2411.12,2410.75,1721601780000,2,,0,,0,0,0,0,0,false
,2,2410.65,0,2410.64,2410.66,2410.66,2410.64,1721601840000,2,,0,,0,0,0,0,0,false
,2,2410.375,0,2410.45,2410.3,2410.45,2410.3,1721601900000,2,,0,,0,0,0,0,0,false
,2,2410.355,0,2410.31,2410.4,2410.4,2410.31,1721601960000,2,,0,,0,0,0,0,0,false
,2,2410.88,0,2410.54,2411.22,2411.22,2410.54,1721602020000,2,,0,,0,0,0,0,0,false
,3,2410.7733,0,2411.22,2411.1,2411.22,2410,1721602080000,3,,0,,0,0,0,0,0,false
,3,2410.6967,0,2410.9,2411.09,2411.09,2410.1,1721602140000,3,,0,,0,0,0,0,0,false
,3,2410.8633,0,2410.4,2411.11,2411.11,2410.4,1721602200000,3,,0,,0,0,0,0,0,false
,2,2410.885,0,2411.08,2410.69,2411.08,2410.69,1721602260000,2,,0,,0,0,0,0,0,false
,2,2410.36,0,2410.44,2410.28,2410.44,2410.28,1721602320000,2,,0,,0,0,0,0,0,false
,1,2410.25,0,2410.25,2410.25,2410.25,2410.25,1721602380000,1,,0,,0,0,0,0,0,false
,3,2409.9567,0,2409.3,2410.3,2410.3,2409.3,1721602440000,3,,0,,0,0,0,0,0,false
,3,2410.1433,0,2409.5,2410.46,2410.47,2409.5,1721602500000,3,,0,,0,0,0,0,0,false
,2,2410.83,0,2410.55,2411.11,2411.11,2410.55,1721602560000,2,,0,,0,0,0,0,0,false
,3,2410.87,0,2411.1,2410.3,2411.21,2410.3,1721602620000,3,,0,,0,0,0,0,0,false
,3,2411.2133,0,2411.1,2411.44,2411.44,2411.1,1721602680000,3,,0,,0,0,0,0,0,false
,3,2410.7567,0,2410.2,2410.97,2411.1,2410.2,1721602740000,3,,0,,0,0,0,0,0,false
,2,2410.76,0,2410.77,2410.75,2410.77,2410.75,1721602800000,2,,0,,0,0,0,0,0,false
,2,2410.435,0,2410.41,2410.46,2410.46,2410.41,1721602860000,2,,0,,0,0,0,0,0,false
,2,2409.86,0,2410.23,2409.49,2410.23,2409.49,1721602920000,2,,0,,0,0,0,0,0,false
,2,2409.76,0,2409.74,2409.78,2409.78,2409.74,1721602980000,2,,0,,0,0,0,0,0,false
,2,2410.18,0,2409.83,2410.53,2410.53,2409.83,1721603040000,2,,0,,0,0,0,0,0,false
,3,2410.2967,0,2410.32,2410.25,2410.32,2410.25,1721603100000,3,,0,,0,0,0,0,0,false
,3,2410.1333,0,2410.38,2410.42,2410.42,2409.6,1721603160000,3,,0,,0,0,0,0,0,false
,2,2410.49,0,2410.66,2410.32,2410.66,2410.32,1721603220000,2,,0,,0,0,0,0,0,false
,1,2410.46,0,2410.46,2410.46,2410.46,2410.46,1721603280000,1,,0,,0,0,0,0,0,false
,3,2410.18,0,2410.42,2409.6,2410.52,2409.6,1721603340000,3,,0,,0,0,0,0,0,false
,2,2409.435,0,2409.8,2409.07,2409.8,2409.07,1721603400000,2,,0,,0,0,0,0,0,false
,2,2409.275,0,2409.38,2409.17,2409.38,2409.17,1721603460000,2,,0,,0,0,0,0,0,false
,2,2409.5,0,2409.31,2409.69,2409.69,2409.31,1721603520000,2,,0,,0,0,0,0,0,false
,2,2410.12,0,2409.64,2410.6,2410.6,2409.64,1721603580000,2,,0,,0,0,0,0,0,false
,2,2410.95,0,2411.45,2410.45,2411.45,2410.45,1721603640000,2,,0,,0,0,0,0,0,false
,2,2410.445,0,2410.65,2410.24,2410.65,2410.24,1721603700000,2,,0,,0,0,0,0,0,false
,2,2410.4,0,2410.39,2410.41,2410.41,2410.39,1721603760000,2,,0,,0,0,0,0,0,false
,2,2410.32,0,2410.37,2410.27,2410.37,2410.27,1721603820000,2,,0,,0,0,0,0,0,false
,1,2409.88,0,2409.88,2409.88,2409.88,2409.88,1721603880000,1,,0,,0,0,0,0,0,false
,2,2409.995,0,2410.18,2409.81,2410.18,2409.81,1721603940000,2,,0,,0,0,0,0,0,false
,3,2409.7167,0,2410.07,2409.98,2410.07,2409.1,1721604000000,3,,0,,0,0,0,0,0,false
,2,2410.04,0,2409.99,2410.09,2410.09,2409.99,1721604060000,2,,0,,0,0,0,0,0,false
,2,2410.05,0,2410.08,2410.02,2410.08,2410.02,1721604120000,2,,0,,0,0,0,0,0,false
,2,2409.895,0,2409.91,2409.88,2409.91,2409.88,1721604180000,2,,0,,0,0,0,0,0,false
,2,2409.73,0,2409.77,2409.69,2409.77,2409.69,1721604240000,2,,0,,0,0,0,0,0,false
,3,2409.3333,0,2409.59,2409.91,2409.91,2408.5,1721604300000,3,,0,,0,0,0,0,0,false
,3,2409.98,0,2410.2,2410.64,2410.64,2409.1,1721604360000,3,,0,,0,0,0,0,0,false
,2,2411,0,2410.97,2411.03,2411.03,2410.97,1721604420000,2,,0,,0,0,0,0,0,false
,2,2410.565,0,2410.62,2410.51,2410.62,2410.51,1721604480000,2,,0,,0,0,0,0,0,false
,3,2410.6567,0,2410.7,2410.57,2410.7,2410.57,1721604540000,3,,0,,0,0,0,0,0,false
,3,2410.3867,0,2410.72,2410.74,2410.74,2409.7,1721604600000,3,,0,,0,0,0,0,0,false
,2,2410.815,0,2410.97,2410.66,2410.97,2410.66,1721604660000,2,,0,,0,0,0,0,0,false
,2,2410.885,0,2410.74,2411.03,2411.03,2410.74,1721604720000,2,,0,,0,0,0,0,0,false
,2,2411.175,0,2411.11,2411.24,2411.24,2411.11,1721604780000,2,,0,,0,0,0,0,0,false
,2,2410.98,0,2411.11,2410.85,2411.11,2410.85,1721604840000,2,,0,,0,0,0,0,0,false
,2,2410.745,0,2410.78,2410.71,2410.78,2410.71,1721604900000,2,,0,,0,0,0,0,0,false
,2,2410.74,0,2410.76,2410.72,2410.76,2410.72,1721604960000,2,,0,,0,0,0,0,0,false
,2,2410.615,0,2410.77,2410.46,2410.77,2410.46,1721605020000,2,,0,,0,0,0,0,0,false
,2,2410.13,0,2410.18,2410.08,2410.18,2410.08,1721605080000,2,,0,,0,0,0,0,0,false
,2,2409.88,0,2409.91,2409.85,2409.91,2409.85,1721605140000,2,,0,,0,0,0,0,0,false
,3,2409.8267,0,2409.2,2410.22,2410.22,2409.2,1721605200000,3,,0,,0,0,0,0,0,false
,3,2409.7767,0,2410.18,2409.95,2410.18,2409.2,1721605260000,3,,0,,0,0,0,0,0,false
,2,2410.025,0,2409.81,2410.24,2410.24,2409.81,1721605320000,2,,0,,0,0,0,0,0,false
,2,2410.22,0,2410.18,2410.26,2410.26,2410.18,1721605380000,2,,0,,0,0,0,0,0,false
,2,2410.175,0,2410.17,2410.18,2410.18,2410.17,1721605440000,2,,0,,0,0,0,0,0,false
,2,2410.445,0,2410.38,2410.51,2410.51,2410.38,1721605500000,2,,0,,0,0,0,0,0,false
,2,2410.495,0,2410.39,2410.6,2410.6,2410.39,1721605560000,2,,0,,0,0,0,0,0,false
,2,2411.005,0,2410.92,2411.09,2411.09,2410.92,1721605620000,2,,0,,0,0,0,0,0,false
,2,2411.195,0,2411.2,2411.19,2411.2,2411.19,1721605680000,2,,0,,0,0,0,0,0,false
,3,2410.6167,0,2411.37,2409.7,2411.37,2409.7,1721605740000,3,,0,,0,0,0,0,0,false
,2,2411.095,0,2410.97,2411.22,2411.22,2410.97,1721605800000,2,,0,,0,0,0,0,0,false
,2,2411.405,0,2411.27,2411.54,2411.54,2411.27,1721605860000,2,,0,,0,0,0,0,0,false
,2,2411.355,0,2411.24,2411.47,2411.47,2411.24,1721605920000,2,,0,,0,0,0,0,0,false
,3,2411.4633,0,2411.7,2411.45,2411.7,2411.24,1721605980000,3,,0,,0,0,0,0,0,false
,3,2411.3467,0,2411.65,2411.69,2411.69,2410.7,1721606040000,3,,0,,0,0,0,0,0,false
,2,2411.415,0,2411.48,2411.35,2411.48,2411.35,1721606100000,2,,0,,0,0,0,0,0,false
,2,2411.38,0,2411.37,2411.39,2411.39,2411.37,1721606160000,2,,0,,0,0,0,0,0,false
,2,2411.26,0,2411.29,2411.23,2411.29,2411.23,1721606220000,2,,0,,0,0,0,0,0,false
,2,2411.3,0,2411.26,2411.34,2411.34,2411.26,1721606280000,2,,0,,0,0,0,0,0,false
,2,2411.35,0,2411.33,2411.37,2411.37,2411.33,1721606340000,2,,0,,0,0,0,0,0,false
,3,2411.0633,0,2411.34,2410.41,2411.44,2410.41,1721606400000,3,,0,,0,0,0,0,0,false
,3,2410.66,0,2410.07,2411.43,2411.43,2410.07,1721606460000,3,,0,,0,0,0,0,0,false
,2,2409.505,0,2409.86,2409.15,2409.86,2409.15,1721606520000,2,,0,,0,0,0,0,0,false
,4,2409.25,0,2409.25,2409.31,2410.14,2408.3,1721606580000,4,,0,,0,0,0,0,0,false
,2,2409.785,0,2409.85,2409.72,2409.85,2409.72,1721606640000,2,,0,,0,0,0,0,0,false
,3,2409.4567,0,2409.66,2409.4,2409.66,2409.31,1721606700000,3,,0,,0,0,0,0,0,false
,3,2408.9067,0,2408.67,2409.4,2409.4,2408.65,1721606760000,3,,0,,0,0,0,0,0,false
,2,2408.66,0,2408.65,2408.67,2408.67,2408.65,1721606820000,2,,0,,0,0,0,0,0,false
,3,2408.6,0,2408.57,2408.58,2408.65,2408.57,1721606880000,3,,0,,0,0,0,0,0,false
,2,2408.535,0,2408.65,2408.42,2408.65,2408.42,1721606940000,2,,0,,0,0,0,0,0,false
,3,2408.9567,0,2409.32,2408.9,2409.32,2408.65,1721607000000,3,,0,,0,0,0,0,0,false
,3,2408.67,0,2408.96,2408.45,2408.96,2408.45,1721607060000,3,,0,,0,0,0,0,0,false
,3,2408.3667,0,2408.75,2407.7,2408.75,2407.7,1721607120000,3,,0,,0,0,0,0,0,false
,3,2409.0067,0,2408.92,2409.35,2409.35,2408.75,1721607180000,3,,0,,0,0,0,0,0,false
,2,2409.08,0,2409.37,2408.79,2409.37,2408.79,1721607240000,2,,0,,0,0,0,0,0,false
,3,2409.08,0,2409.16,2409.13,2409.16,2408.95,1721607300000,3,,0,,0,0,0,0,0,false
,3,2408.99,0,2409.23,2409.13,2409.23,2408.61,1721607360000,3,,0,,0,0,0,0,0,false
,2,2408.02,0,2408.16,2407.88,2408.16,2407.88,1721607420000,2,,0,,0,0,0,0,0,false
,3,2407.9633,0,2407.82,2407.49,2408.58,2407.49,1721607480000,3,,0,,0,0,0,0,0,false
,2,2407.4,0,2407.41,2407.39,2407.41,2407.39,1721607540000,2,,0,,0,0,0,0,0,false
,4,2407.2725,0,2407.68,2407.3,2407.68,2406.7,1721607600000,4,,0,,0,0,0,0,0,false
,4,2407.44,0,2407.62,2407.67,2407.67,2406.9,1721607660000,4,,0,,0,0,0,0,0,false
,2,2407.68,0,2407.75,2407.61,2407.75,2407.61,1721607720000,2,,0,,0,0,0,0,0,false
,3,2407.47,0,2407.53,2407.13,2407.75,2407.13,1721607780000,3,,0,,0,0,0,0,0,false
,2,2407.125,0,2406.92,2407.33,2407.33,2406.92,1721607840000,2,,0,,0,0,0,0,0,false
,3,2407.6,0,2407.74,2408.14,2408.14,2406.92,1721607900000,3,,0,,0,0,0,0,0,false
,3,2408.2733,0,2408.67,2407.32,2408.83,2407.32,1721607960000,3,,0,,0,0,0,0,0,false
,2,2408.755,0,2408.86,2408.65,2408.86,2408.65,1721608020000,2,,0,,0,0,0,0,0,false
,3,2408.2033,0,2408.53,2408.47,2408.53,2407.61,1721608080000,3,,0,,0,0,0,0,0,false
,2,2408.595,0,2408.65,2408.54,2408.65,2408.54,1721608140000,2,,0,,0,0,0,0,0,false
,3,2408.8233,0,2409.04,2408.78,2409.04,2408.65,1721608200000,3,,0,,0,0,0,0,0,false
,3,2408.7467,0,2408.68,2408.78,2408.78,2408.68,1721608260000,3,,0,,0,0,0,0,0,false
,2,2409.28,0,2409.07,2409.49,2409.49,2409.07,1721608320000,2,,0,,0,0,0,0,0,false
,3,2409.31,0,2409.49,2409.37,2409.49,2409.07,1721608380000,3,,0,,0,0,0,0,0,false
,2,2409.185,0,2409.2,2409.17,2409.2,2409.17,1721608440000,2,,0,,0,0,0,0,0,false
,3,2409.04,0,2409.17,2408.75,2409.2,2408.75,1721608500000,3,,0,,0,0,0,0,0,false
,2,2408.885,0,2408.61,2409.16,2409.16,2408.61,1721608560000,2,,0,,0,0,0,0,0,false
,2,2408.845,0,2408.96,2408.73,2408.96,2408.73,1721608620000,2,,0,,0,0,0,0,0,false
,3,2408.7533,0,2408.72,2408.63,2408.91,2408.63,1721608680000,3,,0,,0,0,0,0,0,false
,2,2408.8,0,2408.61,2408.99,2408.99,2408.61,1721608740000,2,,0,,0,0,0,0,0,false
,3,2409.0633,0,2409.23,2409.35,2409.35,2408.61,1721608800000,3,,0,,0,0,0,0,0,false
,3,2409.2033,0,2409.46,2409.01,2409.46,2409.01,1721608860000,3,,0,,0,0,0,0,0,false
,2,2409.175,0,2409.09,2409.26,2409.26,2409.09,1721608920000,2,,0,,0,0,0,0,0,false
,3,2408.99,0,2408.89,2408.99,2409.09,2408.89,1721608980000,3,,0,,0,0,0,0,0,false
,2,2409.035,0,2409.08,2408.99,2409.08,2408.99,1721609040000,2,,0,,0,0,0,0,0,false
,4,2408.6425,0,2408.87,2408.72,2409.08,2407.9,1721609100000,4,,0,,0,0,0,0,0,false
,3,2408.8267,0,2408.9,2408.72,2408.9,2408.72,1721609160000,3,,0,,0,0,0,0,0,false
,2,2408.885,0,2408.93,2408.84,2408.93,2408.84,1721609220000,2,,0,,0,0,0,0,0,false
,4,2408.965,0,2408.91,2409.11,2409.11,2408.91,1721609280000,4,,0,,0,0,0,0,0,false
,2,2409.015,0,2409,2409.03,2409.03,2409,1721609340000,2,,0,,0,0,0,0,0,false
,3,2408.8267,0,2408.81,2408.67,2409,2408.67,1721609400000,3,,0,,0,0,0,0,0,false
,3,2408.41,0,2408.46,2408.67,2408.67,2408.1,1721609460000,3,,0,,0,0,0,0,0,false
,2,2408.415,0,2408.34,2408.49,2408.49,2408.34,1721609520000,2,,0,,0,0,0,0,0,false
,3,2408.3167,0,2408.3,2408.31,2408.34,2408.3,1721609580000,3,,0,,0,0,0,0,0,false
,1,2408.3,0,2408.3,2408.3,2408.3,2408.3,1721609640000,1,,0,,0,0,0,0,0,false
,2,2408.225,0,2408.31,2408.14,2408.31,2408.14,1721609700000,2,,0,,0,0,0,0,0,false
,3,2407.9433,0,2407.65,2408.14,2408.14,2407.65,1721609760000,3,,0,,0,0,0,0,0,false
,2,2407.965,0,2407.87,2408.06,2408.06,2407.87,1721609820000,2,,0,,0,0,0,0,0,false
,4,2407.7525,0,2407.95,2407.79,2407.95,2407.4,1721609880000,4,,0,,0,0,0,0,0,false
,2,2407.59,0,2407.44,2407.74,2407.74,2407.44,1721609940000,2,,0,,0,0,0,0,0,false
,3,2407.76,0,2408.17,2407.64,2408.17,2407.47,1721610000000,3,,0,,0,0,0,0,0,false
,3,2408.0533,0,2407.84,2407.71,2408.61,2407.71,1721610060000,3,,0,,0,0,0,0,0,false
,2,2408.72,0,2409.14,2408.3,2409.14,2408.3,1721610120000,2,,0,,0,0,0,0,0,false
,2,2407.805,0,2408.28,2407.33,2408.28,2407.33,1721610180000,2,,0,,0,0,0,0,0,false
,2,2406.665,0,2406.99,2406.34,2406.99,2406.34,1721610240000,2,,0,,0,0,0,0,0,false
,3,2406.5667,0,2406.95,2406.02,2406.95,2406.02,1721610300000,3,,0,,0,0,0,0,0,false
,3,2406.44,0,2405.94,2406.02,2407.36,2405.94,1721610360000,3,,0,,0,0,0,0,0,false
,2,2407.105,0,2407.33,2406.88,2407.33,2406.88,1721610420000,2,,0,,0,0,0,0,0,false
,3,2407.6267,0,2407.57,2407.74,2407.74,2407.57,1721610480000,3,,0,,0,0,0,0,0,false
,2,2407.075,0,2407.29,2406.86,2407.29,2406.86,1721610540000,2,,0,,0,0,0,0,0,false
,3,2406.64,0,2406.16,2406.47,2407.29,2406.16,1721610600000,3,,0,,0,0,0,0,0,false
,3,2406.4967,0,2406.43,2406.47,2406.59,2406.43,1721610660000,3,,0,,0,0,0,0,0,false
,2,2406.73,0,2406.52,2406.94,2406.94,2406.52,1721610720000,2,,0,,0,0,0,0,0,false
,3,2407.06,0,2407.5,2406.53,2407.5,2406.53,1721610780000,3,,0,,0,0,0,0,0,false
,2,2407.5,0,2407.46,2407.54,2407.54,2407.46,1721610840000,2,,0,,0,0,0,0,0,false
,3,2407.8267,0,2408.11,2408.29,2408.29,2407.08,1721610900000,3,,0,,0,0,0,0,0,false
,3,2408.6567,0,2408.44,2408.29,2409.24,2408.29,1721610960000,3,,0,,0,0,0,0,0,false
,2,2408.85,0,2408.59,2409.11,2409.11,2408.59,1721611020000,2,,0,,0,0,0,0,0,false
,2,2409.51,0,2409.25,2409.77,2409.77,2409.25,1721611080000,2,,0,,0,0,0,0,0,false
,2,2409.65,0,2409.27,2410.03,2410.03,2409.27,1721611140000,2,,0,,0,0,0,0,0,false
,3,2409.6467,0,2409.53,2409.99,2409.99,2409.42,1721611200000,3,,0,,0,0,0,0,0,false
,2,2409.295,0,2409.68,2408.91,2409.68,2408.91,1721611260000,2,,0,,0,0,0,0,0,false
,3,2409.29,0,2409.99,2409.04,2409.99,2408.84,1721611320000,3,,0,,0,0,0,0,0,false
,3,2409.4133,0,2409.35,2409.04,2409.85,2409.04,1721611380000,3,,0,,0,0,0,0,0,false
,2,2410.325,0,2410.44,2410.21,2410.44,2410.21,1721611440000,2,,0,,0,0,0,0,0,false
,3,2410.4033,0,2410.98,2410.83,2410.98,2409.4,1721611500000,3,,0,,0,0,0,0,0,false
,3,2410.8433,0,2411.09,2411.44,2411.44,2410,1721611560000,3,,0,,0,0,0,0,0,false
,3,2410.58,0,2409.96,2410.65,2411.13,2409.96,1721611620000,3,,0,,0,0,0,0,0,false
,3,2410.5633,0,2410.26,2410.46,2410.97,2410.26,1721611680000,3,,0,,0,0,0,0,0,false
,2,2410.06,0,2410.11,2410.01,2410.11,2410.01,1721611740000,2,,0,,0,0,0,0,0,false
,3,2410.52,0,2410.71,2410.74,2410.74,2410.11,1721611800000,3,,0,,0,0,0,0,0,false
,2,2410.93,0,2410.53,2411.33,2411.33,2410.53,1721611860000,2,,0,,0,0,0,0,0,false
,3,2411.1967,0,2410.7,2411.64,2411.64,2410.7,1721611920000,3,,0,,0,0,0,0,0,false
,2,2411.82,0,2411.72,2411.92,2411.92,2411.72,1721611980000,2,,0,,0,0,0,0,0,false
,2,2411.525,0,2411.52,2411.53,2411.53,2411.52,1721612040000,2,,0,,0,0,0,0,0,false
,3,2411.1533,0,2411.82,2411.13,2411.82,2410.51,1721612100000,3,,0,,0,0,0,0,0,false
,2,2410.63,0,2410.83,2410.43,2410.83,2410.43,1721612160000,2,,0,,0,0,0,0,0,false
,3,2410.6533,0,2411.13,2410.23,2411.13,2410.23,1721612220000,3,,0,,0,0,0,0,0,false
,3,2410.0867,0,2409.95,2410.59,2410.59,2409.72,1721612280000,3,,0,,0,0,0,0,0,false
,2,2408.925,0,2408.7,2409.15,2409.15,2408.7,1721612340000,2,,0,,0,0,0,0,0,false
,3,2409.5433,0,2410.04,2409.21,2410.04,2409.21,1721612400000,3,,0,,0,0,0,0,0,false
,2,2409.595,0,2409.36,2409.83,2409.83,2409.36,1721612460000,2,,0,,0,0,0,0,0,false
,3,2409.96,0,2409.2,2410.12,2410.56,2409.2,1721612520000,3,,0,,0,0,0,0,0,false
,3,2409.56,0,2409.49,2409.86,2409.86,2409.33,1721612580000,3,,0,,0,0,0,0,0,false
,2,2409.57,0,2409.41,2409.73,2409.73,2409.41,1721612640000,2,,0,,0,0,0,0,0,false
,3,2409.2167,0,2409.61,2408.63,2409.61,2408.63,1721612700000,3,,0,,0,0,0,0,0,false
,2,2408.32,0,2408.38,2408.26,2408.38,2408.26,1721612760000,2,,0,,0,0,0,0,0,false
,3,2408.5333,0,2409.6,2407.82,2409.6,2407.82,1721612820000,3,,0,,0,0,0,0,0,false
,3,2408.1267,0,2408.14,2407.82,2408.42,2407.82,1721612880000,3,,0,,0,0,0,0,0,false
,3,2408.1633,0,2408.11,2408.27,2408.27,2408.11,1721612940000,3,,0,,0,0,0,0,0,false
,3,2407.8733,0,2407.93,2407.58,2408.11,2407.58,1721613000000,3,,0,,0,0,0,0,0,false
,2,2407.735,0,2407.78,2407.69,2407.78,2407.69,1721613060000,2,,0,,0,0,0,0,0,false
,3,2407.8533,0,2407.62,2407.96,2407.98,2407.62,1721613120000,3,,0,,0,0,0,0,0,false
,3,2407.5467,0,2407.54,2407.96,2407.96,2407.14,1721613180000,3,,0,,0,0,0,0,0,false
,2,2407.125,0,2406.82,2407.43,2407.43,2406.82,1721613240000,2,,0,,0,0,0,0,0,false
,3,2406.9,0,2407.24,2406.64,2407.24,2406.64,1721613300000,3,,0,,0,0,0,0,0,false
,2,2406.42,0,2406.34,2406.5,2406.5,2406.34,1721613360000,2,,0,,0,0,0,0,0,false
,3,2406.77,0,2406.64,2407.14,2407.14,2406.53,1721613420000,3,,0,,0,0,0,0,0,false
,3,2406.87,0,2407.13,2406.54,2407.13,2406.54,1721613480000,3,,0,,0,0,0,0,0,false
,2,2406.55,0,2406.67,2406.43,2406.67,2406.43,1721613540000,2,,0,,0,0,0,0,0,false
,3,2405.92,0,2405.6,2405.49,2406.67,2405.49,1721613600000,3,,0,,0,0,0,0,0,false
,2,2405.45,0,2405.47,2405.43,2405.47,2405.43,1721613660000,2,,0,,0,0,0,0,0,false
,3,2405.1867,0,2405.6,2404.82,2405.6,2404.82,1721613720000,3,,0,,0,0,0,0,0,false
,3,2405.1233,0,2404.77,2404.82,2405.78,2404.77,1721613780000,3,,0,,0,0,0,0,0,false
,2,2405.76,0,2405.56,2405.96,2405.96,2405.56,1721613840000,2,,0,,0,0,0,0,0,false
,3,2405.38,0,2405.69,2405.65,2405.69,2404.8,1721613900000,3,,0,,0,0,0,0,0,false
,2,2405.75,0,2405.94,2405.56,2405.94,2405.56,1721613960000,2,,0,,0,0,0,0,0,false
,3,2405.9233,0,2405.65,2406.28,2406.28,2405.65,1721614020000,3,,0,,0,0,0,0,0,false
,3,2406.1767,0,2406.15,2406.2,2406.2,2406.15,1721614080000,3,,0,,0,0,0,0,0,false
,2,2406.345,0,2406.5,2406.19,2406.5,2406.19,1721614140000,2,,0,,0,0,0,0,0,false
,3,2406.4833,0,2406.45,2406.46,2406.54,2406.45,1721614200000,3,,0,,0,0,0,0,0,false
,2,2406.535,0,2406.66,2406.41,2406.66,2406.41,1721614260000,2,,0,,0,0,0,0,0,false
,3,2406.63,0,2406.62,2406.61,2406.66,2406.61,1721614320000,3,,0,,0,0,0,0,0,false
,3,2406.4567,0,2406.51,2406.61,2406.61,2406.25,1721614380000,3,,0,,0,0,0,0,0,false
,2,2406.445,0,2406.33,2406.56,2406.56,2406.33,1721614440000,2,,0,,0,0,0,0,0,false
