T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,3,2629.37,0,2629.36,2629.27,2629.48,2629.27,1727065500000,3,,0,,0,0,0,0,0,false
,2,2629.43,0,2629.45,2629.41,2629.45,2629.41,1727065560000,2,,0,,0,0,0,0,0,false
,3,2629.65,0,2629.8,2629.7,2629.8,2629.45,1727065620000,3,,0,,0,0,0,0,0,false
,2,2629.8,0,2629.7,2629.9,2629.9,2629.7,1727065680000,2,,0,,0,0,0,0,0,false
,3,2629.67,0,2629.7,2629.61,2629.7,2629.61,1727065740000,3,,0,,0,0,0,0,0,false
,3,2629.67,0,2629.7,2629.61,2629.7,2629.61,1727065800000,3,,0,,0,0,0,0,0,false
,2,2629.61,0,2629.61,2629.61,2629.61,2629.61,1727065860000,2,,0,,0,0,0,0,0,false
,4,2629.5275,0,2629.8,2629.9,2629.9,2628.8,1727065920000,4,,0,,0,0,0,0,0,false
,1,2629.8,0,2629.8,2629.8,2629.8,2629.8,1727065980000,1,,0,,0,0,0,0,0,false
,3,2629.7033,0,2629.69,2629.52,2629.9,2629.52,1727066040000,3,,0,,0,0,0,0,0,false
,2,2629.53,0,2629.54,2629.52,2629.54,2629.52,1727066100000,2,,0,,0,0,0,0,0,false
,2,2629.675,0,2629.62,2629.73,2629.73,2629.62,1727066160000,2,,0,,0,0,0,0,0,false
,4,2629.51,0,2629.83,2629.79,2629.83,2628.8,1727066220000,4,,0,,0,0,0,0,0,false
,2,2629.765,0,2629.81,2629.72,2629.81,2629.72,1727066280000,2,,0,,0,0,0,0,0,false
,3,2629.7233,0,2629.79,2629.57,2629.81,2629.57,1727066340000,3,,0,,0,0,0,0,0,false
,4,2629.285,0,2629.42,2629.57,2629.75,2628.4,1727066400000,4,,0,,0,0,0,0,0,false
,2,2629.62,0,2629.61,2629.63,2629.63,2629.61,1727066460000,2,,0,,0,0,0,0,0,false
,2,2629.66,0,2629.61,2629.71,2629.71,2629.61,1727066520000,2,,0,,0,0,0,0,0,false
,2,2629.845,0,2629.92,2629.77,2629.92,2629.77,1727066580000,2,,0,,0,0,0,0,0,false
,3,2629.6367,0,2629.62,2629.37,2629.92,2629.37,1727066640000,3,,0,,0,0,0,0,0,false
,3,2629.5333,0,2629.42,2629.37,2629.81,2629.37,1727066700000,3,,0,,0,0,0,0,0,false
,2,2629.9,0,2629.93,2629.87,2629.93,2629.87,1727066760000,2,,0,,0,0,0,0,0,false
,3,2629.7367,0,2629.78,2629.98,2629.98,2629.45,1727066820000,3,,0,,0,0,0,0,0,false
,2,2630.11,0,2629.97,2630.25,2630.25,2629.97,1727066880000,2,,0,,0,0,0,0,0,false
,4,2629.6475,0,2629.87,2629.85,2629.97,2628.9,1727066940000,4,,0,,0,0,0,0,0,false
,2,2629.825,0,2629.87,2629.78,2629.87,2629.78,1727067000000,2,,0,,0,0,0,0,0,false
